"","parents","has_nurs","form","children","housing","finance","social","health","class"
"2205","usual","less_proper","foster","3","convenient","inconv","nonprob","recommended","priority"
"2206","usual","critical","foster","3","less_conv","inconv","slightly_prob","recommended","priority"
"2207","pretentious","critical","foster","more","convenient","convenient","nonprob","priority","spec_prior"
"2208","usual","proper","complete","3","critical","convenient","nonprob","priority","priority"
"2209","great_pret","critical","foster","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2210","pretentious","critical","incomplete","1","convenient","convenient","nonprob","not_recom","not_recom"
"2211","pretentious","very_crit","foster","1","less_conv","inconv","nonprob","priority","spec_prior"
"2212","pretentious","improper","foster","1","critical","convenient","nonprob","priority","spec_prior"
"2213","usual","proper","completed","more","convenient","convenient","problematic","recommended","priority"
"2214","great_pret","proper","completed","3","less_conv","convenient","problematic","recommended","priority"
"2215","great_pret","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2216","usual","very_crit","complete","more","critical","convenient","problematic","priority","spec_prior"
"2217","usual","proper","complete","3","less_conv","inconv","problematic","recommended","priority"
"2218","pretentious","proper","completed","1","critical","inconv","slightly_prob","recommended","priority"
"2219","usual","very_crit","completed","3","convenient","convenient","nonprob","recommended","priority"
"2220","usual","less_proper","completed","2","critical","convenient","nonprob","recommended","priority"
"2221","usual","less_proper","completed","more","critical","convenient","problematic","recommended","priority"
"2222","usual","less_proper","complete","more","critical","inconv","slightly_prob","recommended","priority"
"2223","pretentious","critical","complete","2","less_conv","inconv","problematic","recommended","spec_prior"
"2224","usual","less_proper","complete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2225","pretentious","very_crit","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2226","usual","less_proper","foster","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2227","great_pret","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2228","great_pret","critical","completed","1","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2229","pretentious","very_crit","incomplete","2","convenient","convenient","problematic","priority","spec_prior"
"2230","usual","less_proper","completed","more","critical","convenient","nonprob","recommended","priority"
"2231","great_pret","very_crit","completed","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2232","pretentious","improper","incomplete","1","critical","inconv","nonprob","not_recom","not_recom"
"2233","pretentious","improper","foster","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2234","pretentious","proper","incomplete","3","less_conv","inconv","nonprob","recommended","priority"
"2235","usual","less_proper","completed","3","critical","inconv","problematic","recommended","priority"
"2236","usual","very_crit","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2237","great_pret","critical","incomplete","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2238","pretentious","proper","foster","3","critical","convenient","nonprob","recommended","priority"
"2239","great_pret","proper","incomplete","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2240","pretentious","less_proper","completed","2","critical","inconv","slightly_prob","recommended","priority"
"2241","great_pret","less_proper","foster","3","less_conv","inconv","problematic","not_recom","not_recom"
"2242","usual","critical","complete","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2243","great_pret","very_crit","foster","more","convenient","convenient","problematic","not_recom","not_recom"
"2244","great_pret","less_proper","foster","more","less_conv","inconv","problematic","recommended","spec_prior"
"2245","usual","improper","completed","more","less_conv","inconv","nonprob","priority","spec_prior"
"2246","pretentious","very_crit","foster","more","critical","inconv","problematic","recommended","spec_prior"
"2247","great_pret","improper","incomplete","2","critical","inconv","slightly_prob","recommended","spec_prior"
"2248","usual","proper","complete","3","critical","inconv","nonprob","priority","priority"
"2249","great_pret","very_crit","complete","2","critical","convenient","problematic","not_recom","not_recom"
"2250","pretentious","improper","completed","3","convenient","inconv","nonprob","recommended","priority"
"2251","usual","improper","foster","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2252","great_pret","improper","foster","more","critical","inconv","problematic","priority","spec_prior"
"2253","great_pret","less_proper","foster","more","critical","inconv","nonprob","recommended","priority"
"2254","pretentious","critical","foster","more","less_conv","inconv","nonprob","priority","spec_prior"
"2255","great_pret","very_crit","incomplete","more","convenient","inconv","problematic","priority","spec_prior"
"2256","pretentious","proper","complete","3","convenient","inconv","slightly_prob","recommended","priority"
"2257","great_pret","very_crit","complete","1","convenient","inconv","slightly_prob","priority","priority"
"2258","pretentious","very_crit","complete","2","convenient","inconv","nonprob","recommended","priority"
"2259","great_pret","very_crit","complete","1","convenient","convenient","nonprob","not_recom","not_recom"
"2260","pretentious","improper","complete","3","critical","inconv","problematic","not_recom","not_recom"
"2261","great_pret","very_crit","foster","more","critical","inconv","slightly_prob","priority","spec_prior"
"2262","pretentious","improper","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2263","great_pret","very_crit","foster","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2264","pretentious","proper","incomplete","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2265","usual","critical","incomplete","1","convenient","convenient","slightly_prob","recommended","priority"
"2266","usual","critical","complete","1","less_conv","inconv","slightly_prob","recommended","priority"
"2267","usual","less_proper","foster","1","less_conv","convenient","slightly_prob","recommended","priority"
"2268","usual","less_proper","complete","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2269","usual","less_proper","complete","3","critical","convenient","problematic","not_recom","not_recom"
"2270","great_pret","less_proper","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2271","usual","very_crit","foster","3","less_conv","inconv","problematic","recommended","spec_prior"
"2272","usual","less_proper","complete","3","critical","convenient","problematic","not_recom","not_recom"
"2273","pretentious","very_crit","completed","2","critical","inconv","nonprob","recommended","priority"
"2274","usual","very_crit","complete","3","convenient","convenient","nonprob","priority","priority"
"2275","usual","very_crit","complete","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2276","usual","critical","completed","2","critical","inconv","nonprob","recommended","priority"
"2277","great_pret","critical","foster","3","less_conv","inconv","nonprob","priority","spec_prior"
"2278","usual","critical","complete","2","less_conv","inconv","nonprob","recommended","priority"
"2279","great_pret","very_crit","complete","more","convenient","inconv","problematic","recommended","spec_prior"
"2280","usual","less_proper","complete","3","convenient","convenient","problematic","priority","priority"
"2281","usual","improper","complete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2282","pretentious","very_crit","completed","more","critical","convenient","nonprob","priority","spec_prior"
"2283","usual","proper","completed","1","less_conv","convenient","slightly_prob","priority","priority"
"2284","pretentious","very_crit","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2285","pretentious","improper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2286","usual","critical","complete","1","critical","convenient","slightly_prob","recommended","priority"
"2287","usual","improper","complete","3","less_conv","convenient","problematic","priority","priority"
"2288","usual","less_proper","foster","more","less_conv","convenient","problematic","recommended","priority"
"2289","usual","less_proper","foster","1","critical","convenient","problematic","not_recom","not_recom"
"2290","usual","improper","complete","3","convenient","inconv","nonprob","not_recom","not_recom"
"2291","great_pret","less_proper","completed","more","critical","convenient","problematic","recommended","priority"
"2292","pretentious","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2293","usual","improper","complete","2","less_conv","convenient","problematic","recommended","priority"
"2294","usual","less_proper","completed","1","less_conv","convenient","slightly_prob","priority","priority"
"2295","pretentious","improper","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2296","pretentious","very_crit","completed","2","critical","convenient","slightly_prob","priority","spec_prior"
"2297","pretentious","less_proper","incomplete","3","convenient","convenient","problematic","recommended","priority"
"2298","great_pret","very_crit","completed","more","critical","inconv","slightly_prob","recommended","spec_prior"
"2299","great_pret","very_crit","foster","3","less_conv","inconv","problematic","not_recom","not_recom"
"2300","great_pret","critical","foster","1","critical","inconv","nonprob","not_recom","not_recom"
"2301","pretentious","less_proper","completed","1","critical","inconv","slightly_prob","recommended","priority"
"2302","usual","less_proper","completed","more","critical","convenient","slightly_prob","not_recom","not_recom"
"2303","great_pret","proper","incomplete","1","convenient","inconv","nonprob","priority","spec_prior"
"2304","usual","less_proper","foster","3","convenient","convenient","problematic","recommended","priority"
"2305","great_pret","very_crit","completed","more","critical","inconv","nonprob","recommended","spec_prior"
"2306","usual","less_proper","complete","2","critical","convenient","nonprob","priority","priority"
"2307","usual","improper","complete","3","convenient","inconv","nonprob","priority","priority"
"2308","pretentious","less_proper","completed","1","less_conv","convenient","nonprob","recommended","priority"
"2309","pretentious","critical","completed","3","convenient","inconv","problematic","not_recom","not_recom"
"2310","pretentious","proper","incomplete","1","less_conv","convenient","problematic","recommended","priority"
"2311","usual","proper","incomplete","2","convenient","inconv","nonprob","not_recom","not_recom"
"2312","usual","less_proper","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2313","usual","proper","complete","3","less_conv","inconv","nonprob","priority","priority"
"2314","pretentious","improper","foster","2","less_conv","inconv","nonprob","recommended","priority"
"2315","usual","less_proper","completed","2","convenient","convenient","slightly_prob","recommended","priority"
"2316","usual","very_crit","complete","2","critical","convenient","problematic","not_recom","not_recom"
"2317","usual","critical","complete","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2318","usual","less_proper","completed","more","convenient","inconv","problematic","priority","priority"
"2319","usual","less_proper","foster","3","convenient","convenient","nonprob","recommended","priority"
"2320","great_pret","very_crit","foster","2","convenient","inconv","problematic","priority","spec_prior"
"2321","pretentious","less_proper","incomplete","1","critical","convenient","nonprob","recommended","priority"
"2322","great_pret","very_crit","completed","more","critical","inconv","problematic","recommended","spec_prior"
"2323","usual","critical","completed","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2324","pretentious","improper","incomplete","more","critical","inconv","nonprob","not_recom","not_recom"
"2325","great_pret","improper","complete","1","less_conv","convenient","nonprob","not_recom","not_recom"
"2326","usual","very_crit","incomplete","3","less_conv","convenient","problematic","recommended","spec_prior"
"2327","great_pret","less_proper","incomplete","more","convenient","convenient","nonprob","recommended","priority"
"2328","great_pret","very_crit","completed","more","critical","convenient","problematic","not_recom","not_recom"
"2329","usual","very_crit","foster","2","critical","convenient","problematic","priority","spec_prior"
"2330","usual","less_proper","completed","3","convenient","convenient","problematic","priority","priority"
"2331","pretentious","proper","incomplete","3","convenient","convenient","nonprob","priority","priority"
"2332","great_pret","very_crit","complete","more","convenient","convenient","problematic","recommended","spec_prior"
"2333","great_pret","less_proper","incomplete","3","convenient","convenient","problematic","recommended","priority"
"2334","usual","very_crit","complete","2","convenient","convenient","problematic","recommended","spec_prior"
"2335","usual","critical","completed","more","less_conv","inconv","nonprob","recommended","priority"
"2336","pretentious","very_crit","complete","2","convenient","inconv","nonprob","recommended","spec_prior"
"2337","usual","less_proper","complete","3","critical","inconv","problematic","priority","priority"
"2338","usual","less_proper","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2339","usual","less_proper","completed","more","convenient","convenient","nonprob","recommended","priority"
"2340","great_pret","very_crit","completed","2","critical","convenient","problematic","priority","spec_prior"
"2341","usual","less_proper","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2342","pretentious","very_crit","incomplete","3","less_conv","convenient","nonprob","recommended","spec_prior"
"2343","great_pret","very_crit","foster","3","less_conv","inconv","slightly_prob","recommended","spec_prior"
"2344","pretentious","very_crit","foster","2","less_conv","inconv","nonprob","priority","priority"
"2345","great_pret","very_crit","foster","more","less_conv","convenient","problematic","not_recom","not_recom"
"2346","pretentious","very_crit","complete","more","critical","convenient","problematic","priority","spec_prior"
"2347","great_pret","proper","completed","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2348","great_pret","very_crit","foster","more","convenient","inconv","problematic","priority","spec_prior"
"2349","usual","proper","incomplete","2","less_conv","convenient","nonprob","recommended","priority"
"2350","great_pret","less_proper","completed","more","critical","inconv","problematic","recommended","priority"
"2351","usual","proper","complete","3","less_conv","convenient","nonprob","recommended","very_recom"
"2352","pretentious","proper","incomplete","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2353","great_pret","proper","incomplete","3","less_conv","convenient","problematic","priority","priority"
"2354","pretentious","proper","foster","3","convenient","convenient","nonprob","recommended","priority"
"2355","great_pret","proper","foster","more","critical","inconv","problematic","not_recom","not_recom"
"2356","pretentious","very_crit","foster","more","critical","inconv","problematic","not_recom","not_recom"
"2357","usual","proper","incomplete","1","convenient","convenient","slightly_prob","priority","priority"
"2358","usual","improper","incomplete","2","less_conv","inconv","problematic","not_recom","not_recom"
"2359","usual","less_proper","completed","1","convenient","convenient","slightly_prob","priority","priority"
"2360","usual","less_proper","completed","1","critical","convenient","slightly_prob","recommended","priority"
"2361","pretentious","critical","foster","1","critical","convenient","problematic","not_recom","not_recom"
"2362","great_pret","very_crit","complete","more","critical","inconv","problematic","recommended","spec_prior"
"2363","usual","less_proper","complete","1","convenient","convenient","nonprob","recommended","very_recom"
"2364","usual","proper","incomplete","3","less_conv","convenient","nonprob","priority","priority"
"2365","great_pret","very_crit","complete","3","less_conv","convenient","problematic","priority","spec_prior"
"2366","great_pret","very_crit","foster","more","less_conv","convenient","problematic","recommended","spec_prior"
"2367","pretentious","improper","completed","2","convenient","inconv","nonprob","not_recom","not_recom"
"2368","pretentious","critical","incomplete","1","less_conv","convenient","nonprob","priority","priority"
"2369","great_pret","very_crit","foster","more","critical","convenient","problematic","not_recom","not_recom"
"2370","usual","very_crit","complete","more","critical","convenient","problematic","not_recom","not_recom"
"2371","pretentious","very_crit","foster","2","less_conv","convenient","problematic","priority","spec_prior"
"2372","pretentious","very_crit","incomplete","2","convenient","inconv","problematic","priority","spec_prior"
"2373","usual","less_proper","completed","1","less_conv","inconv","slightly_prob","recommended","priority"
"2374","usual","very_crit","foster","3","critical","convenient","problematic","not_recom","not_recom"
"2375","usual","less_proper","completed","2","convenient","convenient","problematic","priority","priority"
"2376","great_pret","very_crit","foster","more","critical","inconv","slightly_prob","priority","spec_prior"
"2377","usual","less_proper","completed","more","convenient","inconv","problematic","recommended","priority"
"2378","great_pret","very_crit","foster","1","less_conv","inconv","problematic","not_recom","not_recom"
"2379","great_pret","very_crit","complete","1","convenient","convenient","slightly_prob","recommended","priority"
"2380","usual","less_proper","complete","3","convenient","inconv","nonprob","not_recom","not_recom"
"2381","usual","less_proper","completed","1","critical","convenient","nonprob","recommended","priority"
"2382","great_pret","very_crit","complete","more","convenient","convenient","problematic","not_recom","not_recom"
"2383","usual","less_proper","completed","more","convenient","convenient","slightly_prob","recommended","priority"
"2384","great_pret","very_crit","foster","more","less_conv","inconv","problematic","recommended","spec_prior"
"2385","usual","less_proper","complete","3","less_conv","convenient","problematic","recommended","priority"
"2386","great_pret","less_proper","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2387","usual","less_proper","foster","1","convenient","convenient","slightly_prob","recommended","priority"
"2388","usual","very_crit","complete","3","critical","convenient","problematic","priority","spec_prior"
"2389","great_pret","less_proper","completed","1","convenient","inconv","slightly_prob","recommended","priority"
"2390","usual","less_proper","completed","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"2391","usual","very_crit","foster","more","less_conv","convenient","problematic","priority","spec_prior"
"2392","great_pret","critical","incomplete","more","less_conv","convenient","nonprob","not_recom","not_recom"
"2393","usual","very_crit","foster","1","convenient","inconv","problematic","recommended","spec_prior"
"2394","pretentious","very_crit","complete","3","critical","convenient","problematic","priority","spec_prior"
"2395","great_pret","very_crit","completed","more","critical","inconv","problematic","priority","spec_prior"
"2396","pretentious","less_proper","complete","1","convenient","inconv","nonprob","recommended","very_recom"
"2397","great_pret","improper","foster","more","convenient","inconv","nonprob","priority","spec_prior"
"2398","great_pret","improper","incomplete","1","less_conv","convenient","nonprob","not_recom","not_recom"
"2399","usual","critical","incomplete","2","convenient","inconv","nonprob","not_recom","not_recom"
"2400","pretentious","very_crit","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2401","usual","less_proper","completed","1","less_conv","inconv","slightly_prob","recommended","priority"
"2402","usual","improper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2403","usual","less_proper","foster","3","convenient","inconv","problematic","not_recom","not_recom"
"2404","great_pret","very_crit","foster","more","less_conv","inconv","problematic","priority","spec_prior"
"2405","great_pret","very_crit","complete","3","less_conv","convenient","problematic","priority","spec_prior"
"2406","great_pret","critical","foster","more","critical","inconv","nonprob","priority","spec_prior"
"2407","great_pret","proper","foster","more","less_conv","inconv","problematic","not_recom","not_recom"
"2408","great_pret","critical","foster","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2409","usual","improper","foster","1","convenient","convenient","nonprob","recommended","very_recom"
"2410","great_pret","less_proper","incomplete","1","critical","inconv","slightly_prob","recommended","priority"
"2411","usual","critical","complete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2412","usual","critical","foster","1","less_conv","inconv","nonprob","priority","spec_prior"
"2413","great_pret","very_crit","complete","1","less_conv","convenient","nonprob","priority","spec_prior"
"2414","great_pret","very_crit","foster","1","critical","inconv","problematic","not_recom","not_recom"
"2415","usual","less_proper","completed","1","convenient","inconv","slightly_prob","recommended","priority"
"2416","pretentious","very_crit","completed","2","convenient","convenient","nonprob","recommended","spec_prior"
"2417","great_pret","proper","incomplete","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"2418","pretentious","very_crit","incomplete","2","critical","inconv","problematic","recommended","spec_prior"
"2419","great_pret","proper","incomplete","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2420","pretentious","less_proper","complete","3","critical","inconv","slightly_prob","recommended","priority"
"2421","pretentious","improper","incomplete","more","critical","convenient","nonprob","priority","priority"
"2422","usual","less_proper","completed","3","critical","convenient","slightly_prob","recommended","priority"
"2423","usual","critical","incomplete","1","convenient","convenient","slightly_prob","recommended","priority"
"2424","pretentious","less_proper","complete","1","critical","convenient","problematic","recommended","priority"
"2425","pretentious","very_crit","complete","2","critical","inconv","problematic","priority","spec_prior"
"2426","great_pret","very_crit","completed","more","convenient","convenient","slightly_prob","not_recom","not_recom"
"2427","great_pret","less_proper","foster","more","critical","inconv","problematic","not_recom","not_recom"
"2428","usual","less_proper","complete","2","convenient","convenient","problematic","priority","priority"
"2429","usual","improper","complete","3","critical","inconv","problematic","recommended","priority"
"2430","usual","proper","complete","3","convenient","inconv","problematic","recommended","priority"
"2431","great_pret","improper","completed","more","less_conv","inconv","nonprob","priority","spec_prior"
"2432","usual","less_proper","completed","more","convenient","convenient","slightly_prob","recommended","priority"
"2433","great_pret","less_proper","incomplete","more","critical","convenient","problematic","recommended","spec_prior"
"2434","usual","critical","complete","more","convenient","inconv","slightly_prob","recommended","priority"
"2435","usual","less_proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2436","great_pret","very_crit","complete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2437","great_pret","very_crit","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"2438","great_pret","proper","completed","more","convenient","inconv","problematic","not_recom","not_recom"
"2439","pretentious","improper","foster","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2440","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2441","usual","less_proper","complete","3","convenient","convenient","problematic","recommended","priority"
"2442","usual","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2443","pretentious","very_crit","complete","3","convenient","convenient","problematic","not_recom","not_recom"
"2444","pretentious","improper","incomplete","2","critical","inconv","problematic","not_recom","not_recom"
"2445","great_pret","proper","complete","2","critical","inconv","nonprob","priority","spec_prior"
"2446","great_pret","proper","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"2447","pretentious","very_crit","completed","more","less_conv","convenient","slightly_prob","priority","spec_prior"
"2448","usual","very_crit","foster","2","less_conv","convenient","nonprob","priority","spec_prior"
"2449","great_pret","very_crit","foster","1","less_conv","inconv","problematic","not_recom","not_recom"
"2450","usual","improper","complete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2451","great_pret","critical","completed","more","convenient","inconv","nonprob","priority","spec_prior"
"2452","great_pret","very_crit","complete","3","convenient","inconv","problematic","recommended","spec_prior"
"2453","usual","improper","completed","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2454","pretentious","improper","complete","1","critical","convenient","problematic","not_recom","not_recom"
"2455","usual","critical","complete","1","critical","convenient","nonprob","not_recom","not_recom"
"2456","great_pret","proper","completed","3","convenient","inconv","slightly_prob","recommended","priority"
"2457","usual","proper","complete","more","convenient","inconv","slightly_prob","recommended","priority"
"2458","usual","less_proper","completed","1","convenient","convenient","problematic","recommended","priority"
"2459","pretentious","critical","foster","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2460","pretentious","very_crit","foster","more","less_conv","convenient","nonprob","priority","spec_prior"
"2461","usual","less_proper","complete","1","critical","convenient","slightly_prob","recommended","priority"
"2462","pretentious","proper","incomplete","3","convenient","inconv","nonprob","priority","priority"
"2463","usual","less_proper","completed","more","critical","inconv","slightly_prob","recommended","priority"
"2464","pretentious","proper","incomplete","1","convenient","convenient","nonprob","recommended","very_recom"
"2465","great_pret","improper","incomplete","3","less_conv","convenient","problematic","priority","spec_prior"
"2466","pretentious","critical","incomplete","2","convenient","inconv","nonprob","recommended","priority"
"2467","pretentious","critical","incomplete","2","critical","inconv","nonprob","recommended","priority"
"2468","pretentious","improper","incomplete","1","convenient","inconv","nonprob","not_recom","not_recom"
"2469","great_pret","very_crit","incomplete","more","convenient","inconv","problematic","priority","spec_prior"
"2470","great_pret","proper","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2471","great_pret","proper","foster","3","less_conv","inconv","problematic","not_recom","not_recom"
"2472","pretentious","proper","incomplete","2","less_conv","convenient","slightly_prob","priority","priority"
"2473","great_pret","improper","foster","more","critical","inconv","problematic","priority","spec_prior"
"2474","great_pret","less_proper","incomplete","3","convenient","inconv","problematic","not_recom","not_recom"
"2475","great_pret","very_crit","foster","3","convenient","inconv","problematic","recommended","spec_prior"
"2476","pretentious","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2477","pretentious","proper","completed","3","less_conv","convenient","nonprob","recommended","priority"
"2478","great_pret","less_proper","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2479","pretentious","critical","foster","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2480","great_pret","very_crit","foster","more","less_conv","convenient","problematic","recommended","spec_prior"
"2481","pretentious","less_proper","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2482","great_pret","very_crit","incomplete","more","convenient","inconv","problematic","not_recom","not_recom"
"2483","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2484","great_pret","very_crit","foster","2","less_conv","convenient","problematic","priority","spec_prior"
"2485","pretentious","critical","complete","1","critical","convenient","problematic","not_recom","not_recom"
"2486","pretentious","improper","incomplete","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2487","usual","improper","completed","3","less_conv","inconv","nonprob","recommended","priority"
"2488","great_pret","proper","completed","1","less_conv","inconv","problematic","not_recom","not_recom"
"2489","great_pret","improper","completed","2","less_conv","inconv","problematic","recommended","spec_prior"
"2490","usual","very_crit","complete","3","critical","inconv","slightly_prob","recommended","priority"
"2491","great_pret","critical","incomplete","3","less_conv","inconv","problematic","not_recom","not_recom"
"2492","usual","less_proper","foster","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"2493","pretentious","proper","foster","3","convenient","inconv","slightly_prob","recommended","priority"
"2494","great_pret","very_crit","foster","2","less_conv","inconv","problematic","recommended","spec_prior"
"2495","pretentious","less_proper","completed","1","convenient","convenient","nonprob","priority","priority"
"2496","great_pret","very_crit","incomplete","more","critical","convenient","problematic","recommended","spec_prior"
"2497","great_pret","very_crit","complete","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2498","pretentious","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2499","usual","less_proper","completed","2","critical","inconv","slightly_prob","priority","priority"
"2500","great_pret","critical","incomplete","1","convenient","inconv","nonprob","recommended","priority"
"2501","usual","less_proper","foster","3","convenient","convenient","problematic","recommended","priority"
"2502","great_pret","improper","foster","more","less_conv","inconv","problematic","priority","spec_prior"
"2503","pretentious","critical","completed","more","convenient","inconv","slightly_prob","recommended","spec_prior"
"2504","usual","improper","foster","3","convenient","inconv","nonprob","not_recom","not_recom"
"2505","great_pret","very_crit","completed","3","convenient","inconv","problematic","recommended","spec_prior"
"2506","great_pret","very_crit","incomplete","2","convenient","convenient","slightly_prob","recommended","spec_prior"
"2507","great_pret","critical","incomplete","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2508","great_pret","very_crit","foster","3","less_conv","inconv","slightly_prob","recommended","spec_prior"
"2509","usual","less_proper","foster","1","convenient","convenient","slightly_prob","recommended","very_recom"
"2510","great_pret","very_crit","foster","2","less_conv","inconv","problematic","recommended","spec_prior"
"2511","great_pret","very_crit","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"2512","usual","less_proper","complete","2","critical","inconv","problematic","not_recom","not_recom"
"2513","great_pret","very_crit","foster","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2514","pretentious","improper","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2515","pretentious","very_crit","foster","more","critical","inconv","problematic","priority","spec_prior"
"2516","great_pret","very_crit","foster","more","less_conv","convenient","problematic","priority","spec_prior"
"2517","great_pret","very_crit","incomplete","more","critical","convenient","problematic","priority","spec_prior"
"2518","great_pret","very_crit","foster","more","less_conv","inconv","problematic","not_recom","not_recom"
"2519","great_pret","proper","complete","3","convenient","convenient","problematic","recommended","priority"
"2520","usual","proper","complete","3","less_conv","convenient","problematic","priority","priority"
"2521","great_pret","proper","completed","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2522","great_pret","very_crit","foster","more","critical","convenient","nonprob","priority","spec_prior"
"2523","usual","proper","incomplete","3","less_conv","convenient","nonprob","recommended","priority"
"2524","great_pret","less_proper","completed","3","critical","convenient","problematic","recommended","priority"
"2525","pretentious","improper","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2526","great_pret","very_crit","foster","more","convenient","inconv","problematic","recommended","spec_prior"
"2527","usual","improper","complete","3","convenient","convenient","slightly_prob","priority","priority"
"2528","usual","less_proper","foster","more","convenient","inconv","slightly_prob","recommended","priority"
"2529","pretentious","less_proper","foster","1","convenient","convenient","nonprob","recommended","priority"
"2530","usual","less_proper","completed","3","convenient","inconv","slightly_prob","recommended","priority"
"2531","usual","improper","complete","3","critical","inconv","nonprob","priority","priority"
"2532","great_pret","very_crit","foster","3","critical","convenient","problematic","recommended","spec_prior"
"2533","usual","critical","completed","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"2534","great_pret","very_crit","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2535","usual","improper","complete","3","convenient","convenient","problematic","not_recom","not_recom"
"2536","great_pret","proper","foster","more","convenient","inconv","slightly_prob","not_recom","not_recom"
"2537","usual","less_proper","incomplete","1","convenient","convenient","slightly_prob","recommended","priority"
"2538","usual","proper","foster","3","convenient","inconv","nonprob","not_recom","not_recom"
"2539","usual","improper","complete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2540","usual","critical","incomplete","2","critical","convenient","problematic","priority","spec_prior"
"2541","great_pret","critical","foster","more","convenient","inconv","problematic","priority","spec_prior"
"2542","great_pret","very_crit","completed","2","less_conv","convenient","problematic","not_recom","not_recom"
"2543","pretentious","very_crit","incomplete","2","less_conv","inconv","slightly_prob","priority","spec_prior"
"2544","usual","proper","completed","3","convenient","convenient","nonprob","recommended","priority"
"2545","usual","less_proper","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2546","pretentious","improper","completed","2","convenient","inconv","nonprob","not_recom","not_recom"
"2547","pretentious","critical","foster","1","convenient","inconv","slightly_prob","recommended","spec_prior"
"2548","usual","very_crit","foster","more","critical","inconv","problematic","not_recom","not_recom"
