"","parents","has_nurs","form","children","housing","finance","social","health","class"
"2386","great_pret","less_proper","foster","2","less_conv","inconv","problematic","priority","spec_prior"
"2387","usual","less_proper","completed","more","less_conv","inconv","problematic","not_recom","not_recom"
"2388","usual","less_proper","completed","2","convenient","convenient","nonprob","not_recom","not_recom"
"2389","usual","proper","complete","1","critical","convenient","nonprob","recommended","priority"
"2390","usual","less_proper","foster","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2391","usual","critical","completed","1","critical","inconv","nonprob","recommended","priority"
"2392","great_pret","critical","incomplete","1","convenient","inconv","slightly_prob","priority","spec_prior"
"2393","pretentious","less_proper","foster","more","critical","inconv","problematic","recommended","priority"
"2394","great_pret","proper","foster","more","convenient","convenient","slightly_prob","recommended","priority"
"2395","great_pret","proper","foster","3","critical","convenient","nonprob","recommended","priority"
"2396","usual","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"2397","usual","improper","incomplete","2","critical","convenient","nonprob","priority","priority"
"2398","usual","proper","incomplete","2","convenient","inconv","slightly_prob","recommended","priority"
"2399","usual","proper","foster","3","critical","inconv","nonprob","priority","priority"
"2400","usual","less_proper","foster","1","critical","convenient","nonprob","not_recom","not_recom"
"2401","usual","less_proper","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2402","usual","very_crit","incomplete","3","convenient","convenient","nonprob","not_recom","not_recom"
"2403","pretentious","very_crit","foster","more","convenient","inconv","problematic","priority","spec_prior"
"2404","pretentious","proper","complete","2","critical","inconv","slightly_prob","recommended","priority"
"2405","pretentious","very_crit","completed","more","critical","inconv","nonprob","recommended","spec_prior"
"2406","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2407","great_pret","improper","completed","2","convenient","convenient","nonprob","priority","spec_prior"
"2408","usual","proper","completed","2","convenient","inconv","nonprob","recommended","very_recom"
"2409","usual","very_crit","foster","3","convenient","convenient","slightly_prob","priority","spec_prior"
"2410","pretentious","improper","incomplete","2","convenient","inconv","nonprob","not_recom","not_recom"
"2411","great_pret","improper","incomplete","2","critical","inconv","slightly_prob","priority","spec_prior"
"2412","pretentious","less_proper","complete","1","convenient","inconv","problematic","priority","priority"
"2413","great_pret","improper","incomplete","1","critical","convenient","nonprob","priority","spec_prior"
"2414","pretentious","critical","foster","1","convenient","inconv","nonprob","recommended","spec_prior"
"2415","pretentious","very_crit","completed","3","less_conv","convenient","problematic","not_recom","not_recom"
"2416","pretentious","less_proper","incomplete","2","less_conv","convenient","problematic","priority","priority"
"2417","pretentious","proper","completed","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2418","usual","improper","completed","2","critical","convenient","nonprob","recommended","priority"
"2419","pretentious","improper","incomplete","more","critical","inconv","nonprob","not_recom","not_recom"
"2420","great_pret","improper","completed","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2421","great_pret","improper","foster","1","critical","inconv","problematic","recommended","spec_prior"
"2422","usual","very_crit","foster","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2423","usual","improper","foster","2","critical","inconv","nonprob","priority","priority"
"2424","usual","improper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2425","usual","very_crit","foster","more","critical","inconv","problematic","recommended","spec_prior"
"2426","great_pret","proper","completed","1","less_conv","inconv","slightly_prob","priority","priority"
"2427","usual","critical","complete","1","critical","inconv","slightly_prob","recommended","priority"
"2428","usual","very_crit","incomplete","1","critical","convenient","slightly_prob","recommended","spec_prior"
"2429","pretentious","critical","completed","1","critical","convenient","problematic","recommended","spec_prior"
"2430","great_pret","critical","foster","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2431","great_pret","proper","completed","1","critical","convenient","slightly_prob","recommended","priority"
"2432","great_pret","improper","incomplete","1","critical","convenient","problematic","recommended","spec_prior"
"2433","pretentious","proper","incomplete","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2434","usual","proper","foster","2","convenient","convenient","problematic","recommended","spec_prior"
"2435","usual","proper","complete","1","convenient","convenient","slightly_prob","priority","priority"
"2436","usual","less_proper","incomplete","more","critical","inconv","problematic","not_recom","not_recom"
"2437","usual","improper","completed","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"2438","pretentious","very_crit","completed","3","less_conv","convenient","nonprob","recommended","spec_prior"
"2439","pretentious","improper","incomplete","3","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2440","great_pret","less_proper","completed","more","convenient","inconv","nonprob","not_recom","not_recom"
"2441","great_pret","less_proper","complete","2","critical","inconv","nonprob","recommended","priority"
"2442","usual","improper","completed","3","less_conv","convenient","nonprob","recommended","priority"
"2443","great_pret","critical","foster","2","convenient","convenient","nonprob","priority","spec_prior"
"2444","usual","proper","completed","2","less_conv","convenient","problematic","not_recom","not_recom"
"2445","great_pret","improper","completed","more","critical","inconv","slightly_prob","priority","spec_prior"
"2446","pretentious","less_proper","completed","3","critical","inconv","nonprob","not_recom","not_recom"
"2447","pretentious","critical","complete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2448","usual","improper","completed","more","convenient","convenient","nonprob","not_recom","not_recom"
"2449","usual","less_proper","complete","3","convenient","convenient","nonprob","priority","priority"
"2450","great_pret","very_crit","complete","more","critical","convenient","nonprob","recommended","spec_prior"
"2451","usual","critical","incomplete","more","convenient","inconv","nonprob","not_recom","not_recom"
"2452","pretentious","very_crit","incomplete","2","convenient","convenient","slightly_prob","priority","spec_prior"
"2453","usual","critical","foster","1","critical","inconv","nonprob","not_recom","not_recom"
"2454","great_pret","proper","completed","2","critical","inconv","problematic","priority","spec_prior"
"2455","pretentious","proper","incomplete","1","critical","inconv","slightly_prob","recommended","priority"
"2456","great_pret","less_proper","complete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2457","pretentious","critical","foster","more","less_conv","inconv","problematic","not_recom","not_recom"
"2458","usual","proper","foster","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"2459","great_pret","less_proper","complete","2","critical","inconv","slightly_prob","priority","spec_prior"
"2460","great_pret","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2461","usual","proper","completed","1","critical","convenient","problematic","priority","priority"
"2462","pretentious","less_proper","foster","1","convenient","convenient","problematic","priority","priority"
"2463","usual","proper","foster","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2464","pretentious","improper","complete","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2465","pretentious","proper","complete","3","critical","convenient","nonprob","recommended","priority"
"2466","great_pret","very_crit","foster","2","convenient","convenient","nonprob","priority","spec_prior"
"2467","great_pret","critical","foster","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2468","great_pret","critical","completed","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"2469","pretentious","improper","incomplete","more","critical","inconv","slightly_prob","priority","spec_prior"
"2470","usual","critical","incomplete","2","critical","inconv","nonprob","recommended","priority"
"2471","pretentious","very_crit","foster","2","critical","inconv","problematic","recommended","spec_prior"
"2472","great_pret","proper","complete","3","convenient","inconv","problematic","priority","priority"
"2473","pretentious","very_crit","incomplete","2","less_conv","inconv","nonprob","recommended","spec_prior"
"2474","pretentious","improper","complete","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2475","usual","improper","foster","3","convenient","convenient","nonprob","not_recom","not_recom"
"2476","usual","improper","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2477","pretentious","very_crit","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"2478","usual","improper","completed","3","convenient","convenient","nonprob","recommended","priority"
"2479","pretentious","critical","completed","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2480","pretentious","less_proper","incomplete","2","less_conv","inconv","problematic","priority","priority"
"2481","usual","improper","complete","2","convenient","inconv","problematic","not_recom","not_recom"
"2482","usual","improper","foster","1","less_conv","convenient","nonprob","priority","priority"
"2483","great_pret","proper","foster","3","convenient","convenient","slightly_prob","priority","priority"
"2484","usual","less_proper","incomplete","more","less_conv","inconv","nonprob","recommended","priority"
"2485","usual","critical","completed","3","critical","convenient","problematic","priority","spec_prior"
"2486","usual","less_proper","incomplete","1","critical","convenient","problematic","priority","priority"
"2487","great_pret","proper","complete","1","critical","inconv","nonprob","recommended","priority"
"2488","great_pret","improper","incomplete","1","critical","inconv","nonprob","recommended","spec_prior"
"2489","usual","less_proper","foster","more","less_conv","inconv","slightly_prob","recommended","priority"
"2490","great_pret","less_proper","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"2491","pretentious","critical","complete","3","convenient","convenient","problematic","priority","spec_prior"
"2492","pretentious","proper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2493","usual","improper","completed","3","critical","convenient","problematic","not_recom","not_recom"
"2494","pretentious","less_proper","foster","more","less_conv","convenient","problematic","not_recom","not_recom"
"2495","great_pret","proper","complete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2496","great_pret","proper","foster","3","convenient","convenient","nonprob","not_recom","not_recom"
"2497","great_pret","very_crit","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"2498","great_pret","less_proper","completed","1","convenient","convenient","slightly_prob","priority","priority"
"2499","usual","less_proper","foster","2","convenient","inconv","problematic","not_recom","not_recom"
"2500","usual","less_proper","foster","3","convenient","convenient","slightly_prob","recommended","very_recom"
"2501","pretentious","critical","incomplete","more","less_conv","convenient","problematic","priority","spec_prior"
"2502","great_pret","critical","complete","more","critical","inconv","problematic","not_recom","not_recom"
"2503","usual","proper","completed","more","less_conv","inconv","slightly_prob","recommended","priority"
"2504","great_pret","critical","foster","1","less_conv","inconv","slightly_prob","priority","spec_prior"
"2505","pretentious","very_crit","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2506","usual","proper","completed","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2507","usual","very_crit","incomplete","2","convenient","inconv","nonprob","not_recom","not_recom"
"2508","usual","proper","complete","2","critical","inconv","problematic","recommended","priority"
"2509","usual","improper","foster","1","less_conv","convenient","nonprob","recommended","priority"
"2510","great_pret","less_proper","incomplete","more","convenient","inconv","problematic","not_recom","not_recom"
"2511","usual","improper","complete","2","convenient","convenient","problematic","not_recom","not_recom"
"2512","usual","proper","complete","3","convenient","inconv","problematic","recommended","priority"
"2513","pretentious","very_crit","incomplete","more","critical","convenient","slightly_prob","recommended","spec_prior"
"2514","pretentious","improper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2515","usual","critical","foster","1","critical","convenient","problematic","not_recom","not_recom"
"2516","pretentious","proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"2517","usual","improper","completed","1","critical","inconv","problematic","recommended","priority"
"2518","usual","improper","foster","3","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2519","usual","critical","incomplete","2","convenient","convenient","nonprob","priority","priority"
"2520","pretentious","less_proper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2521","usual","very_crit","completed","3","less_conv","convenient","problematic","not_recom","not_recom"
"2522","great_pret","very_crit","complete","more","critical","inconv","nonprob","priority","spec_prior"
"2523","great_pret","critical","complete","1","less_conv","convenient","nonprob","not_recom","not_recom"
"2524","great_pret","proper","incomplete","more","critical","convenient","problematic","priority","spec_prior"
"2525","usual","very_crit","foster","1","less_conv","inconv","problematic","not_recom","not_recom"
"2526","pretentious","improper","incomplete","3","convenient","inconv","problematic","recommended","spec_prior"
"2527","usual","critical","complete","3","convenient","convenient","problematic","priority","priority"
"2528","usual","improper","foster","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2529","pretentious","critical","completed","3","critical","inconv","slightly_prob","not_recom","not_recom"
"2530","great_pret","very_crit","complete","3","critical","inconv","problematic","priority","spec_prior"
"2531","usual","less_proper","incomplete","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"2532","usual","improper","completed","1","convenient","inconv","slightly_prob","priority","priority"
"2533","great_pret","improper","complete","more","convenient","inconv","nonprob","not_recom","not_recom"
"2534","usual","improper","foster","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"2535","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2536","usual","proper","incomplete","3","convenient","inconv","nonprob","recommended","priority"
"2537","usual","improper","complete","more","critical","convenient","nonprob","recommended","priority"
"2538","pretentious","improper","incomplete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2539","usual","proper","incomplete","3","convenient","inconv","problematic","not_recom","not_recom"
"2540","pretentious","critical","complete","1","convenient","inconv","slightly_prob","recommended","priority"
"2541","great_pret","proper","completed","3","critical","convenient","nonprob","recommended","priority"
"2542","usual","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2543","great_pret","improper","completed","more","less_conv","inconv","problematic","priority","spec_prior"
"2544","usual","critical","foster","more","less_conv","inconv","nonprob","priority","spec_prior"
"2545","pretentious","less_proper","complete","2","convenient","inconv","slightly_prob","recommended","very_recom"
"2546","usual","improper","complete","1","convenient","convenient","nonprob","recommended","very_recom"
"2547","usual","critical","completed","more","less_conv","convenient","nonprob","recommended","priority"
"2548","great_pret","less_proper","foster","3","less_conv","inconv","nonprob","recommended","priority"
"2549","great_pret","proper","completed","1","less_conv","convenient","problematic","not_recom","not_recom"
"2550","great_pret","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2551","great_pret","critical","foster","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2552","pretentious","very_crit","complete","2","convenient","inconv","slightly_prob","priority","spec_prior"
"2553","great_pret","very_crit","foster","3","convenient","inconv","slightly_prob","priority","spec_prior"
"2554","pretentious","improper","complete","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2555","great_pret","very_crit","foster","3","convenient","convenient","nonprob","priority","spec_prior"
"2556","pretentious","less_proper","foster","2","less_conv","convenient","problematic","recommended","priority"
"2557","pretentious","very_crit","complete","more","convenient","convenient","problematic","priority","spec_prior"
"2558","usual","less_proper","completed","2","convenient","convenient","slightly_prob","recommended","priority"
"2559","great_pret","critical","completed","1","convenient","inconv","nonprob","not_recom","not_recom"
"2560","great_pret","proper","incomplete","3","critical","inconv","slightly_prob","recommended","priority"
"2561","pretentious","improper","complete","3","convenient","inconv","problematic","priority","spec_prior"
"2562","usual","critical","complete","1","critical","convenient","problematic","not_recom","not_recom"
"2563","great_pret","critical","completed","3","less_conv","convenient","slightly_prob","recommended","spec_prior"
"2564","great_pret","improper","completed","3","convenient","convenient","problematic","priority","spec_prior"
"2565","pretentious","improper","completed","more","less_conv","convenient","nonprob","priority","spec_prior"
"2566","pretentious","very_crit","foster","more","convenient","inconv","nonprob","not_recom","not_recom"
"2567","usual","proper","completed","3","convenient","inconv","slightly_prob","recommended","priority"
"2568","pretentious","improper","completed","2","less_conv","inconv","nonprob","recommended","priority"
"2569","great_pret","improper","complete","more","critical","convenient","problematic","not_recom","not_recom"
"2570","usual","improper","incomplete","1","critical","inconv","nonprob","priority","priority"
"2571","usual","improper","completed","1","convenient","inconv","slightly_prob","recommended","priority"
"2572","pretentious","improper","foster","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2573","great_pret","very_crit","incomplete","more","less_conv","inconv","slightly_prob","recommended","spec_prior"
"2574","usual","less_proper","incomplete","1","less_conv","convenient","nonprob","priority","priority"
"2575","great_pret","proper","complete","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2576","pretentious","very_crit","incomplete","more","critical","inconv","slightly_prob","priority","spec_prior"
"2577","great_pret","improper","completed","1","critical","convenient","slightly_prob","priority","spec_prior"
"2578","great_pret","less_proper","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2579","great_pret","improper","complete","3","critical","convenient","nonprob","priority","spec_prior"
"2580","usual","critical","complete","1","less_conv","inconv","problematic","not_recom","not_recom"
"2581","pretentious","less_proper","complete","1","critical","inconv","nonprob","priority","priority"
"2582","usual","very_crit","incomplete","more","convenient","inconv","nonprob","recommended","spec_prior"
"2583","usual","proper","complete","more","critical","inconv","nonprob","recommended","priority"
"2584","usual","very_crit","complete","more","convenient","inconv","nonprob","priority","spec_prior"
"2585","usual","improper","completed","2","critical","convenient","problematic","recommended","priority"
"2586","pretentious","proper","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2587","usual","critical","completed","2","less_conv","convenient","problematic","priority","priority"
"2588","usual","improper","complete","more","less_conv","convenient","problematic","priority","priority"
"2589","great_pret","critical","completed","2","less_conv","convenient","problematic","recommended","spec_prior"
"2590","usual","critical","incomplete","1","convenient","inconv","slightly_prob","priority","priority"
"2591","great_pret","improper","completed","2","critical","inconv","nonprob","recommended","spec_prior"
"2592","great_pret","improper","incomplete","1","critical","convenient","slightly_prob","recommended","spec_prior"
"2593","usual","critical","incomplete","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2594","pretentious","very_crit","foster","more","convenient","convenient","nonprob","priority","spec_prior"
"2595","great_pret","very_crit","completed","more","critical","convenient","slightly_prob","priority","spec_prior"
"2596","great_pret","proper","foster","more","less_conv","inconv","nonprob","priority","spec_prior"
"2597","pretentious","very_crit","foster","3","less_conv","inconv","problematic","recommended","spec_prior"
"2598","usual","less_proper","complete","1","convenient","convenient","problematic","not_recom","not_recom"
"2599","pretentious","proper","completed","3","critical","inconv","nonprob","priority","priority"
"2600","usual","improper","foster","1","convenient","inconv","nonprob","recommended","priority"
"2601","usual","less_proper","complete","more","convenient","convenient","nonprob","not_recom","not_recom"
"2602","pretentious","proper","complete","more","less_conv","inconv","nonprob","recommended","priority"
"2603","great_pret","less_proper","complete","1","convenient","inconv","nonprob","recommended","priority"
"2604","usual","critical","foster","3","critical","inconv","problematic","priority","spec_prior"
"2605","usual","improper","incomplete","1","convenient","inconv","nonprob","not_recom","not_recom"
"2606","pretentious","improper","foster","2","convenient","convenient","problematic","recommended","priority"
"2607","pretentious","proper","foster","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2608","great_pret","critical","foster","1","less_conv","inconv","problematic","priority","spec_prior"
"2609","great_pret","improper","complete","1","convenient","convenient","nonprob","not_recom","not_recom"
"2610","pretentious","proper","foster","3","less_conv","convenient","problematic","not_recom","not_recom"
"2611","great_pret","less_proper","foster","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2612","usual","critical","foster","more","convenient","convenient","problematic","not_recom","not_recom"
"2613","pretentious","improper","incomplete","1","convenient","convenient","problematic","not_recom","not_recom"
"2614","usual","proper","completed","more","critical","convenient","problematic","priority","priority"
"2615","usual","proper","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"2616","pretentious","less_proper","foster","2","convenient","inconv","nonprob","not_recom","not_recom"
"2617","great_pret","less_proper","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2618","great_pret","critical","complete","1","less_conv","convenient","problematic","not_recom","not_recom"
"2619","great_pret","improper","incomplete","2","convenient","inconv","problematic","not_recom","not_recom"
"2620","usual","less_proper","complete","1","critical","inconv","nonprob","priority","priority"
"2621","pretentious","less_proper","foster","1","convenient","inconv","slightly_prob","recommended","priority"
"2622","usual","less_proper","complete","more","convenient","inconv","nonprob","recommended","priority"
"2623","pretentious","improper","incomplete","1","less_conv","convenient","nonprob","not_recom","not_recom"
"2624","great_pret","very_crit","complete","more","less_conv","inconv","problematic","not_recom","not_recom"
"2625","usual","critical","incomplete","1","convenient","inconv","slightly_prob","priority","priority"
"2626","pretentious","proper","complete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2627","great_pret","improper","completed","more","critical","convenient","problematic","not_recom","not_recom"
"2628","usual","less_proper","complete","more","critical","convenient","problematic","not_recom","not_recom"
"2629","great_pret","improper","complete","more","convenient","convenient","nonprob","priority","spec_prior"
"2630","great_pret","critical","incomplete","3","less_conv","inconv","slightly_prob","recommended","spec_prior"
"2631","usual","improper","foster","3","convenient","convenient","slightly_prob","recommended","priority"
"2632","great_pret","less_proper","completed","more","less_conv","convenient","slightly_prob","priority","spec_prior"
"2633","pretentious","less_proper","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2634","great_pret","less_proper","foster","2","convenient","inconv","problematic","recommended","spec_prior"
"2635","pretentious","critical","complete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2636","pretentious","proper","foster","3","less_conv","convenient","nonprob","priority","priority"
"2637","usual","less_proper","complete","3","convenient","inconv","nonprob","not_recom","not_recom"
"2638","usual","less_proper","complete","2","critical","inconv","problematic","recommended","priority"
"2639","great_pret","critical","incomplete","2","critical","convenient","slightly_prob","priority","spec_prior"
"2640","great_pret","very_crit","completed","1","less_conv","inconv","slightly_prob","recommended","priority"
"2641","pretentious","proper","completed","1","convenient","convenient","slightly_prob","priority","priority"
"2642","pretentious","proper","incomplete","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2643","pretentious","less_proper","foster","2","critical","inconv","nonprob","recommended","priority"
"2644","great_pret","less_proper","complete","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2645","great_pret","less_proper","incomplete","3","critical","inconv","slightly_prob","recommended","priority"
"2646","usual","critical","complete","1","convenient","inconv","nonprob","priority","priority"
"2647","usual","less_proper","incomplete","1","convenient","inconv","slightly_prob","recommended","priority"
"2648","pretentious","critical","completed","3","convenient","convenient","problematic","not_recom","not_recom"
"2649","pretentious","less_proper","incomplete","3","critical","convenient","slightly_prob","priority","priority"
"2650","pretentious","less_proper","complete","3","critical","inconv","problematic","not_recom","not_recom"
"2651","great_pret","critical","incomplete","1","less_conv","convenient","problematic","recommended","spec_prior"
"2652","great_pret","less_proper","foster","1","critical","inconv","problematic","priority","spec_prior"
"2653","pretentious","very_crit","incomplete","2","critical","inconv","slightly_prob","priority","spec_prior"
"2654","pretentious","improper","completed","2","convenient","convenient","slightly_prob","recommended","priority"
"2655","pretentious","very_crit","completed","3","less_conv","inconv","problematic","not_recom","not_recom"
"2656","pretentious","less_proper","completed","more","convenient","convenient","nonprob","recommended","very_recom"
"2657","great_pret","very_crit","completed","more","critical","convenient","problematic","priority","spec_prior"
"2658","great_pret","critical","foster","3","less_conv","convenient","problematic","not_recom","not_recom"
"2659","pretentious","less_proper","foster","2","less_conv","convenient","nonprob","recommended","priority"
"2660","pretentious","critical","completed","more","critical","inconv","slightly_prob","priority","spec_prior"
"2661","usual","improper","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2662","usual","proper","completed","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"2663","pretentious","very_crit","foster","1","convenient","convenient","slightly_prob","priority","spec_prior"
"2664","usual","improper","incomplete","1","critical","convenient","problematic","priority","priority"
"2665","great_pret","less_proper","foster","more","less_conv","convenient","problematic","not_recom","not_recom"
"2666","pretentious","less_proper","complete","3","convenient","inconv","nonprob","priority","priority"
"2667","pretentious","very_crit","foster","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2668","usual","improper","completed","more","convenient","inconv","problematic","recommended","priority"
"2669","pretentious","proper","incomplete","3","critical","inconv","nonprob","priority","priority"
"2670","great_pret","less_proper","foster","1","convenient","convenient","slightly_prob","priority","priority"
"2671","great_pret","proper","completed","more","critical","inconv","slightly_prob","recommended","priority"
"2672","great_pret","improper","completed","more","convenient","inconv","nonprob","not_recom","not_recom"
"2673","great_pret","proper","complete","more","critical","convenient","slightly_prob","priority","spec_prior"
"2674","pretentious","proper","complete","2","less_conv","convenient","nonprob","recommended","priority"
"2675","great_pret","critical","incomplete","2","critical","inconv","nonprob","priority","spec_prior"
"2676","usual","very_crit","incomplete","2","less_conv","convenient","nonprob","recommended","spec_prior"
"2677","usual","proper","foster","3","critical","convenient","slightly_prob","recommended","priority"
"2678","great_pret","critical","foster","more","critical","convenient","nonprob","priority","spec_prior"
"2679","great_pret","very_crit","incomplete","1","less_conv","inconv","problematic","priority","spec_prior"
"2680","usual","critical","complete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2681","usual","very_crit","complete","more","critical","convenient","slightly_prob","priority","spec_prior"
"2682","pretentious","very_crit","complete","1","critical","inconv","nonprob","priority","spec_prior"
"2683","usual","improper","complete","1","critical","inconv","nonprob","priority","priority"
"2684","usual","improper","completed","1","critical","inconv","nonprob","recommended","priority"
"2685","usual","proper","complete","3","critical","inconv","problematic","not_recom","not_recom"
"2686","usual","critical","complete","more","less_conv","inconv","problematic","recommended","spec_prior"
"2687","pretentious","critical","foster","1","less_conv","inconv","problematic","not_recom","not_recom"
"2688","great_pret","very_crit","foster","more","convenient","inconv","nonprob","recommended","spec_prior"
"2689","usual","very_crit","foster","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2690","great_pret","very_crit","completed","1","less_conv","convenient","problematic","recommended","spec_prior"
"2691","great_pret","less_proper","incomplete","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2692","usual","proper","complete","3","convenient","convenient","problematic","recommended","priority"
"2693","usual","less_proper","complete","more","critical","convenient","nonprob","not_recom","not_recom"
"2694","pretentious","less_proper","foster","2","critical","convenient","problematic","not_recom","not_recom"
"2695","pretentious","proper","completed","more","critical","convenient","slightly_prob","not_recom","not_recom"
"2696","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","very_recom"
"2697","great_pret","less_proper","completed","more","less_conv","convenient","nonprob","priority","spec_prior"
"2698","usual","critical","completed","more","critical","inconv","problematic","priority","spec_prior"
"2699","great_pret","proper","complete","1","less_conv","convenient","slightly_prob","recommended","priority"
"2700","pretentious","critical","completed","2","critical","convenient","problematic","priority","spec_prior"
"2701","great_pret","critical","complete","more","critical","convenient","problematic","priority","spec_prior"
"2702","great_pret","less_proper","complete","more","critical","convenient","problematic","priority","spec_prior"
"2703","pretentious","less_proper","completed","3","less_conv","inconv","problematic","recommended","priority"
"2704","usual","critical","complete","2","critical","inconv","nonprob","not_recom","not_recom"
"2705","usual","very_crit","complete","more","convenient","inconv","nonprob","priority","spec_prior"
"2706","pretentious","proper","foster","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2707","pretentious","very_crit","completed","more","critical","convenient","slightly_prob","priority","spec_prior"
"2708","usual","less_proper","foster","more","critical","inconv","problematic","priority","spec_prior"
"2709","usual","very_crit","foster","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2710","pretentious","critical","complete","3","critical","inconv","slightly_prob","priority","spec_prior"
"2711","great_pret","less_proper","completed","1","less_conv","inconv","problematic","recommended","priority"
"2712","great_pret","proper","completed","1","less_conv","inconv","nonprob","recommended","priority"
"2713","great_pret","less_proper","foster","3","convenient","inconv","nonprob","recommended","priority"
"2714","usual","very_crit","completed","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2715","usual","improper","foster","3","convenient","convenient","slightly_prob","recommended","very_recom"
"2716","usual","critical","incomplete","2","less_conv","convenient","nonprob","priority","spec_prior"
"2717","great_pret","very_crit","foster","3","convenient","convenient","problematic","not_recom","not_recom"
"2718","usual","less_proper","completed","more","critical","convenient","slightly_prob","recommended","priority"
"2719","usual","proper","complete","2","less_conv","convenient","nonprob","recommended","very_recom"
"2720","usual","very_crit","foster","2","convenient","convenient","nonprob","priority","spec_prior"
"2721","usual","very_crit","complete","3","convenient","convenient","nonprob","recommended","priority"
"2722","usual","less_proper","completed","1","critical","inconv","problematic","recommended","priority"
"2723","pretentious","proper","foster","more","critical","convenient","nonprob","not_recom","not_recom"
"2724","usual","critical","incomplete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2725","pretentious","proper","complete","3","convenient","convenient","slightly_prob","recommended","priority"
"2726","usual","improper","complete","1","convenient","inconv","slightly_prob","recommended","priority"
"2727","usual","very_crit","foster","more","less_conv","inconv","nonprob","priority","spec_prior"
"2728","great_pret","proper","foster","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2729","usual","very_crit","complete","3","critical","inconv","slightly_prob","priority","spec_prior"
"2730","usual","critical","foster","1","less_conv","convenient","nonprob","recommended","priority"
"2731","great_pret","very_crit","complete","3","convenient","convenient","slightly_prob","priority","spec_prior"
