"","parents","has_nurs","form","children","housing","finance","social","health","class"
"1870","usual","improper","2","more","convenient","inconv","1","priority","priority"
"1871","great_pret","improper","foster","4","critical","convenient","nonprob","priority","spec_prior"
"1872","pretentious","5","incomplete","3","2","convenient","problematic","recommended","recommended"
"1873","3","3","2","2","1","2","slightly_prob","recommended","priority"
"1874","usual","less_proper","foster","1","1","inconv","nonprob","3","priority"
"1875","pretentious","proper","foster","3","2","convenient","2","priority","recommended"
"1876","pretentious","critical","completed","more","2","convenient","nonprob","priority","spec_prior"
"1877","usual","3","foster","2","1","inconv","nonprob","recommended","priority"
"1878","2","improper","completed","3","less_conv","inconv","slightly_prob","recommended","priority"
"1879","great_pret","5","foster","3","critical","2","problematic","priority","spec_prior"
"1880","1","5","4","3","critical","convenient","2","recommended","spec_prior"
"1881","3","3","completed","4","critical","inconv","problematic","not_recom","not_recom"
"1882","1","5","4","1","2","1","problematic","not_recom","not_recom"
"1883","2","proper","1","2","convenient","inconv","nonprob","priority","priority"
"1884","usual","5","4","more","2","1","2","priority","spec_prior"
"1885","3","3","2","4","critical","convenient","nonprob","not_recom","not_recom"
"1886","2","critical","incomplete","1","convenient","inconv","nonprob","recommended","priority"
"1887","1","5","foster","3","2","2","problematic","1","not_recom"
"1888","3","3","2","2","critical","convenient","problematic","recommended","priority"
"1889","usual","improper","complete","2","3","convenient","slightly_prob","priority","priority"
"1890","great_pret","very_crit","foster","more","2","1","2","priority","recommended"
"1891","usual","5","incomplete","1","2","1","2","2","spec_prior"
"1892","pretentious","3","2","3","1","2","1","recommended","priority"
"1893","pretentious","very_crit","1","2","3","2","nonprob","1","not_recom"
"1894","great_pret","critical","3","3","less_conv","2","nonprob","priority","spec_prior"
"1895","2","4","1","2","3","convenient","slightly_prob","1","not_recom"
"1896","1","less_proper","4","more","2","convenient","2","priority","recommended"
"1897","great_pret","3","2","2","convenient","2","nonprob","1","not_recom"
"1898","great_pret","improper","completed","more","2","1","2","2","recommended"
"1899","1","5","4","3","2","2","2","2","recommended"
"1900","pretentious","5","incomplete","3","critical","2","problematic","2","recommended"
"1901","pretentious","1","completed","more","1","2","3","not_recom","not_recom"
"1902","great_pret","less_proper","3","1","critical","2","problematic","1","not_recom"
"1903","usual","critical","complete","more","critical","1","1","not_recom","not_recom"
"1904","pretentious","2","incomplete","1","critical","inconv","problematic","1","not_recom"
"1905","2","improper","complete","3","less_conv","1","nonprob","1","not_recom"
"1906","3","3","incomplete","1","1","inconv","slightly_prob","recommended","priority"
"1907","3","3","completed","2","3","inconv","1","1","not_recom"
"1908","3","less_proper","complete","1","2","convenient","nonprob","not_recom","not_recom"
"1909","usual","3","incomplete","more","1","inconv","problematic","priority","priority"
"1910","great_pret","5","incomplete","3","2","inconv","2","recommended","spec_prior"
"1911","pretentious","proper","3","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"1912","3","critical","completed","3","1","inconv","nonprob","not_recom","not_recom"
"1913","usual","5","completed","3","2","convenient","slightly_prob","priority","recommended"
"1914","pretentious","1","completed","more","1","2","slightly_prob","3","spec_prior"
"1915","great_pret","very_crit","incomplete","2","3","2","1","1","not_recom"
"1916","2","critical","1","more","3","convenient","1","priority","priority"
"1917","great_pret","proper","incomplete","3","critical","2","2","not_recom","not_recom"
"1918","usual","improper","completed","1","convenient","convenient","1","3","priority"
"1919","great_pret","critical","incomplete","1","1","2","3","recommended","priority"
"1920","1","critical","foster","1","2","convenient","2","2","spec_prior"
"1921","usual","3","foster","1","convenient","2","nonprob","not_recom","not_recom"
"1922","pretentious","4","1","2","critical","1","1","3","priority"
"1923","2","4","complete","1","2","convenient","nonprob","not_recom","not_recom"
"1924","usual","5","foster","3","2","2","problematic","recommended","spec_prior"
"1925","pretentious","very_crit","foster","3","less_conv","convenient","2","recommended","recommended"
"1926","1","proper","incomplete","2","less_conv","convenient","2","recommended","spec_prior"
"1927","usual","5","4","3","2","convenient","2","2","recommended"
"1928","2","critical","1","2","convenient","inconv","nonprob","1","not_recom"
"1929","great_pret","very_crit","completed","1","2","convenient","2","recommended","recommended"
"1930","great_pret","very_crit","4","1","critical","convenient","2","2","recommended"
"1931","great_pret","very_crit","4","3","1","2","2","priority","recommended"
"1932","1","less_proper","incomplete","3","2","inconv","2","not_recom","not_recom"
"1933","great_pret","proper","3","1","less_conv","inconv","3","not_recom","not_recom"
"1934","1","5","incomplete","3","less_conv","2","problematic","priority","spec_prior"
"1935","usual","3","complete","3","convenient","inconv","nonprob","recommended","priority"
"1936","3","3","2","3","convenient","inconv","1","not_recom","not_recom"
"1937","usual","3","completed","1","critical","1","nonprob","recommended","priority"
"1938","great_pret","improper","incomplete","2","3","2","nonprob","not_recom","not_recom"
"1939","usual","critical","2","4","2","inconv","2","not_recom","not_recom"
"1940","great_pret","5","foster","3","2","2","problematic","2","recommended"
"1941","pretentious","3","incomplete","3","1","2","nonprob","3","priority"
"1942","3","3","2","3","critical","convenient","nonprob","recommended","priority"
"1943","great_pret","improper","incomplete","1","2","convenient","2","not_recom","not_recom"
"1944","pretentious","1","4","4","1","inconv","slightly_prob","2","spec_prior"
"1945","pretentious","less_proper","complete","2","3","2","nonprob","recommended","priority"
"1946","great_pret","improper","completed","3","less_conv","convenient","2","priority","spec_prior"
"1947","2","improper","1","more","less_conv","1","1","1","not_recom"
"1948","2","4","completed","4","critical","convenient","3","recommended","not_recom"
"1949","1","5","4","3","2","2","2","2","recommended"
"1950","pretentious","1","complete","more","1","inconv","nonprob","recommended","priority"
"1951","pretentious","very_crit","4","4","critical","1","2","2","spec_prior"
"1952","pretentious","3","completed","3","1","2","nonprob","not_recom","not_recom"
"1953","great_pret","5","complete","3","convenient","2","2","2","recommended"
"1954","pretentious","proper","complete","4","critical","convenient","nonprob","priority","recommended"
"1955","1","very_crit","complete","1","2","inconv","problematic","priority","recommended"
"1956","2","proper","1","1","convenient","1","nonprob","1","not_recom"
"1957","pretentious","very_crit","3","3","convenient","2","3","priority","recommended"
"1958","great_pret","2","complete","1","less_conv","2","2","2","recommended"
"1959","great_pret","3","foster","3","1","inconv","nonprob","not_recom","not_recom"
"1960","3","proper","complete","2","convenient","convenient","nonprob","3","priority"
"1961","1","5","incomplete","3","2","2","problematic","2","spec_prior"
"1962","3","3","2","2","3","2","1","not_recom","not_recom"
"1963","3","3","2","2","3","convenient","1","recommended","priority"
"1964","3","3","2","4","critical","1","1","not_recom","not_recom"
"1965","great_pret","5","incomplete","3","critical","2","2","2","spec_prior"
"1966","great_pret","improper","4","3","2","2","slightly_prob","priority","spec_prior"
"1967","pretentious","proper","1","2","critical","inconv","nonprob","priority","priority"
"1968","pretentious","1","2","more","less_conv","1","nonprob","recommended","priority"
"1969","usual","2","2","2","3","2","problematic","not_recom","not_recom"
"1970","great_pret","5","4","3","2","1","2","2","recommended"
"1971","pretentious","5","completed","3","2","2","nonprob","priority","spec_prior"
"1972","great_pret","5","incomplete","3","2","1","2","1","not_recom"
"1973","1","5","complete","3","critical","2","slightly_prob","not_recom","not_recom"
"1974","great_pret","5","4","3","critical","inconv","2","2","recommended"
"1975","pretentious","very_crit","2","more","3","inconv","problematic","not_recom","not_recom"
"1976","1","5","4","3","less_conv","inconv","2","2","spec_prior"
"1977","usual","improper","2","2","convenient","1","slightly_prob","recommended","very_recom"
"1978","great_pret","less_proper","3","1","2","2","nonprob","recommended","recommended"
"1979","usual","3","2","1","convenient","1","slightly_prob","recommended","priority"
"1980","great_pret","critical","4","3","1","2","problematic","priority","recommended"
"1981","1","5","4","3","2","convenient","2","priority","recommended"
"1982","1","5","4","3","2","2","slightly_prob","recommended","spec_prior"
"1983","great_pret","very_crit","foster","3","1","2","3","not_recom","not_recom"
"1984","3","3","complete","2","3","inconv","1","recommended","priority"
"1985","great_pret","less_proper","incomplete","3","critical","inconv","problematic","priority","spec_prior"
"1986","usual","critical","completed","4","critical","inconv","slightly_prob","1","not_recom"
"1987","pretentious","proper","1","3","less_conv","convenient","nonprob","1","not_recom"
"1988","1","improper","4","more","2","convenient","2","priority","spec_prior"
"1989","usual","5","complete","3","critical","convenient","problematic","priority","recommended"
"1990","pretentious","critical","2","more","less_conv","convenient","problematic","2","spec_prior"
"1991","pretentious","3","foster","1","1","inconv","nonprob","1","not_recom"
"1992","usual","2","2","2","less_conv","2","slightly_prob","1","not_recom"
"1993","3","3","2","2","1","inconv","1","3","priority"
"1994","1","5","4","3","critical","convenient","slightly_prob","2","spec_prior"
"1995","usual","improper","1","3","critical","2","nonprob","2","recommended"
"1996","great_pret","5","completed","3","less_conv","convenient","nonprob","priority","spec_prior"
"1997","pretentious","very_crit","2","more","critical","1","1","recommended","spec_prior"
"1998","great_pret","improper","completed","2","less_conv","convenient","1","not_recom","not_recom"
"1999","2","critical","1","2","3","1","problematic","1","not_recom"
"2000","pretentious","4","incomplete","4","critical","1","3","not_recom","not_recom"
"2001","3","less_proper","foster","2","3","convenient","1","recommended","priority"
"2002","2","4","1","2","critical","1","slightly_prob","not_recom","not_recom"
"2003","great_pret","very_crit","2","more","convenient","inconv","nonprob","1","not_recom"
"2004","3","critical","2","2","less_conv","convenient","nonprob","3","priority"
"2005","2","critical","incomplete","2","less_conv","convenient","nonprob","1","not_recom"
"2006","3","3","complete","more","convenient","1","nonprob","3","priority"
"2007","usual","5","4","3","2","2","2","2","spec_prior"
"2008","1","5","foster","3","2","2","problematic","recommended","recommended"
"2009","usual","3","2","1","less_conv","inconv","slightly_prob","3","priority"
"2010","usual","3","completed","1","convenient","2","1","3","priority"
"2011","great_pret","proper","incomplete","4","critical","convenient","nonprob","not_recom","not_recom"
"2012","pretentious","5","foster","more","convenient","2","2","priority","spec_prior"
"2013","pretentious","1","4","4","1","1","3","1","not_recom"
"2014","great_pret","2","completed","2","less_conv","2","2","recommended","recommended"
"2015","usual","proper","incomplete","1","less_conv","1","1","3","priority"
"2016","2","4","1","3","3","convenient","1","1","not_recom"
"2017","great_pret","3","foster","1","1","inconv","nonprob","recommended","priority"
"2018","3","3","2","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2019","pretentious","very_crit","3","3","3","2","slightly_prob","3","spec_prior"
"2020","great_pret","less_proper","completed","more","less_conv","convenient","nonprob","priority","priority"
"2021","2","4","complete","2","critical","1","1","1","not_recom"
"2022","3","less_proper","2","3","1","inconv","nonprob","3","priority"
"2023","usual","5","4","more","convenient","1","2","1","not_recom"
"2024","2","proper","1","1","convenient","1","slightly_prob","1","not_recom"
"2025","great_pret","proper","incomplete","1","2","convenient","2","recommended","priority"
"2026","2","4","completed","4","2","convenient","slightly_prob","priority","not_recom"
"2027","usual","5","complete","more","2","1","2","not_recom","not_recom"
"2028","1","5","incomplete","3","convenient","inconv","problematic","not_recom","not_recom"
"2029","usual","5","4","3","less_conv","convenient","2","2","recommended"
"2030","pretentious","critical","complete","2","convenient","2","1","2","spec_prior"
"2031","pretentious","less_proper","2","4","critical","convenient","3","recommended","priority"
"2032","great_pret","improper","2","2","critical","convenient","slightly_prob","1","not_recom"
"2033","3","3","2","2","convenient","2","1","not_recom","not_recom"
"2034","1","5","incomplete","3","2","2","2","1","not_recom"
"2035","3","proper","2","2","convenient","1","slightly_prob","recommended","priority"
"2036","2","4","foster","2","3","inconv","1","1","not_recom"
"2037","1","5","4","3","2","convenient","problematic","1","not_recom"
"2038","1","5","foster","3","2","2","nonprob","2","spec_prior"
"2039","usual","critical","completed","2","critical","2","slightly_prob","recommended","priority"
"2040","great_pret","3","2","2","convenient","2","1","not_recom","not_recom"
"2041","usual","5","foster","more","2","1","2","1","not_recom"
"2042","great_pret","proper","completed","1","convenient","convenient","problematic","priority","priority"
"2043","pretentious","very_crit","foster","2","3","2","problematic","not_recom","not_recom"
"2044","3","3","2","more","1","2","nonprob","not_recom","not_recom"
"2045","pretentious","critical","2","2","convenient","convenient","1","recommended","priority"
"2046","3","3","complete","1","1","convenient","1","recommended","priority"
"2047","pretentious","very_crit","complete","3","less_conv","2","nonprob","2","spec_prior"
"2048","pretentious","very_crit","incomplete","1","convenient","1","nonprob","recommended","priority"
"2049","2","improper","1","3","3","inconv","slightly_prob","not_recom","not_recom"
"2050","usual","5","foster","3","2","inconv","2","2","spec_prior"
"2051","usual","5","4","3","critical","2","2","2","spec_prior"
"2052","pretentious","very_crit","complete","4","less_conv","1","3","not_recom","not_recom"
"2053","pretentious","proper","incomplete","1","2","1","1","recommended","priority"
"2054","usual","proper","2","more","3","1","1","not_recom","not_recom"
"2055","3","3","2","2","1","2","1","3","priority"
"2056","great_pret","3","2","2","convenient","2","nonprob","not_recom","not_recom"
"2057","pretentious","2","1","2","less_conv","2","2","priority","not_recom"
"2058","2","critical","1","more","3","inconv","1","1","not_recom"
"2059","3","3","2","3","less_conv","1","nonprob","1","not_recom"
"2060","3","3","foster","more","1","2","1","3","priority"
"2061","great_pret","very_crit","foster","3","1","convenient","3","recommended","priority"
"2062","3","improper","foster","2","less_conv","2","nonprob","1","not_recom"
"2063","1","critical","foster","3","critical","convenient","2","recommended","spec_prior"
"2064","great_pret","less_proper","foster","1","less_conv","convenient","1","not_recom","not_recom"
"2065","2","proper","1","2","3","convenient","slightly_prob","not_recom","not_recom"
"2066","usual","improper","2","1","1","convenient","problematic","3","priority"
"2067","usual","3","2","1","1","inconv","1","not_recom","not_recom"
"2068","3","less_proper","complete","3","1","2","1","not_recom","not_recom"
"2069","great_pret","very_crit","2","4","critical","convenient","3","1","not_recom"
"2070","great_pret","5","4","3","critical","convenient","slightly_prob","2","recommended"
"2071","usual","proper","completed","1","2","1","slightly_prob","not_recom","not_recom"
"2072","pretentious","very_crit","2","more","3","convenient","problematic","1","not_recom"
"2073","great_pret","critical","4","more","critical","convenient","slightly_prob","2","spec_prior"
"2074","pretentious","improper","3","1","2","2","3","recommended","recommended"
"2075","1","very_crit","incomplete","more","convenient","convenient","2","2","spec_prior"
"2076","great_pret","5","completed","3","2","inconv","2","priority","recommended"
"2077","1","5","4","3","critical","convenient","2","priority","spec_prior"
"2078","1","5","4","3","2","2","problematic","recommended","recommended"
"2079","usual","less_proper","completed","1","convenient","1","slightly_prob","3","very_recom"
"2080","1","improper","incomplete","1","2","convenient","2","2","recommended"
"2081","1","critical","4","1","convenient","inconv","nonprob","priority","spec_prior"
"2082","3","3","2","2","1","2","1","3","priority"
"2083","usual","critical","completed","2","convenient","2","1","priority","priority"
"2084","2","proper","1","3","convenient","convenient","nonprob","priority","priority"
"2085","3","3","foster","1","1","convenient","nonprob","3","priority"
"2086","2","4","complete","2","3","1","1","not_recom","not_recom"
"2087","2","4","complete","2","3","inconv","slightly_prob","1","not_recom"
"2088","usual","less_proper","2","1","convenient","convenient","slightly_prob","3","priority"
"2089","great_pret","proper","incomplete","2","critical","convenient","1","priority","priority"
"2090","great_pret","3","foster","1","1","convenient","nonprob","3","priority"
"2091","great_pret","critical","4","3","2","2","2","2","spec_prior"
"2092","great_pret","very_crit","4","3","convenient","inconv","problematic","priority","spec_prior"
"2093","usual","improper","incomplete","2","less_conv","2","1","1","not_recom"
"2094","usual","critical","foster","4","less_conv","convenient","slightly_prob","2","spec_prior"
"2095","great_pret","very_crit","foster","3","critical","inconv","problematic","2","spec_prior"
"2096","2","improper","complete","2","3","2","slightly_prob","priority","priority"
"2097","great_pret","less_proper","complete","1","less_conv","1","nonprob","3","priority"
"2098","usual","5","completed","3","critical","2","slightly_prob","recommended","spec_prior"
"2099","1","5","completed","2","critical","2","2","priority","spec_prior"
"2100","3","3","2","4","3","convenient","problematic","not_recom","not_recom"
"2101","great_pret","5","completed","more","2","1","nonprob","2","recommended"
"2102","pretentious","very_crit","foster","3","1","inconv","slightly_prob","3","priority"
"2103","usual","5","4","1","critical","1","problematic","priority","recommended"
"2104","1","5","completed","3","convenient","2","nonprob","priority","spec_prior"
"2105","pretentious","improper","1","2","convenient","convenient","nonprob","priority","priority"
"2106","usual","less_proper","completed","1","1","inconv","1","recommended","priority"
"2107","3","less_proper","foster","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2108","1","5","4","more","2","1","problematic","2","recommended"
"2109","2","proper","completed","more","less_conv","convenient","slightly_prob","1","not_recom"
"2110","pretentious","improper","complete","2","3","2","problematic","1","not_recom"
"2111","2","proper","completed","1","critical","1","slightly_prob","1","not_recom"
"2112","1","5","4","3","2","2","2","recommended","recommended"
"2113","pretentious","4","1","2","3","1","nonprob","3","priority"
"2114","great_pret","very_crit","foster","more","critical","1","slightly_prob","1","not_recom"
"2115","3","3","2","2","critical","2","1","priority","priority"
"2116","great_pret","proper","completed","4","critical","1","3","priority","recommended"
"2117","2","critical","1","1","3","1","1","1","not_recom"
"2118","pretentious","improper","complete","2","less_conv","inconv","1","not_recom","not_recom"
"2119","usual","very_crit","foster","1","2","convenient","nonprob","3","priority"
"2120","3","3","incomplete","1","critical","convenient","problematic","recommended","priority"
"2121","3","3","completed","4","less_conv","convenient","slightly_prob","recommended","priority"
"2122","1","very_crit","4","3","2","convenient","nonprob","2","spec_prior"
"2123","pretentious","critical","2","4","less_conv","1","3","not_recom","not_recom"
"2124","usual","improper","completed","3","1","inconv","problematic","recommended","priority"
"2125","1","critical","4","3","critical","2","2","2","spec_prior"
"2126","usual","3","completed","1","critical","inconv","nonprob","3","priority"
"2127","great_pret","critical","complete","1","convenient","convenient","problematic","recommended","priority"
"2128","pretentious","less_proper","2","2","1","inconv","1","3","very_recom"
"2129","great_pret","5","4","3","less_conv","inconv","problematic","2","recommended"
"2130","pretentious","1","foster","more","1","inconv","3","not_recom","not_recom"
"2131","1","5","4","3","convenient","2","2","priority","recommended"
"2132","1","5","foster","3","2","inconv","problematic","not_recom","not_recom"
"2133","usual","3","2","2","critical","2","1","1","not_recom"
"2134","great_pret","proper","completed","2","convenient","2","1","recommended","priority"
"2135","2","improper","1","1","3","convenient","1","not_recom","not_recom"
"2136","1","5","foster","3","2","2","nonprob","priority","recommended"
"2137","3","proper","2","1","less_conv","convenient","nonprob","3","priority"
"2138","1","5","foster","3","2","2","problematic","recommended","spec_prior"
"2139","pretentious","1","completed","2","1","convenient","slightly_prob","priority","priority"
"2140","usual","3","complete","1","1","inconv","1","recommended","priority"
"2141","usual","3","complete","1","1","2","1","recommended","priority"
"2142","great_pret","5","complete","3","2","2","2","2","spec_prior"
"2143","usual","5","4","3","critical","2","nonprob","2","spec_prior"
"2144","2","proper","1","3","less_conv","1","slightly_prob","1","not_recom"
"2145","great_pret","4","1","2","3","1","1","not_recom","not_recom"
"2146","great_pret","5","incomplete","3","critical","2","2","2","spec_prior"
"2147","pretentious","improper","1","3","convenient","convenient","1","not_recom","not_recom"
"2148","1","very_crit","4","2","1","2","2","2","recommended"
"2149","usual","3","2","2","convenient","2","1","1","not_recom"
"2150","3","critical","2","more","convenient","1","problematic","not_recom","not_recom"
"2151","1","5","4","3","2","inconv","2","recommended","spec_prior"
"2152","pretentious","critical","completed","4","critical","1","nonprob","1","not_recom"
"2153","2","critical","incomplete","2","3","1","slightly_prob","1","not_recom"
"2154","1","very_crit","foster","1","2","inconv","problematic","recommended","recommended"
"2155","pretentious","very_crit","incomplete","4","2","1","3","1","not_recom"
"2156","great_pret","improper","foster","more","critical","2","2","1","not_recom"
"2157","pretentious","4","1","1","2","convenient","1","priority","priority"
"2158","pretentious","4","complete","more","2","1","problematic","not_recom","not_recom"
"2159","great_pret","proper","foster","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2160","usual","critical","2","4","2","convenient","problematic","recommended","spec_prior"
"2161","usual","improper","2","more","3","inconv","nonprob","1","not_recom"
"2162","pretentious","improper","3","2","critical","inconv","3","recommended","spec_prior"
"2163","2","proper","complete","2","less_conv","inconv","1","3","very_recom"
"2164","great_pret","less_proper","incomplete","1","2","convenient","2","recommended","recommended"
"2165","1","less_proper","foster","3","convenient","convenient","problematic","priority","recommended"
"2166","1","very_crit","incomplete","1","less_conv","convenient","2","not_recom","not_recom"
"2167","pretentious","less_proper","complete","3","less_conv","inconv","nonprob","recommended","priority"
"2168","usual","improper","2","1","2","convenient","2","not_recom","not_recom"
"2169","3","3","2","2","critical","2","problematic","recommended","priority"
"2170","1","5","4","3","less_conv","convenient","2","recommended","recommended"
"2171","great_pret","proper","complete","3","1","2","slightly_prob","3","priority"
"2172","3","3","incomplete","2","less_conv","2","nonprob","recommended","priority"
"2173","2","4","1","2","less_conv","inconv","1","priority","priority"
"2174","pretentious","less_proper","2","2","3","2","1","1","not_recom"
"2175","3","3","2","more","critical","1","1","not_recom","not_recom"
"2176","great_pret","proper","foster","more","critical","inconv","2","priority","recommended"
"2177","3","critical","2","2","critical","1","1","not_recom","not_recom"
"2178","usual","1","completed","4","1","convenient","slightly_prob","1","not_recom"
"2179","great_pret","proper","incomplete","1","convenient","1","nonprob","recommended","priority"
"2180","2","critical","1","2","less_conv","inconv","1","recommended","priority"
"2181","1","improper","4","2","convenient","convenient","nonprob","2","spec_prior"
"2182","great_pret","critical","4","3","convenient","inconv","problematic","recommended","spec_prior"
"2183","great_pret","5","4","2","critical","2","2","priority","recommended"
"2184","usual","very_crit","completed","2","critical","2","2","not_recom","not_recom"
"2185","great_pret","critical","4","3","convenient","inconv","2","priority","recommended"
"2186","1","very_crit","complete","2","convenient","2","2","priority","recommended"
"2187","3","3","2","2","3","convenient","nonprob","not_recom","not_recom"
"2188","pretentious","less_proper","foster","1","2","convenient","problematic","3","priority"
"2189","great_pret","5","foster","1","2","1","2","priority","recommended"
"2190","usual","3","2","1","1","inconv","slightly_prob","recommended","priority"
"2191","1","5","complete","3","convenient","inconv","2","priority","spec_prior"
"2192","1","5","foster","1","2","convenient","problematic","2","recommended"
"2193","great_pret","5","4","3","2","convenient","2","2","recommended"
"2194","pretentious","5","incomplete","3","2","2","problematic","recommended","recommended"
"2195","3","3","complete","2","less_conv","2","1","not_recom","not_recom"
"2196","pretentious","less_proper","complete","1","1","convenient","nonprob","3","very_recom"
"2197","usual","very_crit","2","3","1","inconv","3","1","not_recom"
"2198","1","5","4","3","2","inconv","problematic","1","not_recom"
"2199","1","less_proper","incomplete","3","1","inconv","nonprob","2","recommended"
"2200","great_pret","5","complete","3","2","2","2","2","recommended"
"2201","1","5","4","1","2","1","slightly_prob","2","recommended"
"2202","pretentious","5","foster","3","2","convenient","slightly_prob","2","spec_prior"
"2203","1","5","complete","3","2","2","2","2","recommended"
"2204","pretentious","5","completed","2","3","2","slightly_prob","priority","spec_prior"
"2205","usual","improper","incomplete","2","convenient","inconv","nonprob","recommended","priority"
"2206","great_pret","less_proper","3","2","critical","2","slightly_prob","recommended","priority"
"2207","usual","very_crit","3","3","convenient","inconv","3","3","spec_prior"
"2208","1","less_proper","4","3","convenient","2","2","1","not_recom"
"2209","pretentious","critical","incomplete","more","convenient","2","2","2","spec_prior"
"2210","1","very_crit","incomplete","3","convenient","convenient","2","2","spec_prior"
"2211","1","very_crit","complete","1","critical","1","nonprob","recommended","recommended"
"2212","great_pret","less_proper","completed","3","2","2","nonprob","priority","spec_prior"
"2213","3","less_proper","foster","more","1","inconv","nonprob","not_recom","not_recom"
"2214","pretentious","proper","foster","more","convenient","1","slightly_prob","1","not_recom"
"2215","pretentious","very_crit","2","2","critical","2","problematic","1","not_recom"
"2216","great_pret","5","4","3","critical","convenient","2","2","recommended"
"2217","1","improper","4","3","critical","convenient","slightly_prob","2","spec_prior"
"2218","great_pret","improper","completed","3","critical","convenient","nonprob","recommended","spec_prior"
"2219","2","proper","complete","2","3","convenient","nonprob","1","not_recom"
"2220","great_pret","5","complete","2","critical","2","2","1","not_recom"
"2221","pretentious","4","1","3","3","convenient","1","not_recom","not_recom"
"2222","3","less_proper","foster","3","convenient","inconv","1","3","priority"
"2223","great_pret","critical","completed","3","2","convenient","nonprob","priority","spec_prior"
"2224","1","5","complete","3","less_conv","2","problematic","priority","recommended"
"2225","1","proper","completed","more","less_conv","inconv","2","2","spec_prior"
"2226","3","3","foster","1","1","convenient","1","3","priority"
"2227","great_pret","critical","4","1","critical","1","problematic","2","recommended"
"2228","pretentious","proper","completed","1","critical","convenient","slightly_prob","3","priority"
"2229","1","5","complete","3","convenient","inconv","nonprob","priority","recommended"
"2230","great_pret","3","completed","1","1","2","slightly_prob","recommended","priority"
"2231","1","5","foster","3","2","convenient","slightly_prob","priority","spec_prior"
"2232","2","4","1","2","3","1","1","1","not_recom"
"2233","great_pret","3","foster","1","convenient","2","slightly_prob","recommended","priority"
"2234","pretentious","less_proper","completed","3","less_conv","convenient","2","2","recommended"
"2235","great_pret","3","2","3","less_conv","inconv","nonprob","3","priority"
"2236","pretentious","very_crit","completed","2","convenient","2","problematic","recommended","spec_prior"
"2237","usual","less_proper","completed","2","3","inconv","nonprob","1","not_recom"
"2238","usual","very_crit","completed","4","less_conv","1","3","not_recom","not_recom"
"2239","2","proper","1","2","critical","convenient","1","1","not_recom"
"2240","usual","critical","2","2","convenient","convenient","1","3","priority"
"2241","pretentious","less_proper","incomplete","3","2","convenient","2","not_recom","not_recom"
"2242","2","proper","1","1","3","inconv","1","1","not_recom"
"2243","pretentious","4","complete","4","2","inconv","slightly_prob","not_recom","not_recom"
"2244","3","proper","2","3","1","inconv","slightly_prob","3","priority"
"2245","pretentious","2","complete","2","3","2","nonprob","priority","priority"
"2246","usual","very_crit","2","4","2","1","2","not_recom","not_recom"
"2247","great_pret","proper","foster","more","critical","inconv","nonprob","not_recom","not_recom"
"2248","great_pret","critical","3","3","less_conv","inconv","3","recommended","recommended"
"2249","pretentious","proper","1","2","3","convenient","nonprob","1","not_recom"
"2250","usual","improper","complete","2","3","inconv","slightly_prob","priority","priority"
"2251","2","proper","foster","2","less_conv","1","1","1","not_recom"
"2252","pretentious","critical","completed","4","critical","inconv","3","recommended","spec_prior"
"2253","usual","3","foster","more","1","convenient","nonprob","recommended","priority"
"2254","pretentious","4","incomplete","4","critical","convenient","slightly_prob","1","not_recom"
"2255","1","5","incomplete","more","2","2","2","recommended","spec_prior"
"2256","usual","less_proper","complete","more","2","1","nonprob","1","not_recom"
"2257","great_pret","critical","foster","2","3","inconv","1","recommended","priority"
"2258","pretentious","less_proper","incomplete","1","2","convenient","nonprob","1","not_recom"
"2259","usual","less_proper","2","more","less_conv","convenient","slightly_prob","recommended","priority"
"2260","great_pret","very_crit","4","1","critical","convenient","2","2","recommended"
"2261","usual","critical","2","4","convenient","1","3","not_recom","not_recom"
"2262","1","5","foster","1","critical","inconv","nonprob","recommended","recommended"
"2263","pretentious","proper","1","2","3","inconv","1","not_recom","not_recom"
"2264","great_pret","proper","4","1","critical","1","problematic","2","spec_prior"
"2265","1","5","incomplete","3","convenient","2","2","2","recommended"
"2266","1","very_crit","incomplete","3","convenient","inconv","nonprob","2","spec_prior"
"2267","pretentious","4","completed","4","critical","convenient","problematic","not_recom","not_recom"
"2268","2","proper","incomplete","more","convenient","1","1","not_recom","not_recom"
"2269","1","critical","foster","3","2","2","slightly_prob","priority","spec_prior"
"2270","great_pret","very_crit","2","4","less_conv","convenient","problematic","priority","recommended"
"2271","great_pret","less_proper","foster","3","1","2","3","recommended","priority"
"2272","2","critical","1","2","3","1","slightly_prob","1","not_recom"
"2273","2","critical","foster","2","convenient","convenient","1","1","not_recom"
"2274","usual","less_proper","2","2","less_conv","2","1","1","not_recom"
"2275","usual","critical","incomplete","more","less_conv","1","nonprob","2","spec_prior"
"2276","great_pret","proper","completed","2","less_conv","2","1","recommended","priority"
"2277","usual","critical","2","more","less_conv","1","slightly_prob","not_recom","not_recom"
"2278","1","less_proper","4","2","convenient","convenient","2","priority","recommended"
"2279","3","3","2","2","critical","2","slightly_prob","priority","priority"
"2280","1","5","4","3","2","2","slightly_prob","priority","recommended"
"2281","great_pret","5","foster","3","2","2","problematic","priority","spec_prior"
"2282","usual","5","completed","3","critical","inconv","slightly_prob","2","spec_prior"
