"","parents","has_nurs","form","children","housing","finance","social","health","class"
"1589","usual","critical","foster","more","less_conv","convenient","nonprob","not_recom","not_recom"
"1590","pretentious","proper","incomplete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"1591","great_pret","less_proper","incomplete","1","critical","inconv","nonprob","priority","spec_prior"
"1592","pretentious","very_crit","completed","more","convenient","convenient","nonprob","recommended","priority"
"1593","great_pret","very_crit","complete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"1594","great_pret","very_crit","complete","3","critical","inconv","nonprob","recommended","spec_prior"
"1595","usual","critical","completed","more","convenient","convenient","nonprob","priority","priority"
"1596","great_pret","less_proper","incomplete","2","critical","convenient","nonprob","priority","spec_prior"
"1597","pretentious","proper","completed","2","critical","inconv","slightly_prob","recommended","priority"
"1598","usual","critical","foster","2","convenient","convenient","problematic","priority","priority"
"1599","pretentious","proper","incomplete","more","less_conv","convenient","problematic","not_recom","not_recom"
"1600","pretentious","improper","complete","1","convenient","convenient","problematic","not_recom","not_recom"
"1601","great_pret","critical","completed","3","critical","inconv","nonprob","priority","spec_prior"
"1602","usual","critical","complete","3","critical","convenient","problematic","not_recom","not_recom"
"1603","great_pret","improper","complete","more","convenient","inconv","problematic","priority","spec_prior"
"1604","usual","proper","incomplete","3","less_conv","inconv","slightly_prob","priority","priority"
"1605","usual","improper","complete","3","convenient","inconv","nonprob","priority","priority"
"1606","great_pret","critical","incomplete","2","less_conv","inconv","problematic","recommended","spec_prior"
"1607","usual","less_proper","complete","2","convenient","convenient","nonprob","priority","priority"
"1608","great_pret","critical","complete","1","convenient","inconv","slightly_prob","recommended","priority"
"1609","great_pret","critical","complete","1","critical","convenient","problematic","priority","spec_prior"
"1610","great_pret","improper","foster","2","critical","inconv","problematic","priority","spec_prior"
"1611","pretentious","improper","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"1612","great_pret","very_crit","foster","1","less_conv","convenient","slightly_prob","priority","spec_prior"
"1613","pretentious","less_proper","foster","3","critical","inconv","nonprob","not_recom","not_recom"
"1614","great_pret","less_proper","incomplete","3","convenient","convenient","nonprob","recommended","priority"
"1615","pretentious","very_crit","incomplete","more","critical","convenient","slightly_prob","not_recom","not_recom"
"1616","pretentious","proper","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"1617","usual","improper","foster","3","less_conv","inconv","nonprob","recommended","priority"
"1618","usual","less_proper","completed","3","convenient","inconv","slightly_prob","recommended","priority"
"1619","pretentious","improper","completed","more","critical","convenient","slightly_prob","recommended","priority"
"1620","pretentious","less_proper","complete","2","critical","inconv","nonprob","priority","priority"
"1621","great_pret","critical","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"1622","usual","improper","completed","more","critical","convenient","problematic","not_recom","not_recom"
"1623","great_pret","proper","foster","1","less_conv","convenient","slightly_prob","recommended","priority"
"1624","great_pret","critical","complete","2","less_conv","inconv","problematic","recommended","spec_prior"
"1625","great_pret","improper","completed","1","critical","convenient","problematic","not_recom","not_recom"
"1626","pretentious","critical","complete","more","critical","convenient","nonprob","recommended","spec_prior"
"1627","usual","improper","incomplete","1","less_conv","inconv","slightly_prob","priority","priority"
"1628","pretentious","improper","foster","2","convenient","inconv","slightly_prob","priority","spec_prior"
"1629","pretentious","improper","complete","2","less_conv","convenient","nonprob","not_recom","not_recom"
"1630","great_pret","proper","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"1631","usual","very_crit","foster","2","critical","convenient","slightly_prob","recommended","spec_prior"
"1632","usual","very_crit","complete","more","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1633","usual","less_proper","complete","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1634","great_pret","proper","complete","1","critical","convenient","problematic","priority","priority"
"1635","pretentious","less_proper","complete","3","convenient","convenient","nonprob","recommended","very_recom"
"1636","usual","critical","foster","3","convenient","inconv","problematic","not_recom","not_recom"
"1637","great_pret","critical","completed","more","less_conv","convenient","problematic","recommended","spec_prior"
"1638","pretentious","proper","foster","more","less_conv","inconv","nonprob","recommended","priority"
"1639","pretentious","improper","foster","more","convenient","inconv","problematic","priority","spec_prior"
"1640","usual","critical","completed","more","convenient","convenient","nonprob","not_recom","not_recom"
"1641","great_pret","critical","incomplete","2","less_conv","inconv","problematic","priority","spec_prior"
"1642","great_pret","less_proper","complete","more","critical","inconv","nonprob","priority","spec_prior"
"1643","pretentious","proper","incomplete","more","convenient","convenient","slightly_prob","recommended","very_recom"
"1644","usual","less_proper","incomplete","more","convenient","inconv","slightly_prob","priority","priority"
"1645","usual","proper","foster","1","convenient","inconv","nonprob","priority","priority"
"1646","great_pret","less_proper","incomplete","more","convenient","convenient","nonprob","priority","priority"
"1647","great_pret","critical","complete","3","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1648","great_pret","improper","foster","1","less_conv","inconv","nonprob","not_recom","not_recom"
"1649","pretentious","critical","foster","more","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1650","usual","improper","completed","2","less_conv","inconv","problematic","not_recom","not_recom"
"1651","great_pret","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"1652","usual","improper","foster","more","critical","inconv","nonprob","not_recom","not_recom"
"1653","usual","proper","foster","3","critical","inconv","slightly_prob","recommended","priority"
"1654","pretentious","proper","foster","more","less_conv","convenient","slightly_prob","recommended","priority"
"1655","pretentious","critical","foster","more","convenient","convenient","nonprob","not_recom","not_recom"
"1656","pretentious","less_proper","foster","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1657","great_pret","very_crit","complete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"1658","pretentious","critical","incomplete","1","convenient","convenient","problematic","priority","spec_prior"
"1659","pretentious","very_crit","incomplete","1","critical","inconv","problematic","recommended","spec_prior"
"1660","usual","less_proper","incomplete","1","convenient","inconv","nonprob","not_recom","not_recom"
"1661","great_pret","improper","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1662","great_pret","less_proper","complete","1","critical","inconv","problematic","priority","priority"
"1663","great_pret","less_proper","incomplete","2","critical","inconv","nonprob","not_recom","not_recom"
"1664","usual","proper","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"1665","great_pret","very_crit","foster","1","less_conv","inconv","nonprob","recommended","spec_prior"
"1666","usual","improper","completed","2","convenient","convenient","slightly_prob","recommended","very_recom"
"1667","great_pret","less_proper","incomplete","2","critical","convenient","slightly_prob","recommended","priority"
"1668","usual","critical","foster","1","critical","inconv","nonprob","not_recom","not_recom"
"1669","pretentious","critical","completed","2","convenient","inconv","problematic","recommended","spec_prior"
"1670","great_pret","less_proper","complete","2","critical","inconv","problematic","priority","spec_prior"
"1671","pretentious","very_crit","complete","3","critical","inconv","slightly_prob","priority","spec_prior"
"1672","usual","proper","complete","more","critical","inconv","problematic","not_recom","not_recom"
"1673","usual","improper","complete","2","less_conv","convenient","problematic","not_recom","not_recom"
"1674","great_pret","improper","foster","3","less_conv","inconv","problematic","priority","spec_prior"
"1675","usual","improper","foster","3","critical","inconv","nonprob","recommended","priority"
"1676","pretentious","critical","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1677","great_pret","very_crit","foster","2","convenient","convenient","slightly_prob","recommended","priority"
"1678","usual","critical","completed","3","less_conv","inconv","slightly_prob","priority","spec_prior"
"1679","great_pret","less_proper","completed","more","critical","inconv","nonprob","not_recom","not_recom"
"1680","great_pret","critical","foster","more","critical","inconv","problematic","priority","spec_prior"
"1681","great_pret","proper","complete","more","convenient","convenient","slightly_prob","recommended","priority"
"1682","usual","critical","complete","3","less_conv","inconv","nonprob","priority","spec_prior"
"1683","pretentious","very_crit","incomplete","2","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1684","pretentious","very_crit","complete","1","less_conv","inconv","nonprob","recommended","priority"
"1685","great_pret","very_crit","complete","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1686","great_pret","very_crit","incomplete","3","convenient","convenient","problematic","priority","spec_prior"
"1687","great_pret","improper","foster","2","convenient","inconv","nonprob","priority","spec_prior"
"1688","great_pret","critical","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"1689","great_pret","critical","completed","1","critical","inconv","nonprob","recommended","spec_prior"
"1690","great_pret","critical","complete","1","convenient","inconv","nonprob","recommended","priority"
"1691","great_pret","improper","foster","2","less_conv","convenient","nonprob","priority","spec_prior"
"1692","pretentious","proper","incomplete","more","critical","convenient","nonprob","priority","priority"
"1693","usual","critical","incomplete","1","critical","convenient","slightly_prob","recommended","priority"
"1694","usual","proper","completed","3","convenient","convenient","slightly_prob","recommended","very_recom"
"1695","pretentious","very_crit","complete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1696","great_pret","critical","incomplete","more","less_conv","convenient","problematic","priority","spec_prior"
"1697","pretentious","critical","completed","2","convenient","convenient","nonprob","priority","spec_prior"
"1698","pretentious","proper","complete","3","critical","inconv","nonprob","not_recom","not_recom"
"1699","great_pret","very_crit","completed","more","critical","convenient","slightly_prob","priority","spec_prior"
"1700","great_pret","improper","completed","3","convenient","inconv","slightly_prob","priority","spec_prior"
"1701","pretentious","less_proper","incomplete","2","less_conv","convenient","slightly_prob","priority","priority"
"1702","usual","improper","complete","3","convenient","inconv","problematic","not_recom","not_recom"
"1703","pretentious","very_crit","complete","2","convenient","convenient","nonprob","not_recom","not_recom"
"1704","pretentious","less_proper","complete","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"1705","great_pret","very_crit","complete","more","less_conv","inconv","problematic","priority","spec_prior"
"1706","usual","very_crit","complete","2","less_conv","inconv","problematic","priority","spec_prior"
"1707","usual","less_proper","incomplete","3","less_conv","convenient","slightly_prob","priority","priority"
"1708","great_pret","proper","completed","2","less_conv","inconv","nonprob","priority","priority"
"1709","usual","improper","complete","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1710","pretentious","proper","incomplete","1","critical","inconv","nonprob","recommended","priority"
"1711","pretentious","improper","completed","more","critical","inconv","nonprob","recommended","priority"
"1712","great_pret","critical","complete","1","convenient","convenient","slightly_prob","priority","priority"
"1713","great_pret","less_proper","completed","2","critical","inconv","problematic","priority","spec_prior"
"1714","great_pret","less_proper","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"1715","great_pret","improper","complete","3","less_conv","convenient","nonprob","priority","spec_prior"
"1716","great_pret","improper","foster","2","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1717","pretentious","proper","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"1718","pretentious","proper","complete","1","less_conv","convenient","nonprob","not_recom","not_recom"
"1719","great_pret","critical","incomplete","1","less_conv","convenient","nonprob","priority","spec_prior"
"1720","usual","improper","complete","more","convenient","convenient","slightly_prob","priority","priority"
"1721","pretentious","proper","incomplete","2","less_conv","convenient","slightly_prob","recommended","priority"
"1722","usual","improper","completed","more","convenient","inconv","slightly_prob","not_recom","not_recom"
"1723","pretentious","proper","complete","1","less_conv","convenient","slightly_prob","priority","priority"
"1724","usual","improper","foster","2","critical","convenient","nonprob","priority","priority"
"1725","usual","critical","foster","1","less_conv","convenient","nonprob","not_recom","not_recom"
"1726","great_pret","critical","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"1727","usual","proper","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"1728","pretentious","proper","completed","1","critical","inconv","nonprob","priority","priority"
"1729","great_pret","improper","completed","more","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1730","great_pret","very_crit","complete","3","critical","inconv","problematic","recommended","spec_prior"
"1731","pretentious","very_crit","foster","1","convenient","inconv","nonprob","priority","spec_prior"
"1732","great_pret","very_crit","complete","1","critical","convenient","problematic","recommended","spec_prior"
"1733","pretentious","very_crit","foster","2","convenient","convenient","nonprob","not_recom","not_recom"
"1734","great_pret","critical","incomplete","3","critical","inconv","slightly_prob","priority","spec_prior"
"1735","great_pret","very_crit","complete","1","convenient","inconv","nonprob","recommended","priority"
"1736","usual","proper","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1737","pretentious","very_crit","incomplete","3","critical","convenient","problematic","recommended","spec_prior"
"1738","great_pret","proper","incomplete","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1739","usual","very_crit","incomplete","more","less_conv","inconv","nonprob","recommended","spec_prior"
"1740","usual","critical","completed","2","critical","inconv","nonprob","recommended","priority"
"1741","usual","very_crit","foster","more","critical","convenient","slightly_prob","priority","spec_prior"
"1742","usual","proper","foster","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"1743","usual","proper","incomplete","1","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1744","usual","critical","completed","3","critical","inconv","nonprob","recommended","priority"
"1745","great_pret","less_proper","complete","1","less_conv","convenient","problematic","recommended","priority"
"1746","great_pret","less_proper","completed","more","less_conv","convenient","slightly_prob","recommended","priority"
"1747","pretentious","critical","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"1748","great_pret","improper","incomplete","2","critical","convenient","nonprob","recommended","spec_prior"
"1749","usual","very_crit","complete","1","convenient","convenient","nonprob","priority","priority"
"1750","usual","very_crit","incomplete","more","critical","convenient","slightly_prob","priority","spec_prior"
"1751","great_pret","less_proper","foster","more","convenient","inconv","slightly_prob","not_recom","not_recom"
"1752","pretentious","critical","incomplete","2","critical","inconv","nonprob","not_recom","not_recom"
"1753","great_pret","improper","complete","more","critical","inconv","problematic","recommended","spec_prior"
"1754","usual","proper","foster","3","critical","convenient","nonprob","recommended","priority"
"1755","pretentious","critical","foster","1","critical","inconv","nonprob","priority","spec_prior"
"1756","great_pret","very_crit","incomplete","more","critical","inconv","nonprob","priority","spec_prior"
"1757","usual","very_crit","incomplete","more","less_conv","inconv","nonprob","priority","spec_prior"
"1758","pretentious","critical","foster","1","less_conv","convenient","problematic","not_recom","not_recom"
"1759","great_pret","critical","foster","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1760","great_pret","very_crit","incomplete","1","critical","inconv","problematic","not_recom","not_recom"
"1761","pretentious","less_proper","complete","1","critical","convenient","nonprob","priority","priority"
"1762","pretentious","less_proper","completed","3","critical","convenient","nonprob","priority","priority"
"1763","great_pret","proper","complete","1","convenient","inconv","nonprob","not_recom","not_recom"
"1764","pretentious","critical","complete","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"1765","pretentious","critical","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1766","pretentious","improper","completed","1","less_conv","convenient","slightly_prob","priority","priority"
"1767","usual","proper","complete","1","less_conv","convenient","problematic","recommended","priority"
"1768","usual","critical","completed","more","convenient","inconv","slightly_prob","not_recom","not_recom"
"1769","great_pret","proper","incomplete","3","critical","convenient","slightly_prob","priority","spec_prior"
"1770","usual","less_proper","complete","3","convenient","convenient","nonprob","priority","priority"
"1771","pretentious","proper","complete","3","critical","inconv","problematic","not_recom","not_recom"
"1772","usual","improper","completed","3","critical","inconv","nonprob","priority","priority"
"1773","pretentious","very_crit","completed","1","critical","convenient","problematic","not_recom","not_recom"
"1774","usual","very_crit","complete","more","critical","inconv","problematic","not_recom","not_recom"
"1775","usual","critical","incomplete","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"1776","great_pret","improper","completed","2","less_conv","convenient","nonprob","recommended","priority"
"1777","great_pret","improper","complete","3","less_conv","inconv","problematic","priority","spec_prior"
"1778","usual","very_crit","completed","3","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1779","usual","less_proper","complete","3","less_conv","convenient","problematic","recommended","priority"
"1780","pretentious","less_proper","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"1781","usual","proper","foster","3","less_conv","convenient","slightly_prob","priority","priority"
"1782","usual","very_crit","complete","more","convenient","inconv","slightly_prob","priority","spec_prior"
"1783","pretentious","improper","completed","3","critical","inconv","problematic","priority","spec_prior"
"1784","pretentious","less_proper","complete","2","less_conv","convenient","nonprob","priority","priority"
"1785","usual","very_crit","complete","2","critical","convenient","problematic","priority","spec_prior"
"1786","pretentious","less_proper","foster","2","less_conv","inconv","nonprob","not_recom","not_recom"
"1787","great_pret","proper","complete","more","less_conv","inconv","problematic","not_recom","not_recom"
"1788","usual","less_proper","foster","1","less_conv","inconv","problematic","not_recom","not_recom"
"1789","pretentious","very_crit","incomplete","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"1790","great_pret","less_proper","incomplete","more","critical","inconv","slightly_prob","recommended","priority"
"1791","usual","proper","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"1792","great_pret","very_crit","completed","3","less_conv","convenient","problematic","not_recom","not_recom"
"1793","pretentious","critical","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"1794","pretentious","less_proper","foster","1","critical","convenient","nonprob","recommended","priority"
"1795","usual","improper","incomplete","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"1796","pretentious","improper","incomplete","1","less_conv","convenient","slightly_prob","recommended","priority"
"1797","great_pret","improper","foster","2","less_conv","convenient","nonprob","not_recom","not_recom"
"1798","usual","critical","incomplete","2","less_conv","convenient","problematic","recommended","spec_prior"
"1799","usual","improper","complete","1","convenient","inconv","nonprob","priority","priority"
"1800","pretentious","very_crit","incomplete","more","less_conv","convenient","problematic","recommended","spec_prior"
"1801","great_pret","critical","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"1802","pretentious","less_proper","incomplete","1","critical","inconv","slightly_prob","recommended","priority"
"1803","usual","proper","complete","3","critical","convenient","problematic","not_recom","not_recom"
"1804","great_pret","improper","foster","2","convenient","inconv","nonprob","recommended","spec_prior"
"1805","pretentious","improper","complete","2","less_conv","inconv","problematic","priority","priority"
"1806","pretentious","proper","completed","2","convenient","inconv","problematic","not_recom","not_recom"
"1807","usual","very_crit","incomplete","1","critical","convenient","problematic","priority","spec_prior"
"1808","usual","critical","complete","1","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1809","usual","proper","completed","2","less_conv","convenient","problematic","priority","priority"
"1810","great_pret","very_crit","complete","more","critical","inconv","slightly_prob","not_recom","not_recom"
"1811","pretentious","very_crit","incomplete","2","convenient","convenient","nonprob","priority","spec_prior"
"1812","usual","proper","incomplete","1","less_conv","inconv","slightly_prob","priority","priority"
"1813","usual","proper","foster","3","critical","inconv","problematic","not_recom","not_recom"
"1814","pretentious","proper","incomplete","1","convenient","convenient","problematic","priority","priority"
"1815","great_pret","improper","incomplete","2","convenient","convenient","nonprob","priority","spec_prior"
"1816","pretentious","improper","complete","3","less_conv","inconv","nonprob","recommended","priority"
"1817","great_pret","improper","foster","3","convenient","inconv","slightly_prob","priority","spec_prior"
"1818","usual","critical","completed","3","convenient","inconv","nonprob","recommended","priority"
"1819","great_pret","less_proper","completed","3","critical","inconv","nonprob","recommended","priority"
"1820","great_pret","proper","foster","1","convenient","convenient","nonprob","not_recom","not_recom"
"1821","pretentious","improper","foster","2","less_conv","inconv","problematic","not_recom","not_recom"
"1822","great_pret","improper","incomplete","2","less_conv","convenient","problematic","priority","spec_prior"
"1823","usual","very_crit","foster","3","less_conv","inconv","slightly_prob","recommended","spec_prior"
"1824","great_pret","improper","incomplete","more","less_conv","inconv","nonprob","not_recom","not_recom"
"1825","great_pret","less_proper","completed","3","less_conv","convenient","nonprob","not_recom","not_recom"
"1826","great_pret","critical","completed","2","critical","inconv","nonprob","priority","spec_prior"
"1827","great_pret","less_proper","incomplete","1","convenient","convenient","problematic","recommended","priority"
"1828","usual","improper","complete","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"1829","great_pret","less_proper","foster","more","critical","inconv","nonprob","not_recom","not_recom"
"1830","usual","less_proper","completed","more","critical","convenient","problematic","priority","priority"
"1831","great_pret","proper","complete","more","convenient","inconv","problematic","recommended","spec_prior"
"1832","pretentious","very_crit","incomplete","3","convenient","inconv","problematic","recommended","spec_prior"
"1833","great_pret","proper","complete","3","critical","inconv","problematic","not_recom","not_recom"
"1834","usual","improper","complete","more","critical","convenient","problematic","priority","priority"
"1835","pretentious","less_proper","complete","2","convenient","inconv","nonprob","not_recom","not_recom"
"1836","usual","less_proper","incomplete","2","convenient","inconv","nonprob","recommended","priority"
"1837","great_pret","proper","complete","more","critical","convenient","problematic","not_recom","not_recom"
"1838","usual","less_proper","foster","2","less_conv","inconv","slightly_prob","recommended","priority"
"1839","great_pret","less_proper","complete","2","critical","convenient","nonprob","recommended","priority"
"1840","great_pret","critical","completed","more","critical","inconv","problematic","recommended","spec_prior"
"1841","pretentious","proper","foster","3","convenient","convenient","problematic","recommended","priority"
"1842","great_pret","very_crit","complete","1","convenient","inconv","problematic","priority","spec_prior"
"1843","pretentious","critical","complete","1","critical","convenient","problematic","recommended","spec_prior"
"1844","usual","critical","incomplete","more","critical","inconv","problematic","not_recom","not_recom"
"1845","great_pret","improper","incomplete","1","convenient","inconv","nonprob","priority","spec_prior"
"1846","usual","proper","complete","1","less_conv","inconv","nonprob","not_recom","not_recom"
"1847","pretentious","less_proper","foster","more","less_conv","inconv","slightly_prob","recommended","priority"
"1848","great_pret","very_crit","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"1849","pretentious","very_crit","complete","2","less_conv","convenient","problematic","recommended","spec_prior"
"1850","great_pret","less_proper","completed","more","critical","inconv","slightly_prob","not_recom","not_recom"
"1851","usual","very_crit","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"1852","great_pret","less_proper","incomplete","3","less_conv","inconv","slightly_prob","recommended","priority"
"1853","usual","proper","incomplete","more","less_conv","inconv","nonprob","priority","priority"
"1854","great_pret","improper","complete","more","convenient","inconv","nonprob","recommended","spec_prior"
"1855","great_pret","less_proper","foster","more","critical","convenient","problematic","recommended","spec_prior"
"1856","great_pret","proper","incomplete","2","less_conv","inconv","problematic","priority","spec_prior"
"1857","pretentious","less_proper","foster","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1858","great_pret","less_proper","foster","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1859","usual","less_proper","completed","more","less_conv","inconv","problematic","not_recom","not_recom"
"1860","great_pret","improper","completed","2","less_conv","inconv","problematic","recommended","spec_prior"
"1861","pretentious","proper","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"1862","usual","very_crit","foster","1","less_conv","inconv","slightly_prob","priority","spec_prior"
"1863","usual","very_crit","foster","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1864","pretentious","critical","foster","2","critical","convenient","problematic","not_recom","not_recom"
"1865","pretentious","less_proper","completed","2","convenient","inconv","nonprob","not_recom","not_recom"
"1866","usual","proper","foster","1","less_conv","inconv","nonprob","not_recom","not_recom"
"1867","usual","very_crit","completed","more","critical","convenient","slightly_prob","not_recom","not_recom"
"1868","pretentious","less_proper","incomplete","1","less_conv","inconv","slightly_prob","recommended","very_recom"
"1869","pretentious","proper","incomplete","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1870","usual","improper","completed","more","convenient","inconv","slightly_prob","priority","priority"
"1871","great_pret","improper","foster","more","critical","convenient","nonprob","priority","spec_prior"
"1872","pretentious","critical","incomplete","more","less_conv","convenient","problematic","recommended","spec_prior"
"1873","usual","improper","completed","2","critical","convenient","slightly_prob","recommended","priority"
"1874","usual","less_proper","foster","1","convenient","inconv","nonprob","recommended","priority"
"1875","pretentious","proper","foster","3","convenient","convenient","slightly_prob","priority","priority"
"1876","pretentious","critical","completed","more","less_conv","convenient","nonprob","priority","spec_prior"
"1877","usual","proper","foster","2","critical","inconv","nonprob","recommended","priority"
"1878","pretentious","improper","completed","3","less_conv","inconv","slightly_prob","recommended","priority"
"1879","great_pret","proper","foster","2","critical","convenient","problematic","priority","spec_prior"
"1880","usual","very_crit","foster","3","critical","convenient","problematic","recommended","spec_prior"
"1881","pretentious","proper","completed","1","critical","inconv","problematic","not_recom","not_recom"
"1882","usual","improper","incomplete","1","convenient","convenient","problematic","not_recom","not_recom"
"1883","great_pret","proper","complete","more","convenient","inconv","nonprob","priority","spec_prior"
"1884","usual","critical","completed","more","critical","convenient","problematic","priority","spec_prior"
"1885","usual","critical","incomplete","1","critical","convenient","nonprob","not_recom","not_recom"
"1886","great_pret","critical","incomplete","1","convenient","inconv","nonprob","recommended","priority"
"1887","pretentious","improper","foster","3","convenient","convenient","problematic","not_recom","not_recom"
"1888","pretentious","less_proper","foster","more","critical","convenient","problematic","recommended","priority"
"1889","usual","improper","complete","2","convenient","convenient","slightly_prob","priority","priority"
"1890","great_pret","very_crit","foster","more","less_conv","convenient","problematic","priority","spec_prior"
"1891","usual","critical","incomplete","1","critical","inconv","problematic","recommended","spec_prior"
"1892","pretentious","very_crit","complete","3","convenient","convenient","slightly_prob","recommended","priority"
"1893","pretentious","very_crit","completed","3","less_conv","convenient","nonprob","recommended","spec_prior"
"1894","great_pret","critical","foster","3","less_conv","inconv","nonprob","priority","spec_prior"
"1895","great_pret","critical","incomplete","2","critical","convenient","slightly_prob","recommended","spec_prior"
"1896","great_pret","less_proper","foster","more","critical","convenient","slightly_prob","priority","spec_prior"
"1897","great_pret","proper","incomplete","1","convenient","convenient","nonprob","not_recom","not_recom"
"1898","great_pret","improper","completed","more","less_conv","inconv","problematic","not_recom","not_recom"
"1899","great_pret","very_crit","complete","3","convenient","convenient","nonprob","priority","spec_prior"
"1900","pretentious","less_proper","incomplete","1","critical","inconv","problematic","not_recom","not_recom"
"1901","pretentious","critical","completed","more","convenient","convenient","nonprob","not_recom","not_recom"
"1902","great_pret","less_proper","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"1903","usual","critical","complete","more","critical","convenient","problematic","not_recom","not_recom"
"1904","pretentious","less_proper","incomplete","1","critical","inconv","problematic","recommended","priority"
"1905","great_pret","improper","complete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"1906","great_pret","less_proper","incomplete","2","less_conv","inconv","slightly_prob","recommended","priority"
"1907","usual","very_crit","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"1908","usual","less_proper","complete","1","convenient","convenient","nonprob","not_recom","not_recom"
"1909","usual","proper","incomplete","more","critical","inconv","problematic","priority","priority"
"1910","great_pret","improper","incomplete","2","convenient","inconv","problematic","recommended","spec_prior"
"1911","pretentious","proper","complete","1","convenient","inconv","slightly_prob","not_recom","not_recom"
"1912","usual","critical","completed","3","less_conv","inconv","nonprob","not_recom","not_recom"
"1913","usual","critical","completed","2","critical","convenient","slightly_prob","priority","spec_prior"
"1914","pretentious","improper","completed","more","convenient","inconv","slightly_prob","priority","spec_prior"
"1915","great_pret","very_crit","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1916","pretentious","critical","incomplete","more","critical","convenient","slightly_prob","priority","spec_prior"
"1917","great_pret","proper","incomplete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"1918","usual","improper","completed","1","convenient","convenient","slightly_prob","priority","priority"
"1919","great_pret","critical","incomplete","1","less_conv","convenient","nonprob","recommended","priority"
"1920","usual","critical","foster","1","less_conv","convenient","nonprob","priority","spec_prior"
"1921","usual","proper","foster","2","convenient","convenient","nonprob","not_recom","not_recom"
"1922","pretentious","less_proper","complete","more","critical","convenient","slightly_prob","recommended","priority"
"1923","great_pret","very_crit","complete","1","convenient","convenient","nonprob","not_recom","not_recom"
"1924","usual","critical","foster","more","less_conv","convenient","problematic","recommended","spec_prior"
"1925","pretentious","very_crit","foster","3","less_conv","convenient","problematic","recommended","spec_prior"
"1926","great_pret","proper","incomplete","2","less_conv","convenient","problematic","recommended","spec_prior"
"1927","usual","proper","foster","2","critical","convenient","slightly_prob","priority","priority"
"1928","pretentious","critical","complete","3","convenient","inconv","nonprob","recommended","spec_prior"
"1929","great_pret","very_crit","completed","1","convenient","convenient","nonprob","recommended","priority"
"1930","great_pret","very_crit","foster","1","critical","convenient","nonprob","not_recom","not_recom"
