"","parents","has_nurs","form","children","housing","finance","social","health","class"
"2195","great_pret","very_crit","complete","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2196","pretentious","less_proper","complete","1","critical","convenient","nonprob","not_recom","very_recom"
"2197","usual","very_crit","completed","3","critical","inconv","nonprob","not_recom","not_recom"
"2198","great_pret","very_crit","completed","2","critical","inconv","problematic","not_recom","not_recom"
"2199","great_pret","less_proper","incomplete","2","critical","inconv","nonprob","not_recom","not_recom"
"2200","great_pret","very_crit","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2201","great_pret","very_crit","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2202","pretentious","very_crit","foster","2","critical","convenient","slightly_prob","not_recom","spec_prior"
"2203","great_pret","very_crit","complete","3","critical","convenient","nonprob","not_recom","not_recom"
"2204","pretentious","very_crit","completed","2","critical","convenient","slightly_prob","priority","spec_prior"
"2205","usual","improper","incomplete","2","convenient","inconv","nonprob","recommended","not_recom"
"2206","great_pret","less_proper","completed","2","critical","convenient","slightly_prob","recommended","priority"
"2207","usual","very_crit","completed","2","convenient","inconv","nonprob","not_recom","spec_prior"
"2208","great_pret","less_proper","completed","3","convenient","convenient","nonprob","not_recom","not_recom"
"2209","pretentious","critical","incomplete","more","convenient","convenient","nonprob","not_recom","spec_prior"
"2210","great_pret","very_crit","incomplete","3","convenient","convenient","nonprob","not_recom","spec_prior"
"2211","great_pret","very_crit","complete","1","critical","convenient","nonprob","recommended","not_recom"
"2212","great_pret","less_proper","completed","3","critical","convenient","nonprob","priority","spec_prior"
"2213","great_pret","less_proper","foster","more","critical","inconv","nonprob","not_recom","not_recom"
"2214","pretentious","proper","foster","more","convenient","convenient","slightly_prob","not_recom","not_recom"
"2215","pretentious","very_crit","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2216","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2217","great_pret","improper","completed","2","critical","convenient","slightly_prob","not_recom","spec_prior"
"2218","great_pret","improper","completed","3","critical","convenient","nonprob","recommended","spec_prior"
"2219","great_pret","proper","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2220","great_pret","very_crit","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2221","pretentious","very_crit","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"2222","great_pret","less_proper","foster","3","convenient","inconv","nonprob","not_recom","priority"
"2223","great_pret","critical","completed","3","critical","convenient","nonprob","priority","spec_prior"
"2224","great_pret","very_crit","complete","3","less_conv","convenient","problematic","priority","not_recom"
"2225","great_pret","proper","completed","more","less_conv","inconv","nonprob","not_recom","spec_prior"
"2226","great_pret","very_crit","foster","2","critical","convenient","nonprob","not_recom","priority"
"2227","great_pret","critical","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2228","pretentious","proper","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2229","great_pret","very_crit","complete","2","convenient","inconv","nonprob","priority","not_recom"
"2230","great_pret","very_crit","completed","1","critical","convenient","slightly_prob","recommended","not_recom"
"2231","great_pret","very_crit","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"2232","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2233","great_pret","very_crit","foster","2","convenient","convenient","slightly_prob","recommended","priority"
"2234","pretentious","less_proper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2235","great_pret","very_crit","completed","3","less_conv","inconv","nonprob","not_recom","not_recom"
"2236","pretentious","very_crit","completed","2","convenient","convenient","problematic","recommended","spec_prior"
"2237","usual","less_proper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2238","usual","very_crit","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2239","great_pret","proper","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2240","usual","critical","completed","2","convenient","convenient","nonprob","not_recom","priority"
"2241","pretentious","less_proper","incomplete","3","critical","convenient","nonprob","not_recom","not_recom"
"2242","great_pret","proper","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"2243","pretentious","very_crit","complete","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2244","great_pret","proper","completed","3","critical","inconv","slightly_prob","not_recom","priority"
"2245","pretentious","very_crit","complete","2","critical","convenient","nonprob","priority","not_recom"
"2246","usual","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2247","great_pret","proper","foster","more","critical","inconv","nonprob","not_recom","not_recom"
"2248","great_pret","critical","completed","3","less_conv","inconv","nonprob","recommended","not_recom"
"2249","pretentious","proper","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2250","usual","improper","complete","2","critical","inconv","slightly_prob","priority","priority"
"2251","great_pret","proper","foster","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2252","pretentious","critical","completed","2","critical","inconv","nonprob","recommended","spec_prior"
"2253","usual","very_crit","foster","more","critical","convenient","nonprob","recommended","not_recom"
"2254","pretentious","very_crit","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2255","great_pret","very_crit","incomplete","more","critical","convenient","nonprob","recommended","spec_prior"
"2256","usual","less_proper","complete","more","critical","convenient","nonprob","not_recom","not_recom"
"2257","great_pret","critical","foster","2","critical","inconv","nonprob","recommended","not_recom"
"2258","pretentious","less_proper","incomplete","1","critical","convenient","nonprob","not_recom","not_recom"
"2259","usual","less_proper","completed","more","less_conv","convenient","slightly_prob","recommended","not_recom"
"2260","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2261","usual","critical","completed","2","convenient","convenient","nonprob","not_recom","not_recom"
"2262","great_pret","very_crit","foster","1","critical","inconv","nonprob","recommended","not_recom"
"2263","pretentious","proper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2264","great_pret","proper","completed","2","critical","convenient","problematic","not_recom","spec_prior"
"2265","great_pret","very_crit","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"2266","great_pret","very_crit","incomplete","3","convenient","inconv","nonprob","not_recom","spec_prior"
"2267","pretentious","very_crit","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2268","great_pret","proper","incomplete","more","convenient","convenient","nonprob","not_recom","not_recom"
"2269","great_pret","critical","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"2270","great_pret","very_crit","completed","2","less_conv","convenient","problematic","priority","not_recom"
"2271","great_pret","less_proper","foster","3","critical","convenient","nonprob","recommended","priority"
"2272","great_pret","critical","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2273","great_pret","critical","foster","2","convenient","convenient","nonprob","not_recom","not_recom"
"2274","usual","less_proper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2275","usual","critical","incomplete","more","less_conv","convenient","nonprob","not_recom","spec_prior"
"2276","great_pret","proper","completed","2","less_conv","convenient","nonprob","recommended","not_recom"
"2277","usual","critical","completed","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2278","great_pret","less_proper","completed","2","convenient","convenient","nonprob","priority","not_recom"
"2279","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","priority","priority"
"2280","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"2281","great_pret","very_crit","foster","2","critical","convenient","problematic","priority","spec_prior"
"2282","usual","very_crit","completed","2","critical","inconv","slightly_prob","not_recom","spec_prior"
"2283","pretentious","critical","completed","2","convenient","convenient","nonprob","recommended","not_recom"
"2284","usual","critical","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2285","great_pret","very_crit","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2286","great_pret","less_proper","completed","more","critical","convenient","problematic","not_recom","not_recom"
"2287","great_pret","critical","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2288","great_pret","very_crit","incomplete","2","critical","inconv","nonprob","priority","spec_prior"
"2289","pretentious","proper","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2290","great_pret","very_crit","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"2291","pretentious","very_crit","completed","2","convenient","convenient","nonprob","not_recom","not_recom"
"2292","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2293","pretentious","proper","complete","1","critical","convenient","problematic","recommended","priority"
"2294","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"2295","usual","very_crit","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2296","usual","very_crit","incomplete","2","convenient","convenient","slightly_prob","not_recom","priority"
"2297","pretentious","proper","completed","3","convenient","inconv","slightly_prob","not_recom","priority"
"2298","usual","very_crit","complete","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2299","great_pret","improper","completed","3","less_conv","convenient","nonprob","recommended","spec_prior"
"2300","great_pret","very_crit","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"2301","great_pret","very_crit","foster","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2302","great_pret","very_crit","completed","2","critical","inconv","nonprob","priority","priority"
"2303","pretentious","improper","incomplete","1","critical","convenient","slightly_prob","priority","priority"
"2304","great_pret","very_crit","complete","2","critical","convenient","problematic","not_recom","not_recom"
"2305","usual","very_crit","foster","2","critical","inconv","problematic","not_recom","not_recom"
"2306","great_pret","very_crit","completed","3","convenient","convenient","nonprob","recommended","not_recom"
"2307","great_pret","critical","incomplete","more","critical","convenient","nonprob","not_recom","not_recom"
"2308","pretentious","proper","complete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2309","usual","less_proper","completed","more","critical","convenient","problematic","priority","not_recom"
"2310","pretentious","improper","complete","2","critical","convenient","slightly_prob","not_recom","spec_prior"
"2311","pretentious","improper","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"2312","great_pret","very_crit","foster","3","critical","convenient","nonprob","priority","spec_prior"
"2313","great_pret","proper","completed","2","critical","inconv","nonprob","recommended","priority"
"2314","great_pret","less_proper","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2315","great_pret","very_crit","completed","2","critical","convenient","nonprob","recommended","spec_prior"
"2316","great_pret","very_crit","completed","1","convenient","convenient","nonprob","not_recom","not_recom"
"2317","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2318","great_pret","very_crit","completed","1","critical","convenient","slightly_prob","recommended","priority"
"2319","great_pret","proper","completed","more","critical","convenient","nonprob","priority","priority"
"2320","great_pret","very_crit","completed","2","critical","convenient","nonprob","recommended","priority"
"2321","usual","proper","complete","2","convenient","inconv","problematic","not_recom","not_recom"
"2322","usual","very_crit","complete","2","critical","inconv","nonprob","recommended","spec_prior"
"2323","great_pret","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2324","pretentious","very_crit","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"2325","pretentious","critical","foster","3","convenient","convenient","nonprob","not_recom","not_recom"
"2326","usual","improper","incomplete","3","convenient","convenient","nonprob","priority","priority"
"2327","pretentious","very_crit","foster","3","critical","convenient","nonprob","not_recom","not_recom"
"2328","pretentious","very_crit","completed","2","convenient","convenient","nonprob","not_recom","not_recom"
"2329","usual","very_crit","completed","2","critical","convenient","nonprob","not_recom","spec_prior"
"2330","great_pret","very_crit","incomplete","1","critical","convenient","slightly_prob","priority","priority"
"2331","pretentious","very_crit","completed","more","convenient","convenient","nonprob","not_recom","not_recom"
"2332","great_pret","very_crit","incomplete","2","less_conv","convenient","nonprob","priority","not_recom"
"2333","pretentious","critical","completed","2","convenient","convenient","slightly_prob","recommended","priority"
"2334","great_pret","very_crit","complete","1","critical","convenient","nonprob","not_recom","not_recom"
"2335","pretentious","proper","completed","2","less_conv","convenient","nonprob","not_recom","priority"
"2336","pretentious","critical","complete","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"2337","great_pret","very_crit","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"2338","great_pret","very_crit","foster","2","convenient","convenient","nonprob","priority","not_recom"
"2339","great_pret","very_crit","completed","1","critical","convenient","nonprob","recommended","priority"
"2340","great_pret","very_crit","complete","more","critical","convenient","nonprob","not_recom","not_recom"
"2341","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2342","pretentious","improper","completed","more","convenient","convenient","slightly_prob","priority","priority"
"2343","great_pret","very_crit","foster","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2344","pretentious","less_proper","complete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2345","great_pret","very_crit","completed","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2346","great_pret","very_crit","completed","1","critical","convenient","nonprob","not_recom","priority"
"2347","usual","less_proper","complete","3","critical","convenient","nonprob","not_recom","not_recom"
"2348","great_pret","very_crit","incomplete","2","less_conv","convenient","slightly_prob","recommended","priority"
"2349","great_pret","very_crit","completed","more","less_conv","convenient","nonprob","not_recom","spec_prior"
"2350","usual","very_crit","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2351","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","spec_prior"
"2352","usual","proper","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2353","usual","very_crit","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"2354","great_pret","very_crit","incomplete","2","critical","convenient","problematic","recommended","spec_prior"
"2355","great_pret","critical","completed","2","critical","convenient","nonprob","recommended","spec_prior"
"2356","usual","very_crit","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"2357","great_pret","proper","complete","2","critical","inconv","nonprob","priority","priority"
"2358","usual","very_crit","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2359","great_pret","proper","completed","2","critical","inconv","problematic","not_recom","not_recom"
"2360","great_pret","very_crit","completed","2","critical","convenient","nonprob","priority","spec_prior"
"2361","great_pret","very_crit","incomplete","2","convenient","convenient","problematic","recommended","spec_prior"
"2362","pretentious","very_crit","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2363","great_pret","proper","complete","3","critical","convenient","nonprob","not_recom","priority"
"2364","usual","very_crit","foster","1","critical","convenient","nonprob","not_recom","not_recom"
"2365","great_pret","very_crit","incomplete","more","critical","convenient","nonprob","priority","spec_prior"
"2366","great_pret","very_crit","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2367","great_pret","very_crit","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2368","great_pret","critical","completed","2","critical","convenient","nonprob","recommended","not_recom"
"2369","pretentious","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2370","pretentious","very_crit","completed","2","critical","inconv","nonprob","recommended","not_recom"
"2371","great_pret","improper","incomplete","2","critical","inconv","nonprob","priority","spec_prior"
"2372","pretentious","very_crit","completed","more","convenient","convenient","nonprob","not_recom","not_recom"
"2373","great_pret","improper","completed","more","convenient","convenient","nonprob","not_recom","priority"
"2374","pretentious","very_crit","incomplete","1","critical","convenient","nonprob","not_recom","not_recom"
"2375","pretentious","very_crit","completed","3","critical","inconv","problematic","not_recom","not_recom"
"2376","pretentious","less_proper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2377","usual","very_crit","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2378","great_pret","very_crit","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"2379","usual","less_proper","completed","3","less_conv","convenient","nonprob","not_recom","priority"
"2380","usual","proper","complete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2381","great_pret","very_crit","incomplete","2","critical","convenient","problematic","not_recom","spec_prior"
"2382","pretentious","very_crit","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2383","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2384","usual","very_crit","incomplete","2","critical","inconv","nonprob","not_recom","not_recom"
"2385","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2386","great_pret","critical","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2387","great_pret","proper","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"2388","great_pret","improper","completed","2","critical","convenient","nonprob","recommended","spec_prior"
"2389","pretentious","very_crit","completed","more","critical","inconv","nonprob","recommended","not_recom"
"2390","great_pret","very_crit","completed","2","less_conv","convenient","nonprob","recommended","not_recom"
"2391","usual","very_crit","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2392","great_pret","improper","completed","1","critical","convenient","problematic","priority","spec_prior"
"2393","pretentious","critical","completed","3","less_conv","convenient","nonprob","not_recom","spec_prior"
"2394","great_pret","less_proper","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2395","great_pret","very_crit","incomplete","1","critical","convenient","problematic","not_recom","spec_prior"
"2396","usual","proper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2397","great_pret","less_proper","incomplete","1","critical","convenient","nonprob","not_recom","priority"
"2398","pretentious","very_crit","completed","1","critical","convenient","problematic","recommended","not_recom"
"2399","pretentious","less_proper","completed","2","critical","convenient","nonprob","priority","priority"
"2400","usual","very_crit","complete","2","critical","convenient","problematic","not_recom","not_recom"
"2401","great_pret","very_crit","completed","2","convenient","convenient","nonprob","not_recom","spec_prior"
"2402","usual","very_crit","incomplete","3","critical","convenient","nonprob","priority","not_recom"
"2403","great_pret","very_crit","completed","more","critical","convenient","nonprob","priority","priority"
"2404","usual","critical","completed","2","less_conv","convenient","nonprob","not_recom","priority"
"2405","great_pret","very_crit","completed","more","critical","convenient","nonprob","not_recom","not_recom"
"2406","great_pret","improper","foster","more","critical","inconv","slightly_prob","recommended","priority"
"2407","great_pret","improper","foster","2","less_conv","convenient","slightly_prob","priority","spec_prior"
"2408","usual","improper","completed","more","critical","convenient","nonprob","not_recom","not_recom"
"2409","great_pret","critical","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"2410","great_pret","very_crit","complete","2","critical","inconv","nonprob","recommended","not_recom"
"2411","great_pret","less_proper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2412","usual","very_crit","completed","2","convenient","inconv","nonprob","priority","priority"
"2413","pretentious","very_crit","completed","3","less_conv","convenient","nonprob","priority","spec_prior"
"2414","usual","proper","completed","2","convenient","inconv","problematic","priority","not_recom"
"2415","usual","proper","completed","2","critical","convenient","nonprob","not_recom","priority"
"2416","great_pret","improper","completed","2","critical","convenient","problematic","priority","not_recom"
"2417","great_pret","very_crit","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"2418","great_pret","proper","completed","2","convenient","convenient","slightly_prob","recommended","not_recom"
"2419","great_pret","proper","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"2420","usual","very_crit","incomplete","more","critical","inconv","problematic","priority","not_recom"
"2421","great_pret","critical","completed","2","convenient","convenient","nonprob","recommended","not_recom"
"2422","great_pret","very_crit","completed","more","critical","convenient","slightly_prob","not_recom","spec_prior"
"2423","great_pret","very_crit","complete","2","critical","convenient","slightly_prob","not_recom","spec_prior"
"2424","great_pret","very_crit","complete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2425","great_pret","very_crit","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2426","great_pret","proper","incomplete","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2427","great_pret","very_crit","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"2428","great_pret","very_crit","completed","1","less_conv","inconv","slightly_prob","recommended","not_recom"
"2429","usual","improper","incomplete","2","less_conv","inconv","problematic","not_recom","not_recom"
"2430","pretentious","very_crit","incomplete","2","critical","inconv","problematic","not_recom","spec_prior"
"2431","great_pret","very_crit","incomplete","2","less_conv","convenient","problematic","not_recom","spec_prior"
"2432","great_pret","very_crit","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2433","usual","very_crit","completed","2","convenient","inconv","nonprob","recommended","not_recom"
"2434","great_pret","improper","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2435","great_pret","very_crit","completed","more","critical","convenient","nonprob","priority","spec_prior"
"2436","pretentious","very_crit","foster","1","critical","convenient","nonprob","not_recom","not_recom"
"2437","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","spec_prior"
"2438","great_pret","improper","incomplete","more","convenient","inconv","nonprob","recommended","not_recom"
"2439","great_pret","critical","incomplete","2","critical","convenient","nonprob","recommended","spec_prior"
"2440","pretentious","very_crit","completed","2","convenient","convenient","problematic","not_recom","priority"
"2441","pretentious","less_proper","completed","1","critical","convenient","nonprob","not_recom","priority"
"2442","usual","very_crit","complete","1","critical","convenient","problematic","recommended","priority"
"2443","great_pret","very_crit","completed","2","less_conv","convenient","nonprob","priority","spec_prior"
"2444","pretentious","very_crit","complete","2","convenient","convenient","problematic","not_recom","not_recom"
"2445","great_pret","improper","completed","2","less_conv","convenient","problematic","not_recom","spec_prior"
"2446","pretentious","critical","completed","1","critical","inconv","problematic","not_recom","not_recom"
"2447","pretentious","very_crit","incomplete","2","less_conv","inconv","nonprob","not_recom","not_recom"
"2448","usual","less_proper","completed","3","critical","convenient","nonprob","priority","priority"
"2449","great_pret","very_crit","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2450","great_pret","very_crit","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"2451","great_pret","proper","complete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2452","great_pret","proper","incomplete","2","critical","convenient","nonprob","priority","spec_prior"
"2453","great_pret","critical","complete","2","less_conv","inconv","nonprob","recommended","spec_prior"
"2454","great_pret","proper","incomplete","2","less_conv","convenient","nonprob","not_recom","priority"
"2455","great_pret","very_crit","completed","3","critical","inconv","nonprob","not_recom","not_recom"
"2456","great_pret","critical","foster","2","critical","convenient","problematic","not_recom","not_recom"
"2457","great_pret","very_crit","completed","1","critical","convenient","problematic","recommended","spec_prior"
"2458","usual","very_crit","foster","3","critical","convenient","nonprob","not_recom","not_recom"
"2459","great_pret","very_crit","foster","2","critical","inconv","nonprob","not_recom","not_recom"
"2460","great_pret","very_crit","completed","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2461","great_pret","very_crit","complete","2","convenient","convenient","nonprob","not_recom","priority"
"2462","usual","very_crit","completed","3","less_conv","inconv","nonprob","recommended","not_recom"
"2463","great_pret","very_crit","completed","2","convenient","convenient","nonprob","not_recom","not_recom"
"2464","great_pret","less_proper","completed","2","critical","convenient","nonprob","priority","priority"
"2465","great_pret","very_crit","completed","3","convenient","convenient","nonprob","recommended","not_recom"
"2466","great_pret","critical","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2467","great_pret","very_crit","complete","2","critical","convenient","nonprob","not_recom","not_recom"
"2468","great_pret","very_crit","completed","3","convenient","inconv","nonprob","not_recom","not_recom"
"2469","great_pret","very_crit","foster","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2470","great_pret","improper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2471","great_pret","critical","completed","2","less_conv","inconv","nonprob","priority","spec_prior"
"2472","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2473","great_pret","very_crit","completed","more","less_conv","convenient","nonprob","priority","spec_prior"
"2474","great_pret","very_crit","foster","2","less_conv","convenient","nonprob","priority","spec_prior"
"2475","pretentious","very_crit","complete","2","less_conv","convenient","nonprob","recommended","priority"
"2476","great_pret","improper","completed","1","critical","convenient","nonprob","not_recom","spec_prior"
"2477","great_pret","very_crit","completed","2","convenient","convenient","slightly_prob","not_recom","spec_prior"
"2478","usual","improper","completed","3","less_conv","convenient","nonprob","not_recom","not_recom"
"2479","great_pret","very_crit","completed","more","critical","convenient","nonprob","not_recom","spec_prior"
"2480","great_pret","critical","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2481","pretentious","critical","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2482","pretentious","proper","complete","2","critical","inconv","problematic","priority","not_recom"
"2483","great_pret","very_crit","incomplete","2","critical","inconv","slightly_prob","priority","spec_prior"
"2484","great_pret","very_crit","foster","1","critical","convenient","nonprob","not_recom","spec_prior"
"2485","pretentious","proper","completed","2","less_conv","inconv","slightly_prob","recommended","not_recom"
"2486","pretentious","very_crit","completed","2","critical","inconv","nonprob","priority","spec_prior"
"2487","great_pret","proper","completed","2","critical","convenient","problematic","not_recom","priority"
"2488","great_pret","less_proper","completed","more","critical","convenient","nonprob","recommended","not_recom"
"2489","usual","very_crit","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2490","great_pret","proper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2491","pretentious","proper","completed","1","critical","convenient","slightly_prob","recommended","not_recom"
"2492","great_pret","very_crit","incomplete","1","less_conv","convenient","problematic","priority","not_recom"
"2493","usual","very_crit","completed","2","critical","convenient","slightly_prob","not_recom","priority"
"2494","usual","very_crit","completed","1","critical","convenient","nonprob","priority","not_recom"
"2495","great_pret","proper","completed","2","less_conv","convenient","nonprob","not_recom","not_recom"
"2496","pretentious","very_crit","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"2497","usual","very_crit","incomplete","more","less_conv","inconv","problematic","not_recom","not_recom"
"2498","pretentious","very_crit","completed","2","critical","convenient","nonprob","recommended","not_recom"
"2499","great_pret","very_crit","completed","more","critical","inconv","nonprob","recommended","spec_prior"
"2500","pretentious","critical","completed","more","convenient","inconv","slightly_prob","recommended","not_recom"
"2501","pretentious","proper","complete","3","critical","convenient","nonprob","not_recom","priority"
"2502","great_pret","critical","complete","1","convenient","convenient","nonprob","recommended","priority"
"2503","great_pret","less_proper","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2504","great_pret","improper","foster","2","critical","convenient","nonprob","recommended","not_recom"
"2505","pretentious","very_crit","complete","2","critical","convenient","nonprob","priority","spec_prior"
"2506","great_pret","less_proper","foster","1","critical","convenient","nonprob","not_recom","not_recom"
"2507","great_pret","critical","completed","2","convenient","convenient","problematic","recommended","priority"
"2508","great_pret","very_crit","completed","1","critical","convenient","problematic","not_recom","not_recom"
"2509","great_pret","very_crit","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"2510","pretentious","very_crit","complete","1","critical","convenient","nonprob","priority","priority"
"2511","great_pret","very_crit","completed","1","critical","convenient","nonprob","not_recom","priority"
"2512","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2513","great_pret","improper","completed","3","critical","inconv","nonprob","not_recom","not_recom"
"2514","great_pret","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2515","pretentious","critical","completed","1","critical","convenient","nonprob","not_recom","spec_prior"
"2516","pretentious","very_crit","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"2517","pretentious","very_crit","foster","2","less_conv","inconv","nonprob","recommended","spec_prior"
"2518","great_pret","very_crit","completed","3","critical","convenient","problematic","not_recom","not_recom"
"2519","pretentious","improper","incomplete","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2520","great_pret","less_proper","completed","more","convenient","inconv","nonprob","priority","not_recom"
"2521","great_pret","proper","completed","2","convenient","convenient","slightly_prob","priority","not_recom"
"2522","great_pret","very_crit","complete","2","critical","inconv","nonprob","not_recom","spec_prior"
"2523","great_pret","very_crit","incomplete","2","less_conv","convenient","nonprob","not_recom","priority"
"2524","great_pret","very_crit","foster","2","convenient","inconv","slightly_prob","priority","not_recom"
"2525","pretentious","very_crit","completed","3","critical","convenient","nonprob","priority","not_recom"
"2526","usual","improper","completed","2","critical","inconv","nonprob","not_recom","not_recom"
"2527","great_pret","less_proper","completed","3","less_conv","inconv","nonprob","recommended","not_recom"
"2528","great_pret","improper","incomplete","1","critical","inconv","problematic","priority","spec_prior"
"2529","pretentious","less_proper","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"2530","great_pret","very_crit","completed","2","critical","inconv","nonprob","not_recom","spec_prior"
"2531","pretentious","critical","completed","2","critical","inconv","nonprob","not_recom","not_recom"
