"","parents","has_nurs","form","children","housing","finance","social","health","class"
"2674","usual","proper","incomplete","2","convenient","inconv","nonprob","recommended","priority"
"2675","great_pret","critical","foster","more","less_conv","inconv","nonprob","recommended","spec_prior"
"2676","usual","very_crit","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2677","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2678","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2679","great_pret","very_crit","incomplete","2","convenient","inconv","nonprob","recommended","spec_prior"
"2680","usual","proper","complete","more","critical","inconv","problematic","not_recom","not_recom"
"2681","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2682","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2683","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2684","usual","proper","completed","2","critical","inconv","slightly_prob","recommended","priority"
"2685","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"2686","pretentious","critical","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"2687","usual","proper","completed","2","less_conv","inconv","slightly_prob","not_recom","priority"
"2688","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2689","great_pret","very_crit","foster","2","convenient","inconv","nonprob","recommended","spec_prior"
"2690","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2691","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2692","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2693","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2694","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2695","usual","proper","completed","more","convenient","inconv","slightly_prob","not_recom","priority"
"2696","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"2697","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2698","great_pret","improper","completed","more","less_conv","inconv","slightly_prob","recommended","recommended"
"2699","usual","proper","complete","1","less_conv","inconv","slightly_prob","recommended","priority"
"2700","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"2701","great_pret","improper","complete","1","critical","convenient","nonprob","priority","recommended"
"2702","great_pret","improper","complete","more","critical","inconv","nonprob","priority","recommended"
"2703","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2704","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2705","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2706","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2707","great_pret","improper","completed","more","critical","inconv","nonprob","recommended","recommended"
"2708","pretentious","critical","foster","2","critical","convenient","problematic","priority","not_recom"
"2709","pretentious","very_crit","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2710","great_pret","very_crit","complete","3","critical","inconv","nonprob","recommended","spec_prior"
"2711","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2712","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2713","usual","proper","foster","2","convenient","inconv","nonprob","recommended","priority"
"2714","usual","proper","completed","more","convenient","inconv","slightly_prob","priority","priority"
"2715","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2716","usual","critical","incomplete","2","less_conv","convenient","problematic","priority","priority"
"2717","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2718","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2719","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2720","usual","very_crit","foster","more","convenient","inconv","nonprob","recommended","spec_prior"
"2721","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2722","usual","proper","completed","1","less_conv","inconv","slightly_prob","recommended","priority"
"2723","pretentious","proper","foster","more","less_conv","convenient","nonprob","not_recom","not_recom"
"2724","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2725","pretentious","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2726","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"2727","usual","proper","foster","2","less_conv","inconv","slightly_prob","recommended","priority"
"2728","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2729","great_pret","very_crit","complete","3","critical","inconv","slightly_prob","priority","spec_prior"
"2730","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2731","usual","very_crit","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2732","usual","proper","complete","more","critical","inconv","problematic","recommended","priority"
"2733","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2734","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2735","usual","less_proper","incomplete","3","critical","convenient","problematic","priority","not_recom"
"2736","pretentious","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"2737","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2738","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2739","usual","proper","completed","2","less_conv","inconv","slightly_prob","priority","priority"
"2740","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2741","pretentious","critical","foster","2","convenient","convenient","problematic","priority","not_recom"
"2742","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2743","great_pret","improper","incomplete","more","less_conv","inconv","nonprob","recommended","recommended"
"2744","pretentious","critical","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"2745","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"2746","great_pret","improper","foster","1","critical","inconv","nonprob","not_recom","not_recom"
"2747","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2748","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2749","usual","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2750","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2751","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2752","great_pret","proper","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2753","pretentious","critical","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2754","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2755","usual","less_proper","complete","3","less_conv","convenient","problematic","priority","priority"
"2756","pretentious","proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2757","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","very_recom"
"2758","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2759","great_pret","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"2760","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2761","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2762","usual","very_crit","complete","1","critical","inconv","problematic","recommended","recommended"
"2763","great_pret","very_crit","complete","more","less_conv","inconv","nonprob","recommended","priority"
"2764","great_pret","improper","complete","more","critical","inconv","problematic","recommended","spec_prior"
"2765","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"2766","great_pret","less_proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2767","pretentious","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"2768","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2769","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2770","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2771","pretentious","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2772","usual","proper","complete","1","critical","inconv","problematic","recommended","priority"
"2773","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"2774","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2775","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2776","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2777","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"2778","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2779","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2780","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2781","great_pret","critical","completed","more","convenient","inconv","slightly_prob","not_recom","not_recom"
"2782","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2783","great_pret","improper","complete","more","critical","convenient","problematic","recommended","recommended"
"2784","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2785","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2786","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2787","great_pret","improper","complete","more","critical","inconv","problematic","recommended","recommended"
"2788","usual","critical","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2789","pretentious","critical","incomplete","2","convenient","convenient","nonprob","not_recom","not_recom"
"2790","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2791","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2792","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2793","great_pret","improper","incomplete","more","less_conv","inconv","nonprob","recommended","spec_prior"
"2794","usual","proper","complete","1","less_conv","inconv","problematic","recommended","priority"
"2795","great_pret","improper","completed","more","convenient","inconv","slightly_prob","recommended","recommended"
"2796","great_pret","improper","complete","1","critical","inconv","problematic","not_recom","not_recom"
"2797","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2798","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2799","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","recommended"
"2800","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2801","great_pret","very_crit","completed","more","critical","inconv","nonprob","recommended","spec_prior"
"2802","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2803","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2804","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2805","usual","less_proper","completed","2","convenient","inconv","nonprob","recommended","priority"
"2806","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2807","usual","proper","complete","more","convenient","inconv","problematic","recommended","priority"
"2808","great_pret","critical","foster","more","less_conv","inconv","nonprob","recommended","spec_prior"
"2809","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2810","great_pret","improper","completed","more","less_conv","inconv","slightly_prob","recommended","recommended"
"2811","pretentious","critical","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2812","pretentious","critical","incomplete","2","convenient","convenient","problematic","recommended","not_recom"
"2813","usual","proper","completed","3","convenient","inconv","slightly_prob","recommended","priority"
"2814","pretentious","critical","incomplete","1","critical","inconv","nonprob","not_recom","not_recom"
"2815","great_pret","improper","complete","1","less_conv","inconv","nonprob","recommended","recommended"
"2816","usual","improper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2817","great_pret","improper","completed","1","critical","inconv","nonprob","recommended","recommended"
"2818","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2819","pretentious","very_crit","completed","2","critical","convenient","nonprob","recommended","recommended"
"2820","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"2821","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2822","pretentious","improper","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"2823","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2824","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2825","great_pret","very_crit","complete","2","convenient","inconv","nonprob","priority","spec_prior"
"2826","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2827","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2828","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"2829","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2830","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2831","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2832","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2833","great_pret","improper","foster","1","critical","inconv","problematic","not_recom","not_recom"
"2834","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2835","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2836","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2837","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2838","great_pret","very_crit","complete","2","critical","inconv","nonprob","recommended","spec_prior"
"2839","pretentious","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"2840","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2841","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2842","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2843","pretentious","critical","incomplete","2","less_conv","convenient","problematic","priority","spec_prior"
"2844","pretentious","critical","completed","more","less_conv","convenient","nonprob","not_recom","not_recom"
"2845","pretentious","critical","foster","2","convenient","convenient","problematic","not_recom","not_recom"
"2846","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2847","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2848","pretentious","less_proper","incomplete","more","critical","convenient","slightly_prob","not_recom","not_recom"
"2849","pretentious","critical","incomplete","1","critical","convenient","problematic","priority","not_recom"
"2850","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2851","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2852","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2853","usual","very_crit","completed","more","convenient","inconv","nonprob","priority","recommended"
"2854","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2855","pretentious","critical","incomplete","3","critical","convenient","nonprob","not_recom","not_recom"
"2856","usual","critical","completed","2","convenient","convenient","problematic","recommended","priority"
"2857","great_pret","improper","complete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2858","great_pret","very_crit","complete","more","critical","inconv","slightly_prob","recommended","spec_prior"
"2859","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2860","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2861","great_pret","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2862","usual","proper","foster","2","convenient","inconv","slightly_prob","not_recom","priority"
"2863","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2864","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"2865","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2866","usual","very_crit","completed","2","convenient","inconv","nonprob","recommended","priority"
"2867","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2868","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2869","pretentious","very_crit","completed","2","convenient","inconv","nonprob","recommended","spec_prior"
"2870","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","recommended"
"2871","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2872","great_pret","improper","complete","more","critical","inconv","nonprob","priority","spec_prior"
"2873","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2874","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2875","great_pret","critical","completed","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2876","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2877","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"2878","pretentious","very_crit","complete","3","critical","convenient","problematic","priority","spec_prior"
"2879","usual","proper","complete","2","less_conv","inconv","slightly_prob","recommended","priority"
"2880","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2881","great_pret","improper","incomplete","more","less_conv","convenient","nonprob","recommended","spec_prior"
"2882","great_pret","very_crit","complete","more","convenient","inconv","nonprob","recommended","spec_prior"
"2883","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2884","pretentious","critical","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2885","great_pret","improper","completed","1","critical","convenient","nonprob","recommended","recommended"
"2886","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2887","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2888","great_pret","improper","complete","more","convenient","inconv","nonprob","recommended","recommended"
"2889","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2890","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2891","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2892","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2893","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2894","pretentious","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"2895","great_pret","improper","complete","more","less_conv","inconv","nonprob","priority","recommended"
"2896","great_pret","improper","foster","1","less_conv","inconv","nonprob","recommended","recommended"
"2897","pretentious","critical","incomplete","3","critical","convenient","nonprob","priority","spec_prior"
"2898","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"2899","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","priority"
"2900","pretentious","very_crit","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2901","usual","proper","completed","2","critical","convenient","slightly_prob","priority","priority"
"2902","usual","critical","completed","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2903","pretentious","critical","incomplete","2","convenient","convenient","problematic","recommended","not_recom"
"2904","great_pret","very_crit","completed","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2905","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2906","usual","proper","completed","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2907","great_pret","very_crit","incomplete","more","critical","inconv","nonprob","recommended","spec_prior"
"2908","usual","proper","completed","2","convenient","inconv","nonprob","recommended","priority"
"2909","usual","proper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2910","great_pret","improper","complete","more","critical","inconv","problematic","recommended","spec_prior"
"2911","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2912","pretentious","critical","incomplete","2","critical","convenient","problematic","recommended","not_recom"
"2913","pretentious","critical","foster","2","critical","convenient","problematic","not_recom","not_recom"
"2914","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2915","usual","improper","complete","1","critical","convenient","nonprob","recommended","recommended"
"2916","usual","improper","completed","1","less_conv","inconv","nonprob","recommended","priority"
"2917","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2918","pretentious","very_crit","complete","more","critical","inconv","nonprob","priority","spec_prior"
"2919","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","priority"
"2920","pretentious","very_crit","complete","3","convenient","inconv","nonprob","recommended","recommended"
"2921","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"2922","pretentious","critical","incomplete","more","convenient","convenient","problematic","priority","spec_prior"
"2923","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2924","usual","critical","foster","2","less_conv","convenient","problematic","priority","not_recom"
"2925","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2926","great_pret","less_proper","foster","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2927","usual","improper","completed","2","convenient","inconv","nonprob","priority","priority"
"2928","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"2929","usual","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2930","great_pret","improper","incomplete","more","critical","inconv","nonprob","recommended","spec_prior"
"2931","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2932","pretentious","critical","completed","2","critical","convenient","problematic","not_recom","not_recom"
"2933","great_pret","improper","complete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2934","usual","proper","complete","2","convenient","convenient","slightly_prob","recommended","priority"
"2935","pretentious","critical","foster","2","critical","convenient","problematic","priority","not_recom"
"2936","usual","proper","complete","3","critical","inconv","slightly_prob","recommended","priority"
"2937","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2938","pretentious","critical","incomplete","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2939","usual","proper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"2940","usual","proper","completed","2","critical","inconv","slightly_prob","recommended","priority"
"2941","usual","less_proper","incomplete","2","convenient","convenient","slightly_prob","recommended","very_recom"
"2942","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"2943","great_pret","very_crit","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"2944","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"2945","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2946","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"2947","great_pret","improper","complete","1","less_conv","inconv","nonprob","recommended","recommended"
"2948","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2949","usual","critical","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"2950","usual","very_crit","incomplete","2","convenient","inconv","slightly_prob","recommended","priority"
"2951","usual","proper","incomplete","1","less_conv","inconv","slightly_prob","recommended","very_recom"
"2952","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2953","great_pret","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"2954","great_pret","very_crit","complete","2","critical","inconv","nonprob","recommended","spec_prior"
"2955","pretentious","critical","incomplete","2","convenient","inconv","problematic","not_recom","not_recom"
"2956","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2957","great_pret","very_crit","complete","more","critical","convenient","nonprob","recommended","spec_prior"
"2958","usual","proper","completed","2","critical","inconv","slightly_prob","not_recom","priority"
"2959","great_pret","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"2960","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2961","great_pret","very_crit","complete","2","critical","inconv","nonprob","recommended","recommended"
"2962","pretentious","improper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2963","pretentious","less_proper","incomplete","3","critical","inconv","problematic","not_recom","not_recom"
"2964","great_pret","proper","complete","3","critical","inconv","nonprob","priority","recommended"
"2965","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"2966","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"2967","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2968","usual","very_crit","complete","more","critical","inconv","problematic","priority","spec_prior"
"2969","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"2970","great_pret","improper","completed","1","less_conv","convenient","nonprob","not_recom","not_recom"
"2971","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2972","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"2973","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2974","usual","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"2975","usual","proper","complete","1","critical","inconv","slightly_prob","recommended","priority"
"2976","pretentious","critical","foster","2","critical","convenient","problematic","not_recom","not_recom"
"2977","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"2978","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2979","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2980","great_pret","improper","complete","more","critical","convenient","nonprob","recommended","recommended"
"2981","great_pret","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"2982","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"2983","usual","proper","completed","2","convenient","convenient","problematic","priority","priority"
"2984","great_pret","improper","complete","1","critical","convenient","nonprob","recommended","spec_prior"
"2985","pretentious","critical","incomplete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2986","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2987","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"2988","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"2989","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"2990","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2991","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"2992","great_pret","very_crit","complete","more","critical","convenient","slightly_prob","recommended","spec_prior"
"2993","pretentious","proper","complete","2","convenient","inconv","nonprob","recommended","very_recom"
"2994","pretentious","critical","foster","2","critical","convenient","problematic","not_recom","not_recom"
"2995","usual","very_crit","completed","2","critical","inconv","nonprob","recommended","priority"
"2996","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"2997","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"2998","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"2999","pretentious","very_crit","incomplete","3","critical","convenient","nonprob","not_recom","not_recom"
"3000","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","priority"
"3001","pretentious","very_crit","complete","3","critical","inconv","problematic","priority","recommended"
"3002","great_pret","improper","complete","more","critical","convenient","nonprob","recommended","recommended"
"3003","pretentious","less_proper","incomplete","3","critical","convenient","nonprob","recommended","not_recom"
"3004","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"3005","pretentious","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"3006","pretentious","critical","complete","more","critical","convenient","problematic","recommended","recommended"
"3007","pretentious","less_proper","incomplete","3","critical","convenient","slightly_prob","recommended","not_recom"
"3008","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3009","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"3010","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"3011","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3012","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"3013","great_pret","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"3014","great_pret","improper","completed","more","critical","inconv","nonprob","recommended","recommended"
"3015","usual","proper","completed","more","convenient","inconv","slightly_prob","recommended","priority"
"3016","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3017","usual","improper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3018","pretentious","critical","incomplete","2","critical","convenient","problematic","recommended","not_recom"
"3019","usual","less_proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3020","pretentious","critical","incomplete","1","critical","convenient","slightly_prob","not_recom","not_recom"
