"","parents","has_nurs","form","children","housing","finance","social","health","class"
"2082","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2083","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2084","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2085","pretentious","improper","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2086","pretentious","critical","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2087","pretentious","improper","complete","1","less_conv","convenient","slightly_prob","priority","priority"
"2088","great_pret","very_crit","incomplete","2","less_conv","inconv","slightly_prob","not_recom","priority"
"2089","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2090","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2091","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","not_recom","priority"
"2092","pretentious","very_crit","incomplete","1","less_conv","inconv","slightly_prob","priority","priority"
"2093","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2094","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2095","pretentious","less_proper","incomplete","3","less_conv","inconv","slightly_prob","priority","priority"
"2096","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2097","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2098","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2099","pretentious","improper","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2100","pretentious","less_proper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2101","pretentious","improper","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2102","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2103","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","priority","priority"
"2104","pretentious","proper","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2105","pretentious","very_crit","complete","1","critical","inconv","nonprob","priority","spec_prior"
"2106","great_pret","very_crit","complete","more","critical","inconv","slightly_prob","recommended","priority"
"2107","pretentious","less_proper","complete","2","less_conv","inconv","nonprob","priority","priority"
"2108","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2109","pretentious","critical","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2110","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2111","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2112","pretentious","very_crit","complete","more","less_conv","inconv","problematic","not_recom","priority"
"2113","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2114","pretentious","very_crit","incomplete","more","less_conv","inconv","problematic","priority","priority"
"2115","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2116","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","not_recom","priority"
"2117","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","not_recom","priority"
"2118","pretentious","very_crit","foster","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2119","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2120","pretentious","less_proper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2121","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2122","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2123","usual","very_crit","foster","1","less_conv","inconv","slightly_prob","priority","priority"
"2124","great_pret","proper","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2125","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2126","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2127","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","priority","priority"
"2128","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2129","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2130","pretentious","proper","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2131","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2132","pretentious","very_crit","completed","2","critical","inconv","slightly_prob","priority","priority"
"2133","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2134","pretentious","critical","foster","more","less_conv","inconv","slightly_prob","recommended","priority"
"2135","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2136","pretentious","proper","foster","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2137","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2138","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2139","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2140","pretentious","very_crit","complete","more","convenient","convenient","nonprob","recommended","priority"
"2141","great_pret","very_crit","complete","more","convenient","convenient","slightly_prob","priority","priority"
"2142","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2143","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2144","pretentious","critical","complete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2145","pretentious","very_crit","complete","1","less_conv","convenient","slightly_prob","priority","priority"
"2146","pretentious","critical","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2147","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2148","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","not_recom","priority"
"2149","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2150","pretentious","very_crit","completed","more","critical","inconv","slightly_prob","priority","priority"
"2151","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2152","pretentious","very_crit","foster","more","less_conv","inconv","nonprob","priority","priority"
"2153","pretentious","improper","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2154","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","recommended","priority"
"2155","pretentious","very_crit","complete","more","less_conv","inconv","problematic","priority","priority"
"2156","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2157","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2158","pretentious","less_proper","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2159","great_pret","very_crit","completed","1","less_conv","inconv","slightly_prob","priority","priority"
"2160","pretentious","very_crit","complete","3","critical","inconv","slightly_prob","recommended","priority"
"2161","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2162","pretentious","very_crit","completed","more","critical","inconv","slightly_prob","priority","priority"
"2163","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2164","great_pret","proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2165","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2166","pretentious","proper","incomplete","more","convenient","inconv","slightly_prob","recommended","priority"
"2167","usual","very_crit","completed","more","less_conv","inconv","problematic","priority","priority"
"2168","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2169","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2170","pretentious","very_crit","completed","more","less_conv","inconv","nonprob","not_recom","priority"
"2171","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2172","pretentious","very_crit","complete","3","critical","inconv","slightly_prob","priority","priority"
"2173","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2174","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2175","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2176","pretentious","critical","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2177","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","recommended","priority"
"2178","pretentious","improper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2179","pretentious","very_crit","incomplete","more","critical","inconv","slightly_prob","priority","priority"
"2180","pretentious","proper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2181","pretentious","very_crit","complete","2","less_conv","inconv","slightly_prob","priority","priority"
"2182","pretentious","very_crit","complete","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2183","pretentious","very_crit","incomplete","more","less_conv","convenient","slightly_prob","priority","priority"
"2184","usual","critical","completed","more","critical","inconv","slightly_prob","priority","priority"
"2185","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2186","pretentious","less_proper","complete","more","less_conv","inconv","nonprob","priority","priority"
"2187","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","spec_prior"
"2188","great_pret","improper","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2189","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2190","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","spec_prior"
"2191","pretentious","very_crit","completed","more","critical","inconv","problematic","priority","priority"
"2192","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2193","pretentious","very_crit","completed","1","less_conv","inconv","slightly_prob","priority","priority"
"2194","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2195","pretentious","improper","complete","more","less_conv","convenient","slightly_prob","priority","not_recom"
"2196","pretentious","less_proper","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2197","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2198","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2199","pretentious","very_crit","complete","more","less_conv","inconv","problematic","priority","priority"
"2200","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2201","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2202","pretentious","improper","complete","2","less_conv","inconv","slightly_prob","priority","priority"
"2203","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2204","pretentious","improper","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2205","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2206","great_pret","very_crit","complete","2","convenient","inconv","slightly_prob","priority","spec_prior"
"2207","great_pret","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2208","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2209","great_pret","improper","incomplete","more","less_conv","inconv","slightly_prob","priority","priority"
"2210","pretentious","critical","incomplete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2211","pretentious","very_crit","incomplete","more","convenient","inconv","slightly_prob","priority","priority"
"2212","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2213","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2214","great_pret","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2215","pretentious","very_crit","completed","more","less_conv","inconv","problematic","priority","priority"
"2216","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2217","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","spec_prior"
"2218","great_pret","very_crit","complete","3","convenient","inconv","slightly_prob","priority","priority"
"2219","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2220","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2221","pretentious","very_crit","complete","more","convenient","inconv","problematic","priority","priority"
"2222","pretentious","very_crit","complete","more","less_conv","inconv","problematic","priority","not_recom"
"2223","great_pret","very_crit","complete","2","convenient","inconv","nonprob","not_recom","not_recom"
"2224","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2225","pretentious","critical","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2226","pretentious","very_crit","complete","more","less_conv","inconv","problematic","priority","priority"
"2227","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2228","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","spec_prior"
"2229","pretentious","very_crit","incomplete","more","less_conv","convenient","slightly_prob","priority","priority"
"2230","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","not_recom","priority"
"2231","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","spec_prior"
"2232","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2233","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2234","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2235","great_pret","very_crit","completed","more","less_conv","inconv","nonprob","priority","priority"
"2236","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","not_recom"
"2237","pretentious","critical","complete","more","less_conv","inconv","problematic","priority","priority"
"2238","great_pret","less_proper","complete","more","less_conv","convenient","slightly_prob","priority","not_recom"
"2239","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2240","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","very_recom"
"2241","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2242","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2243","pretentious","very_crit","foster","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2244","pretentious","very_crit","complete","more","critical","inconv","problematic","priority","priority"
"2245","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2246","great_pret","very_crit","complete","more","convenient","inconv","slightly_prob","priority","not_recom"
"2247","great_pret","improper","complete","2","less_conv","inconv","slightly_prob","priority","priority"
"2248","pretentious","very_crit","incomplete","more","less_conv","inconv","problematic","priority","priority"
"2249","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2250","pretentious","very_crit","complete","3","less_conv","convenient","slightly_prob","priority","priority"
"2251","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2252","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2253","pretentious","critical","complete","2","less_conv","inconv","slightly_prob","priority","priority"
"2254","pretentious","proper","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2255","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2256","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2257","pretentious","improper","complete","more","critical","convenient","slightly_prob","priority","priority"
"2258","pretentious","less_proper","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2259","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2260","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2261","great_pret","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2262","pretentious","proper","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2263","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2264","great_pret","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2265","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2266","pretentious","critical","incomplete","2","less_conv","inconv","slightly_prob","priority","priority"
"2267","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2268","pretentious","proper","completed","more","critical","inconv","slightly_prob","priority","priority"
"2269","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2270","usual","very_crit","incomplete","more","less_conv","convenient","slightly_prob","priority","spec_prior"
"2271","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","not_recom"
"2272","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2273","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2274","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2275","pretentious","critical","complete","2","less_conv","inconv","slightly_prob","recommended","priority"
"2276","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2277","usual","very_crit","completed","more","less_conv","inconv","slightly_prob","recommended","priority"
"2278","pretentious","very_crit","complete","more","critical","inconv","problematic","priority","spec_prior"
"2279","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2280","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2281","pretentious","very_crit","complete","1","critical","inconv","slightly_prob","priority","priority"
"2282","pretentious","less_proper","foster","3","less_conv","inconv","slightly_prob","priority","priority"
"2283","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2284","usual","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2285","pretentious","very_crit","complete","2","less_conv","convenient","nonprob","priority","priority"
"2286","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2287","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2288","pretentious","less_proper","incomplete","more","convenient","inconv","slightly_prob","priority","priority"
"2289","pretentious","improper","complete","more","less_conv","inconv","problematic","priority","priority"
"2290","pretentious","very_crit","incomplete","more","critical","inconv","slightly_prob","priority","not_recom"
"2291","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2292","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2293","usual","very_crit","complete","more","convenient","convenient","slightly_prob","priority","priority"
"2294","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2295","pretentious","very_crit","completed","more","less_conv","inconv","problematic","not_recom","not_recom"
"2296","pretentious","critical","complete","more","less_conv","inconv","problematic","priority","priority"
"2297","great_pret","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","not_recom"
"2298","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2299","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2300","pretentious","very_crit","complete","3","less_conv","convenient","slightly_prob","recommended","priority"
"2301","pretentious","very_crit","completed","more","less_conv","convenient","slightly_prob","priority","priority"
"2302","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2303","pretentious","very_crit","complete","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"2304","pretentious","very_crit","complete","more","critical","convenient","slightly_prob","not_recom","priority"
"2305","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","priority","not_recom"
"2306","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2307","great_pret","very_crit","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2308","usual","very_crit","completed","more","less_conv","convenient","slightly_prob","not_recom","priority"
"2309","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","not_recom","priority"
"2310","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2311","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","priority","priority"
"2312","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2313","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2314","pretentious","improper","complete","3","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2315","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2316","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2317","pretentious","very_crit","complete","3","less_conv","inconv","nonprob","priority","priority"
"2318","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2319","pretentious","critical","complete","more","convenient","inconv","slightly_prob","priority","not_recom"
"2320","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","recommended","priority"
"2321","pretentious","critical","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2322","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2323","pretentious","proper","completed","1","critical","inconv","slightly_prob","priority","priority"
"2324","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2325","pretentious","very_crit","completed","more","less_conv","convenient","nonprob","recommended","priority"
"2326","great_pret","proper","complete","more","critical","convenient","slightly_prob","priority","not_recom"
"2327","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2328","great_pret","very_crit","complete","more","convenient","inconv","slightly_prob","priority","priority"
"2329","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2330","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2331","pretentious","very_crit","foster","more","less_conv","convenient","slightly_prob","priority","priority"
"2332","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2333","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","recommended","priority"
"2334","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2335","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2336","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2337","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2338","pretentious","proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2339","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2340","pretentious","improper","incomplete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2341","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2342","pretentious","very_crit","complete","1","critical","inconv","slightly_prob","priority","priority"
"2343","pretentious","proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2344","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","spec_prior"
"2345","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2346","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","not_recom","not_recom"
"2347","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2348","pretentious","very_crit","complete","3","less_conv","inconv","slightly_prob","priority","priority"
"2349","pretentious","proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2350","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","not_recom"
"2351","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2352","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2353","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2354","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","recommended","spec_prior"
"2355","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2356","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","recommended","priority"
"2357","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","not_recom","priority"
"2358","pretentious","very_crit","complete","3","less_conv","convenient","slightly_prob","priority","not_recom"
"2359","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2360","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","priority"
"2361","great_pret","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2362","pretentious","less_proper","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2363","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2364","pretentious","critical","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2365","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2366","pretentious","very_crit","complete","3","critical","inconv","slightly_prob","priority","priority"
"2367","pretentious","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2368","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2369","pretentious","very_crit","complete","more","less_conv","inconv","problematic","priority","spec_prior"
"2370","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2371","usual","very_crit","complete","1","less_conv","inconv","nonprob","priority","priority"
"2372","pretentious","proper","incomplete","more","less_conv","inconv","slightly_prob","priority","spec_prior"
"2373","pretentious","very_crit","foster","more","less_conv","inconv","problematic","priority","not_recom"
"2374","usual","very_crit","incomplete","more","less_conv","inconv","nonprob","priority","priority"
"2375","usual","very_crit","complete","1","critical","inconv","slightly_prob","recommended","priority"
"2376","pretentious","very_crit","completed","more","less_conv","inconv","slightly_prob","priority","priority"
"2377","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2378","pretentious","very_crit","foster","more","less_conv","inconv","nonprob","priority","priority"
"2379","pretentious","less_proper","completed","more","less_conv","convenient","slightly_prob","priority","priority"
"2380","pretentious","very_crit","incomplete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2381","pretentious","improper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2382","pretentious","proper","completed","more","less_conv","convenient","slightly_prob","priority","priority"
"2383","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2384","pretentious","proper","completed","more","critical","inconv","slightly_prob","priority","spec_prior"
"2385","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","not_recom"
"2386","pretentious","very_crit","complete","2","less_conv","inconv","slightly_prob","priority","spec_prior"
"2387","pretentious","less_proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2388","usual","very_crit","complete","2","convenient","convenient","slightly_prob","priority","priority"
"2389","pretentious","very_crit","complete","more","less_conv","convenient","slightly_prob","priority","priority"
"2390","pretentious","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2391","pretentious","very_crit","completed","more","less_conv","inconv","nonprob","priority","priority"
"2392","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","priority","priority"
"2393","pretentious","very_crit","foster","more","critical","inconv","slightly_prob","priority","priority"
"2394","great_pret","very_crit","foster","more","less_conv","inconv","slightly_prob","priority","priority"
"2395","pretentious","proper","complete","3","less_conv","inconv","nonprob","priority","priority"
"2396","pretentious","very_crit","complete","1","critical","inconv","nonprob","priority","not_recom"
"2397","usual","very_crit","incomplete","more","less_conv","inconv","slightly_prob","priority","priority"
"2398","usual","very_crit","complete","2","convenient","inconv","slightly_prob","priority","priority"
"2399","pretentious","very_crit","foster","more","critical","inconv","slightly_prob","priority","priority"
"2400","usual","very_crit","complete","more","less_conv","inconv","nonprob","priority","priority"
"2401","usual","very_crit","complete","2","less_conv","convenient","problematic","priority","priority"
"2402","usual","very_crit","complete","more","less_conv","convenient","nonprob","not_recom","priority"
"2403","pretentious","very_crit","complete","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2404","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2405","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","recommended","priority"
"2406","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2407","pretentious","very_crit","completed","2","convenient","inconv","nonprob","priority","priority"
"2408","usual","very_crit","complete","more","less_conv","inconv","slightly_prob","recommended","priority"
"2409","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2410","pretentious","very_crit","complete","more","convenient","inconv","nonprob","priority","not_recom"
"2411","pretentious","improper","complete","more","critical","inconv","slightly_prob","priority","priority"
"2412","pretentious","very_crit","complete","more","convenient","inconv","problematic","priority","priority"
"2413","pretentious","improper","complete","more","critical","inconv","nonprob","priority","spec_prior"
"2414","pretentious","very_crit","foster","1","less_conv","inconv","slightly_prob","priority","priority"
"2415","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","not_recom","not_recom"
"2416","pretentious","very_crit","complete","more","less_conv","inconv","slightly_prob","priority","priority"
"2417","pretentious","proper","complete","more","less_conv","inconv","slightly_prob","priority","priority"
