"","parents","has_nurs","form","children","housing","finance","social","health","class"
"1791","pretentious","very_crit","completed","more","critical","convenient","slightly_prob","recommended","spec_prior"
"1792","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","priority","not_recom"
"1793","pretentious","critical","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"1794","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","priority"
"1795","pretentious","less_proper","incomplete","1","convenient","convenient","problematic","recommended","not_recom"
"1796","pretentious","improper","complete","3","critical","convenient","slightly_prob","recommended","spec_prior"
"1797","pretentious","less_proper","completed","more","critical","convenient","nonprob","priority","not_recom"
"1798","usual","critical","completed","3","critical","convenient","nonprob","recommended","not_recom"
"1799","great_pret","critical","completed","3","less_conv","convenient","nonprob","priority","spec_prior"
"1800","great_pret","proper","complete","more","convenient","convenient","nonprob","priority","not_recom"
"1801","usual","very_crit","complete","3","critical","inconv","nonprob","not_recom","not_recom"
"1802","pretentious","critical","completed","1","critical","convenient","nonprob","not_recom","not_recom"
"1803","pretentious","critical","completed","more","critical","convenient","problematic","not_recom","not_recom"
"1804","pretentious","critical","completed","3","critical","inconv","slightly_prob","priority","spec_prior"
"1805","usual","very_crit","foster","3","convenient","convenient","nonprob","priority","not_recom"
"1806","pretentious","very_crit","complete","more","convenient","inconv","nonprob","recommended","not_recom"
"1807","pretentious","very_crit","incomplete","more","convenient","convenient","slightly_prob","priority","not_recom"
"1808","usual","critical","completed","3","less_conv","convenient","slightly_prob","priority","priority"
"1809","pretentious","improper","completed","more","critical","inconv","nonprob","recommended","priority"
"1810","usual","less_proper","incomplete","2","critical","inconv","slightly_prob","priority","not_recom"
"1811","great_pret","very_crit","complete","1","convenient","inconv","slightly_prob","recommended","not_recom"
"1812","pretentious","critical","incomplete","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1813","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"1814","great_pret","proper","completed","3","critical","inconv","nonprob","priority","not_recom"
"1815","pretentious","critical","completed","1","convenient","inconv","slightly_prob","priority","spec_prior"
"1816","pretentious","proper","completed","3","convenient","inconv","problematic","priority","not_recom"
"1817","pretentious","less_proper","completed","3","critical","convenient","slightly_prob","priority","very_recom"
"1818","usual","proper","completed","3","critical","convenient","problematic","priority","priority"
"1819","usual","less_proper","completed","3","convenient","convenient","problematic","priority","not_recom"
"1820","pretentious","very_crit","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"1821","usual","critical","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"1822","usual","critical","incomplete","3","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1823","pretentious","critical","completed","3","critical","convenient","problematic","priority","not_recom"
"1824","usual","improper","completed","3","convenient","convenient","nonprob","priority","priority"
"1825","pretentious","proper","completed","3","less_conv","convenient","slightly_prob","recommended","not_recom"
"1826","pretentious","very_crit","foster","2","critical","inconv","slightly_prob","priority","not_recom"
"1827","usual","critical","foster","3","critical","convenient","slightly_prob","recommended","priority"
"1828","great_pret","proper","completed","3","critical","convenient","problematic","recommended","spec_prior"
"1829","pretentious","proper","completed","3","critical","convenient","nonprob","priority","not_recom"
"1830","great_pret","less_proper","foster","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1831","pretentious","very_crit","complete","1","less_conv","inconv","slightly_prob","recommended","priority"
"1832","pretentious","critical","completed","2","less_conv","inconv","problematic","priority","not_recom"
"1833","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","priority","priority"
"1834","pretentious","very_crit","completed","3","critical","convenient","slightly_prob","recommended","spec_prior"
"1835","pretentious","improper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"1836","pretentious","critical","completed","more","critical","convenient","slightly_prob","priority","not_recom"
"1837","usual","very_crit","foster","3","critical","convenient","slightly_prob","priority","not_recom"
"1838","pretentious","proper","completed","more","less_conv","convenient","nonprob","priority","not_recom"
"1839","pretentious","critical","complete","1","critical","convenient","slightly_prob","recommended","spec_prior"
"1840","pretentious","critical","foster","2","critical","inconv","slightly_prob","not_recom","not_recom"
"1841","pretentious","very_crit","foster","2","critical","convenient","problematic","not_recom","not_recom"
"1842","pretentious","critical","completed","3","less_conv","convenient","problematic","priority","spec_prior"
"1843","usual","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"1844","great_pret","critical","completed","more","critical","convenient","slightly_prob","priority","not_recom"
"1845","great_pret","critical","completed","3","critical","inconv","nonprob","priority","not_recom"
"1846","pretentious","less_proper","completed","2","less_conv","convenient","slightly_prob","recommended","priority"
"1847","pretentious","less_proper","completed","more","less_conv","convenient","problematic","recommended","priority"
"1848","great_pret","improper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"1849","pretentious","critical","completed","1","critical","convenient","nonprob","priority","spec_prior"
"1850","pretentious","critical","incomplete","3","critical","inconv","slightly_prob","priority","not_recom"
"1851","pretentious","proper","foster","1","critical","convenient","slightly_prob","not_recom","not_recom"
"1852","pretentious","very_crit","incomplete","3","critical","convenient","slightly_prob","priority","not_recom"
"1853","pretentious","less_proper","incomplete","3","less_conv","convenient","slightly_prob","priority","priority"
"1854","pretentious","proper","completed","1","critical","inconv","problematic","not_recom","not_recom"
"1855","great_pret","critical","foster","3","convenient","convenient","slightly_prob","priority","not_recom"
"1856","pretentious","less_proper","completed","3","critical","inconv","slightly_prob","recommended","priority"
"1857","usual","critical","complete","more","critical","inconv","slightly_prob","recommended","spec_prior"
"1858","pretentious","very_crit","foster","3","critical","convenient","slightly_prob","priority","spec_prior"
"1859","great_pret","very_crit","foster","1","convenient","convenient","nonprob","priority","not_recom"
"1860","pretentious","critical","complete","3","critical","inconv","slightly_prob","not_recom","not_recom"
"1861","great_pret","critical","foster","3","critical","inconv","slightly_prob","recommended","not_recom"
"1862","pretentious","less_proper","foster","3","less_conv","convenient","slightly_prob","priority","not_recom"
"1863","pretentious","improper","completed","3","critical","inconv","nonprob","priority","not_recom"
"1864","pretentious","critical","foster","3","critical","convenient","problematic","recommended","spec_prior"
"1865","pretentious","proper","incomplete","3","less_conv","convenient","nonprob","priority","not_recom"
"1866","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","priority"
"1867","pretentious","critical","incomplete","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1868","pretentious","critical","completed","2","less_conv","convenient","nonprob","priority","not_recom"
"1869","pretentious","critical","completed","3","critical","inconv","problematic","recommended","not_recom"
"1870","pretentious","very_crit","completed","3","critical","inconv","slightly_prob","priority","spec_prior"
"1871","great_pret","less_proper","complete","3","critical","inconv","nonprob","priority","spec_prior"
"1872","great_pret","critical","foster","3","convenient","convenient","nonprob","not_recom","not_recom"
"1873","pretentious","critical","incomplete","3","critical","convenient","slightly_prob","priority","spec_prior"
"1874","pretentious","improper","foster","3","critical","inconv","slightly_prob","priority","spec_prior"
"1875","pretentious","critical","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"1876","usual","proper","incomplete","2","critical","inconv","problematic","recommended","priority"
"1877","usual","critical","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"1878","pretentious","less_proper","completed","more","convenient","convenient","problematic","priority","not_recom"
"1879","usual","critical","foster","3","convenient","convenient","problematic","recommended","priority"
"1880","pretentious","critical","incomplete","3","critical","inconv","slightly_prob","recommended","spec_prior"
"1881","pretentious","critical","foster","3","convenient","convenient","problematic","recommended","not_recom"
"1882","pretentious","critical","completed","3","critical","convenient","slightly_prob","recommended","priority"
"1883","pretentious","critical","completed","3","convenient","convenient","slightly_prob","recommended","not_recom"
"1884","great_pret","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"1885","pretentious","less_proper","completed","3","critical","inconv","problematic","recommended","not_recom"
"1886","pretentious","less_proper","incomplete","2","convenient","convenient","nonprob","priority","not_recom"
"1887","pretentious","critical","foster","more","critical","convenient","nonprob","priority","priority"
"1888","pretentious","critical","completed","2","less_conv","convenient","slightly_prob","recommended","spec_prior"
"1889","great_pret","less_proper","completed","3","critical","convenient","problematic","priority","not_recom"
"1890","great_pret","critical","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1891","pretentious","critical","foster","2","critical","convenient","slightly_prob","priority","not_recom"
"1892","usual","critical","completed","3","critical","inconv","slightly_prob","recommended","priority"
"1893","great_pret","critical","completed","3","critical","convenient","problematic","priority","not_recom"
"1894","usual","very_crit","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1895","pretentious","very_crit","completed","more","critical","inconv","nonprob","priority","not_recom"
"1896","pretentious","critical","foster","3","critical","convenient","slightly_prob","priority","not_recom"
"1897","great_pret","critical","completed","3","less_conv","inconv","slightly_prob","priority","not_recom"
"1898","usual","proper","complete","2","critical","convenient","slightly_prob","priority","not_recom"
"1899","pretentious","critical","completed","2","critical","convenient","nonprob","recommended","priority"
"1900","pretentious","critical","completed","3","convenient","convenient","nonprob","priority","not_recom"
"1901","great_pret","critical","foster","1","critical","convenient","slightly_prob","not_recom","not_recom"
"1902","pretentious","less_proper","completed","more","convenient","convenient","slightly_prob","priority","priority"
"1903","usual","critical","foster","1","less_conv","convenient","slightly_prob","priority","spec_prior"
"1904","pretentious","critical","complete","2","less_conv","convenient","slightly_prob","priority","not_recom"
"1905","pretentious","improper","incomplete","1","critical","convenient","nonprob","priority","priority"
"1906","pretentious","critical","foster","3","critical","convenient","problematic","not_recom","not_recom"
"1907","pretentious","critical","incomplete","3","critical","inconv","slightly_prob","priority","priority"
"1908","pretentious","critical","foster","2","critical","convenient","nonprob","priority","priority"
"1909","great_pret","critical","incomplete","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"1910","usual","critical","complete","3","critical","convenient","slightly_prob","recommended","priority"
"1911","great_pret","very_crit","completed","3","less_conv","convenient","slightly_prob","priority","not_recom"
"1912","pretentious","very_crit","foster","1","critical","convenient","nonprob","not_recom","not_recom"
"1913","pretentious","critical","completed","3","critical","convenient","problematic","recommended","not_recom"
"1914","pretentious","critical","incomplete","3","critical","convenient","nonprob","priority","spec_prior"
"1915","usual","proper","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"1916","pretentious","proper","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"1917","pretentious","improper","foster","3","convenient","convenient","slightly_prob","priority","not_recom"
"1918","usual","critical","incomplete","2","critical","inconv","slightly_prob","priority","spec_prior"
"1919","pretentious","proper","incomplete","3","critical","convenient","slightly_prob","recommended","priority"
"1920","pretentious","less_proper","foster","2","critical","inconv","slightly_prob","priority","not_recom"
"1921","pretentious","critical","incomplete","3","critical","convenient","slightly_prob","recommended","not_recom"
"1922","usual","critical","completed","3","critical","convenient","slightly_prob","recommended","priority"
"1923","pretentious","very_crit","complete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"1924","pretentious","critical","foster","more","critical","convenient","slightly_prob","priority","priority"
"1925","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"1926","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1927","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"1928","pretentious","improper","completed","3","convenient","convenient","nonprob","priority","not_recom"
"1929","pretentious","very_crit","complete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"1930","usual","less_proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"1931","pretentious","proper","completed","3","critical","convenient","nonprob","priority","not_recom"
"1932","pretentious","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"1933","great_pret","less_proper","completed","1","less_conv","convenient","slightly_prob","recommended","not_recom"
"1934","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"1935","usual","critical","foster","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1936","pretentious","critical","completed","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"1937","great_pret","critical","completed","3","critical","inconv","nonprob","recommended","spec_prior"
"1938","usual","critical","incomplete","3","critical","convenient","slightly_prob","recommended","priority"
"1939","usual","very_crit","completed","3","critical","convenient","slightly_prob","recommended","priority"
"1940","usual","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"1941","pretentious","critical","complete","1","critical","convenient","slightly_prob","priority","priority"
"1942","pretentious","critical","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"1943","pretentious","proper","foster","3","critical","convenient","slightly_prob","not_recom","not_recom"
"1944","great_pret","critical","completed","3","critical","convenient","slightly_prob","recommended","spec_prior"
"1945","usual","critical","foster","2","critical","convenient","nonprob","recommended","not_recom"
"1946","usual","proper","incomplete","3","less_conv","convenient","slightly_prob","priority","priority"
"1947","pretentious","proper","completed","3","critical","convenient","slightly_prob","priority","priority"
"1948","pretentious","critical","complete","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1949","pretentious","critical","completed","3","critical","convenient","problematic","priority","not_recom"
"1950","pretentious","critical","completed","2","critical","inconv","slightly_prob","priority","not_recom"
"1951","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"1952","usual","critical","foster","more","critical","convenient","nonprob","priority","priority"
"1953","usual","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"1954","usual","proper","complete","3","critical","inconv","nonprob","recommended","not_recom"
"1955","pretentious","very_crit","foster","3","critical","convenient","problematic","recommended","not_recom"
"1956","pretentious","improper","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"1957","pretentious","improper","completed","3","critical","convenient","slightly_prob","recommended","not_recom"
"1958","pretentious","critical","foster","more","less_conv","convenient","slightly_prob","priority","not_recom"
"1959","pretentious","critical","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"1960","pretentious","improper","incomplete","3","convenient","inconv","nonprob","priority","spec_prior"
"1961","pretentious","critical","foster","1","critical","convenient","slightly_prob","priority","not_recom"
"1962","pretentious","critical","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"1963","pretentious","critical","complete","more","critical","convenient","slightly_prob","priority","spec_prior"
"1964","pretentious","critical","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"1965","usual","critical","incomplete","3","critical","convenient","slightly_prob","priority","priority"
"1966","usual","proper","completed","3","critical","convenient","problematic","recommended","priority"
"1967","pretentious","critical","completed","3","critical","convenient","problematic","priority","not_recom"
"1968","great_pret","critical","completed","2","critical","inconv","slightly_prob","priority","not_recom"
"1969","great_pret","critical","completed","3","convenient","convenient","slightly_prob","priority","spec_prior"
"1970","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"1971","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","priority"
"1972","great_pret","critical","incomplete","3","critical","convenient","slightly_prob","priority","priority"
"1973","pretentious","critical","foster","3","less_conv","convenient","problematic","recommended","not_recom"
"1974","great_pret","critical","completed","1","less_conv","inconv","slightly_prob","priority","not_recom"
"1975","pretentious","improper","completed","2","critical","convenient","problematic","not_recom","not_recom"
"1976","pretentious","improper","completed","3","critical","convenient","problematic","priority","spec_prior"
"1977","usual","very_crit","completed","1","convenient","inconv","problematic","priority","spec_prior"
"1978","great_pret","proper","completed","3","critical","convenient","nonprob","priority","not_recom"
"1979","pretentious","critical","completed","3","convenient","inconv","problematic","not_recom","not_recom"
"1980","great_pret","critical","completed","1","critical","convenient","problematic","recommended","not_recom"
"1981","pretentious","critical","completed","more","critical","convenient","slightly_prob","recommended","not_recom"
"1982","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"1983","great_pret","very_crit","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"1984","pretentious","critical","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"1985","great_pret","improper","foster","3","critical","inconv","problematic","not_recom","not_recom"
"1986","usual","proper","incomplete","3","convenient","inconv","nonprob","priority","not_recom"
"1987","great_pret","improper","completed","2","less_conv","inconv","nonprob","priority","spec_prior"
"1988","pretentious","improper","complete","more","critical","inconv","slightly_prob","recommended","priority"
"1989","great_pret","critical","foster","2","less_conv","inconv","slightly_prob","priority","not_recom"
"1990","great_pret","proper","completed","1","critical","inconv","slightly_prob","priority","not_recom"
"1991","pretentious","critical","incomplete","3","critical","inconv","nonprob","priority","priority"
"1992","usual","critical","completed","3","convenient","inconv","problematic","priority","not_recom"
"1993","pretentious","critical","foster","3","critical","convenient","slightly_prob","priority","spec_prior"
"1994","pretentious","critical","completed","1","critical","convenient","nonprob","recommended","spec_prior"
"1995","usual","critical","completed","3","less_conv","convenient","problematic","priority","spec_prior"
"1996","pretentious","critical","foster","more","critical","convenient","nonprob","priority","spec_prior"
"1997","great_pret","proper","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"1998","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"1999","pretentious","improper","completed","3","critical","convenient","problematic","priority","not_recom"
"2000","great_pret","critical","foster","more","critical","convenient","slightly_prob","priority","not_recom"
"2001","pretentious","critical","foster","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2002","pretentious","very_crit","foster","3","critical","convenient","nonprob","not_recom","not_recom"
"2003","usual","critical","completed","more","convenient","convenient","nonprob","recommended","not_recom"
"2004","pretentious","very_crit","completed","3","convenient","convenient","problematic","priority","not_recom"
"2005","pretentious","very_crit","completed","1","critical","inconv","problematic","priority","spec_prior"
"2006","pretentious","critical","incomplete","3","critical","convenient","slightly_prob","priority","spec_prior"
"2007","usual","critical","completed","3","convenient","convenient","slightly_prob","priority","priority"
"2008","pretentious","critical","foster","3","critical","convenient","slightly_prob","recommended","not_recom"
"2009","usual","critical","completed","1","less_conv","convenient","problematic","priority","not_recom"
"2010","great_pret","critical","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"2011","pretentious","proper","foster","3","less_conv","convenient","problematic","recommended","priority"
"2012","usual","critical","completed","2","critical","convenient","slightly_prob","priority","priority"
"2013","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"2014","great_pret","critical","complete","3","less_conv","convenient","slightly_prob","recommended","not_recom"
"2015","pretentious","proper","complete","3","critical","convenient","slightly_prob","priority","priority"
"2016","pretentious","critical","completed","1","critical","convenient","slightly_prob","priority","priority"
"2017","pretentious","critical","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"2018","pretentious","critical","completed","3","less_conv","convenient","problematic","recommended","priority"
"2019","pretentious","improper","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2020","usual","proper","incomplete","2","convenient","convenient","nonprob","recommended","not_recom"
"2021","pretentious","critical","foster","3","less_conv","convenient","slightly_prob","priority","not_recom"
"2022","pretentious","improper","completed","1","critical","convenient","nonprob","priority","not_recom"
"2023","pretentious","critical","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"2024","pretentious","proper","completed","1","critical","convenient","nonprob","priority","priority"
"2025","great_pret","very_crit","completed","more","critical","inconv","slightly_prob","not_recom","not_recom"
"2026","pretentious","critical","foster","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2027","usual","critical","foster","2","critical","inconv","slightly_prob","not_recom","not_recom"
"2028","pretentious","critical","complete","1","less_conv","inconv","problematic","not_recom","not_recom"
"2029","pretentious","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"2030","pretentious","critical","foster","more","convenient","convenient","slightly_prob","priority","spec_prior"
"2031","pretentious","improper","completed","3","convenient","convenient","slightly_prob","recommended","not_recom"
"2032","great_pret","improper","completed","2","critical","inconv","nonprob","priority","spec_prior"
"2033","pretentious","critical","completed","more","convenient","convenient","problematic","priority","spec_prior"
"2034","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"2035","pretentious","critical","complete","3","convenient","convenient","slightly_prob","priority","spec_prior"
"2036","pretentious","critical","incomplete","1","critical","inconv","slightly_prob","priority","not_recom"
"2037","pretentious","critical","completed","more","convenient","convenient","slightly_prob","priority","priority"
"2038","pretentious","critical","completed","3","critical","convenient","nonprob","priority","priority"
"2039","great_pret","very_crit","foster","3","critical","convenient","nonprob","priority","spec_prior"
"2040","pretentious","critical","completed","3","less_conv","inconv","nonprob","recommended","spec_prior"
"2041","usual","critical","foster","2","critical","convenient","slightly_prob","priority","spec_prior"
"2042","pretentious","critical","complete","3","critical","inconv","nonprob","not_recom","not_recom"
"2043","usual","improper","incomplete","2","critical","convenient","slightly_prob","priority","not_recom"
"2044","pretentious","improper","completed","2","critical","convenient","nonprob","recommended","not_recom"
"2045","pretentious","proper","completed","3","convenient","convenient","problematic","not_recom","not_recom"
"2046","pretentious","critical","completed","3","critical","convenient","slightly_prob","recommended","spec_prior"
"2047","usual","critical","incomplete","3","critical","convenient","nonprob","priority","spec_prior"
"2048","pretentious","proper","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2049","pretentious","very_crit","completed","3","critical","inconv","nonprob","recommended","spec_prior"
"2050","pretentious","critical","foster","3","critical","inconv","slightly_prob","priority","priority"
"2051","usual","critical","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2052","pretentious","less_proper","incomplete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2053","great_pret","less_proper","incomplete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2054","usual","very_crit","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"2055","pretentious","critical","completed","3","critical","convenient","problematic","priority","not_recom"
"2056","usual","critical","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2057","great_pret","critical","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"2058","pretentious","improper","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"2059","pretentious","critical","completed","more","less_conv","inconv","problematic","priority","not_recom"
"2060","pretentious","improper","complete","2","critical","convenient","slightly_prob","priority","spec_prior"
"2061","great_pret","proper","incomplete","1","critical","convenient","slightly_prob","recommended","priority"
"2062","pretentious","proper","completed","3","critical","convenient","problematic","priority","not_recom"
"2063","pretentious","proper","complete","2","convenient","convenient","slightly_prob","priority","priority"
"2064","usual","critical","complete","more","critical","inconv","slightly_prob","recommended","not_recom"
"2065","pretentious","less_proper","complete","1","critical","convenient","slightly_prob","not_recom","not_recom"
"2066","pretentious","improper","completed","1","critical","convenient","problematic","priority","priority"
"2067","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"2068","pretentious","critical","foster","3","critical","convenient","slightly_prob","recommended","not_recom"
"2069","great_pret","less_proper","completed","3","convenient","inconv","slightly_prob","priority","not_recom"
"2070","pretentious","critical","completed","3","less_conv","inconv","problematic","priority","not_recom"
"2071","pretentious","proper","incomplete","more","critical","convenient","nonprob","not_recom","not_recom"
"2072","great_pret","less_proper","completed","more","critical","convenient","slightly_prob","priority","priority"
"2073","great_pret","critical","completed","2","less_conv","convenient","slightly_prob","priority","not_recom"
"2074","usual","very_crit","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2075","pretentious","very_crit","foster","more","critical","inconv","slightly_prob","priority","spec_prior"
"2076","great_pret","critical","incomplete","3","critical","convenient","slightly_prob","priority","not_recom"
"2077","pretentious","critical","completed","3","convenient","convenient","slightly_prob","priority","spec_prior"
"2078","pretentious","critical","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"2079","usual","improper","complete","3","critical","convenient","problematic","priority","not_recom"
"2080","pretentious","less_proper","incomplete","3","critical","inconv","slightly_prob","priority","not_recom"
"2081","pretentious","proper","completed","3","less_conv","convenient","nonprob","recommended","priority"
"2082","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"2083","usual","very_crit","incomplete","1","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2084","pretentious","less_proper","foster","more","convenient","inconv","slightly_prob","recommended","not_recom"
"2085","pretentious","critical","incomplete","more","critical","convenient","problematic","priority","not_recom"
"2086","pretentious","critical","incomplete","1","critical","convenient","slightly_prob","recommended","priority"
"2087","pretentious","critical","completed","1","critical","convenient","slightly_prob","priority","not_recom"
"2088","great_pret","proper","completed","2","less_conv","inconv","nonprob","priority","not_recom"
"2089","pretentious","proper","incomplete","1","critical","convenient","slightly_prob","recommended","not_recom"
"2090","great_pret","critical","foster","3","critical","inconv","nonprob","priority","not_recom"
"2091","pretentious","less_proper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"2092","usual","less_proper","completed","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"2093","pretentious","proper","foster","3","less_conv","convenient","slightly_prob","priority","not_recom"
"2094","pretentious","less_proper","incomplete","3","convenient","inconv","slightly_prob","priority","priority"
"2095","great_pret","less_proper","incomplete","3","less_conv","inconv","problematic","priority","spec_prior"
"2096","pretentious","critical","complete","3","critical","convenient","nonprob","recommended","not_recom"
"2097","pretentious","less_proper","foster","3","critical","convenient","problematic","priority","priority"
"2098","usual","critical","completed","more","critical","convenient","slightly_prob","recommended","priority"
"2099","pretentious","critical","foster","1","less_conv","convenient","slightly_prob","priority","spec_prior"
"2100","pretentious","less_proper","completed","3","critical","convenient","nonprob","priority","priority"
"2101","great_pret","critical","incomplete","3","critical","convenient","nonprob","priority","not_recom"
"2102","pretentious","very_crit","incomplete","3","critical","convenient","slightly_prob","priority","not_recom"
"2103","pretentious","critical","completed","more","less_conv","convenient","problematic","not_recom","not_recom"
"2104","pretentious","proper","complete","more","convenient","convenient","slightly_prob","not_recom","not_recom"
"2105","pretentious","critical","completed","3","critical","inconv","nonprob","recommended","spec_prior"
"2106","great_pret","critical","complete","3","critical","inconv","slightly_prob","recommended","spec_prior"
"2107","pretentious","less_proper","complete","2","convenient","inconv","nonprob","recommended","not_recom"
"2108","pretentious","proper","completed","2","critical","convenient","problematic","priority","not_recom"
"2109","pretentious","critical","complete","more","convenient","convenient","slightly_prob","priority","priority"
"2110","great_pret","improper","foster","more","critical","convenient","nonprob","priority","not_recom"
"2111","pretentious","less_proper","complete","1","critical","convenient","slightly_prob","priority","priority"
"2112","pretentious","critical","completed","3","critical","convenient","problematic","not_recom","not_recom"
"2113","great_pret","critical","completed","3","critical","convenient","nonprob","priority","spec_prior"
"2114","pretentious","very_crit","incomplete","more","convenient","convenient","problematic","priority","spec_prior"
"2115","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"2116","pretentious","less_proper","complete","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"2117","pretentious","very_crit","completed","more","critical","convenient","slightly_prob","priority","not_recom"
"2118","pretentious","critical","foster","more","convenient","inconv","slightly_prob","priority","spec_prior"
"2119","usual","less_proper","incomplete","3","critical","inconv","slightly_prob","priority","priority"
"2120","pretentious","less_proper","foster","3","less_conv","inconv","nonprob","recommended","priority"
"2121","pretentious","proper","completed","3","less_conv","convenient","nonprob","priority","not_recom"
"2122","pretentious","less_proper","completed","3","critical","inconv","problematic","priority","not_recom"
"2123","usual","improper","completed","3","convenient","convenient","slightly_prob","recommended","not_recom"
"2124","great_pret","proper","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"2125","pretentious","proper","completed","3","less_conv","convenient","slightly_prob","priority","priority"
"2126","pretentious","critical","incomplete","3","less_conv","convenient","nonprob","priority","not_recom"
"2127","usual","improper","incomplete","3","critical","inconv","nonprob","not_recom","not_recom"
"2128","usual","less_proper","completed","2","critical","convenient","slightly_prob","priority","priority"
"2129","great_pret","critical","completed","3","less_conv","convenient","slightly_prob","recommended","priority"
"2130","great_pret","critical","incomplete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"2131","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","recommended","not_recom"
"2132","pretentious","critical","completed","2","critical","inconv","nonprob","priority","spec_prior"
"2133","great_pret","critical","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"2134","usual","critical","foster","more","less_conv","convenient","slightly_prob","recommended","not_recom"
"2135","pretentious","very_crit","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
